target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3087.49	0	0
BL20828_cuf0	402	212.943	0	0
BL20825_cuf0	589	397.759	3	0.668887
BL20824_cuf0	216	59.9661	0	0
BL20827_cuf0	5602	5410.49	599.447	9.82575
BL20826_evm0	1244	1052.49	0	0
BL20821_evm1	874	682.558	0	0
BL20820_evm0	1221	1029.49	10.9172	0.940456
BL20822_cuf1	2019	1827.49	4	0.194113
BL09205_cuf1	351	164.82	2	1.07615
BL09206_cuf9	4026	3834.49	678.796	15.6994
BL09207_evm0	1189	997.494	85	7.55719
BL09200_evm0	681	489.635	4.40121	0.797172
BL09201_cuf0	3942	3750.49	118	2.79026
BL09202_evm3	3098	2906.49	1094.95	33.41
BL09203_evm0	1775	1583.49	6	0.336037
BL09208_evm0	2300	2108.49	118.9	5.00105
BL09209_evm1	3501	3309.49	280.946	7.52857
BL12125_cuf0	3516	3324.49	330	8.80319
BL12124_evm0	4709	4517.49	577.155	11.3304
BL12127_cuf0	2242	2050.49	106	4.58457
BL12121_cuf0	666	474.648	51.7694	9.67282
BL12120_cuf0	1768	1576.49	107	6.01926
BL12123_cuf0	829	637.577	2066.22	287.406
BL12122_cuf0	3021	2829.49	2367	74.1893
BL12129_evm0	2139	1947.49	254	11.5667
BL12128_evm3	3083	2891.49	994.752	30.5102
BL13654_cuf0	3748	3556.49	4072	101.54
BL13655_evm0	1580	1388.49	2303	147.096
BL13656_cuf0	2326	2134.49	93.9874	3.90505
BL13657_cuf1	256	85.7573	0	0
BL13650_cuf5	3170	2978.49	754	22.4505
BL13651_cuf0	1268	1076.49	0	0
BL19276_evm18	873	681.558	72	9.36874
BL13653_cuf0	1477	1285.49	0	0
BL19278_evm0	258	87.242	0.589849	0.599607
BL13658_cuf0	163	33.4416	0	0
BL13659_evm0	3078	2886.49	6512	200.076
BL26939_evm0	422	232.299	2.09099	0.798285
BL28959_evm0	675	483.642	0	0
BL26289_evm0	258	87.242	12	12.1985
BL26288_evm0	7877	7685.49	0	0
BL26283_evm0	1287	1095.49	0	0
BL26282_evm0	1085	893.494	116.052	11.519
BL26281_evm0	444	253.816	0	0
BL26280_evm0	1056	864.494	1	0.102586
BL26287_evm0	375	187.3	0	0
BL26286_evm0	306	125.069	0	0
BL26285_evm0	207	54.8358	0	0
BL26284_evm0	901	709.548	3.05769	0.382176
BL25956_evm0	441	250.878	0	0
BL25957_evm0	2055	1863.49	0	0
BL25954_evm0	270	96.1837	0	0
BL25955_evm0	402	212.943	1	0.416475
BL25952_evm0	303	122.549	0	0
BL25953_evm0	552	360.856	0	0
BL25950_evm0	1290	1098.49	0	0
BL20829_cuf0	1316	1124.49	118.068	9.31161
BL25958_evm0	243	76.9121	1	1.15307
BL25959_evm0	537	345.901	5	1.28195
BL60005_cuf0	1407	1215.49	2	0.145925
BL21392_evm0	1191	999.494	68	6.03365
BL21393_cuf0	7086	6894.49	62.2943	0.801304
BL21394_cuf3	1643	1451.49	6615	404.172
BL21395_cuf1	1295	1103.49	157.057	12.6223
BL21396_evm7	2878	2686.49	391	12.9075
BL21398_cuf1	5644	5452.49	278.14	4.52398
BL21399_cuf0	2975	2783.49	328.818	10.4765
BL03046_evm1	1044	852.494	27	2.80882
BL02957_cuf0	2710	2518.49	29	1.0212
BL03047_evm0	6367	6175.49	0	0
BL02951_cuf8	2687	2495.49	205.697	7.31011
BL23507_evm0	3265	3073.49	33	0.952211
BL23506_cuf0	2684	2492.49	1	0.0355809
BL23505_cuf0	248	80.2281	0	0
BL23504_evm1	3706	3514.49	65.8615	1.66196
BL23503_cuf1	1278	1086.49	2.766	0.225775
BL23502_evm0	1068	876.494	77	7.791
BL23501_cuf0	2997	2805.49	284.187	8.98353
BL23500_cuf4	4772	4580.49	793	15.3537
BL23509_cuf5	4710	4518.49	623	12.2277
BL23508_cuf0	1000	808.494	11	1.20661
BL11458_cuf6	8723	8531.49	224.821	2.33702
BL84988_cuf0	1466	1274.49	5.72724	0.398529
BL07349_cuf7	3533	3341.49	280.821	7.45315
BL07348_cuf0	1570	1378.49	222	14.2824
BL07347_evm2	1942	1750.49	36.4055	1.84441
BL07346_cuf0	4685	4493.49	1934	38.1702
BL07345_evm0	1686	1494.49	32	1.89892
BL07344_cuf0	1970	1778.49	0	0
BL07343_cuf5	3249	3057.49	1323	38.3748
BL07342_cuf2	4526	4334.49	924	18.9054
BL07340_cuf0	2085	1893.49	6.53689	0.306167
BL23594_evm1	1551	1359.49	1172	76.4543
BL23595_cuf3	1248	1056.49	620	52.0447
BL23596_cuf0	4468	4276.49	59.9665	1.24358
BL23590_cuf1	3984	3792.49	17.4885	0.408959
BL23591_cuf0	2773	2581.49	11.5235	0.395881
BL23592_cuf3	423	233.285	43	16.3468
BL71308_cuf0	2289	2097.49	13.1031	0.554021
BL27578_evm0	918	726.538	0	0
BL27579_evm0	294	115.099	0	0
BL27576_evm0	288	110.268	0	0
BL27577_evm0	747	555.612	56.3938	9.00143
BL27574_evm0	921	729.538	0	0
