target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3091.56	1	0.026046
BL20828_cuf0	402	218.007	0	0
BL20825_cuf0	589	401.852	0	0
BL20824_cuf0	216	64.4655	14	17.4872
BL20827_cuf0	5602	5414.56	359.381	5.34455
BL20826_evm0	1244	1056.56	0	0
BL20821_evm1	874	686.579	0	0
BL20820_evm0	1221	1033.56	2.29206	0.178571
BL20822_cuf1	2019	1831.56	0	0
BL09205_cuf1	351	170.672	2	0.943597
BL09206_cuf9	4026	3838.56	1286.99	26.9976
BL09207_evm0	1189	1001.56	124.376	9.9995
BL09200_evm0	681	493.686	10.3428	1.68696
BL09201_cuf0	3942	3754.56	25	0.536167
BL09202_evm3	3098	2910.56	2299	63.6036
BL09203_evm0	1775	1587.56	11	0.557933
BL09208_evm0	2300	2112.56	179.9	6.85711
BL09209_evm1	3501	3313.56	455.039	11.0579
BL12125_cuf0	3516	3328.56	512	12.3861
BL12124_evm0	4709	4521.56	689	12.2702
BL12127_cuf0	2242	2054.56	54	2.11638
BL12121_cuf0	666	478.693	27.4856	4.62347
BL12120_cuf0	1768	1580.56	15	0.764188
BL12123_cuf0	829	641.588	319.395	40.0859
BL12122_cuf0	3021	2833.56	3081	87.5545
BL12129_evm0	2139	1951.56	310	12.7908
BL12128_evm3	3083	2895.56	871.518	24.2361
BL13654_cuf0	3748	3560.56	5255	118.843
BL13655_evm0	1580	1392.56	1815	104.95
BL13656_cuf0	2326	2138.56	157.329	5.92388
BL13657_cuf1	256	91.8004	0	0
BL13650_cuf5	3170	2982.56	859	23.1912
BL13651_cuf0	1268	1080.56	0	0
BL19276_evm18	873	685.579	37	4.34574
BL13653_cuf0	1477	1289.56	0	0
BL19278_evm0	258	93.3104	0	0
BL13658_cuf0	163	36.1557	0	0
BL13659_evm0	3078	2890.56	10565	294.31
BL26939_evm0	422	237.172	1.55677	0.528542
BL28959_evm0	675	487.693	0	0
BL26289_evm0	258	93.3104	11.1788	9.64681
BL26288_evm0	7877	7689.56	2.20956	0.0231379
BL26283_evm0	1287	1099.56	0	0
BL26282_evm0	1085	897.557	305.26	27.3859
BL26281_evm0	444	258.461	0.5	0.155774
BL26280_evm0	1056	868.557	0	0
BL26287_evm0	375	192.582	0	0
BL26286_evm0	306	131.237	0	0
BL26285_evm0	207	58.9667	1	1.36556
BL26284_evm0	901	713.579	2	0.225687
BL25956_evm0	441	255.564	0	0
BL25957_evm0	2055	1867.56	0	0
BL25954_evm0	270	102.299	0	0
BL25955_evm0	402	218.007	1	0.369359
BL25952_evm0	303	128.718	0	0
BL25953_evm0	552	364.983	1	0.220621
BL25950_evm0	1290	1102.56	0	0
BL20829_cuf0	1316	1128.56	246.27	17.5714
BL25958_evm0	243	82.4224	0	0
BL25959_evm0	537	350.06	6	1.38016
BL60005_cuf0	1407	1219.56	1	0.0660263
BL21392_evm0	1191	1003.56	90	7.22137
BL21393_cuf0	7086	6898.56	61.2234	0.714624
BL21394_cuf3	1643	1455.56	6227	344.484
BL21395_cuf1	1295	1107.56	82.1624	5.97346
BL21396_evm7	2878	2690.56	667	19.9619
BL21398_cuf1	5644	5456.56	417.518	6.16135
BL21399_cuf0	2975	2787.56	177.942	5.14012
BL03046_evm1	1044	856.557	10	0.940075
BL02957_cuf0	2710	2522.56	51	1.62798
BL03047_evm0	6367	6179.56	0	0
