target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3089.24	1	0.0269772
BL20828_cuf0	402	216.494	1	0.384949
BL20825_cuf0	589	399.7	8	1.66803
BL20824_cuf0	216	64.0448	7	9.10884
BL20827_cuf0	5602	5412.24	485.717	7.47919
BL20826_evm0	1244	1054.24	0	0
BL20821_evm1	874	684.291	0	0
BL20820_evm0	1221	1031.24	0	0
BL20822_cuf1	2019	1829.24	36.0321	1.6416
BL09205_cuf1	351	169.371	0	0
BL09206_cuf9	4026	3836.24	454.019	9.86317
BL09207_evm0	1189	999.238	601.001	50.125
BL09200_evm0	681	491.443	5.47812	0.92898
BL09201_cuf0	3942	3752.24	164	3.64252
BL09202_evm3	3098	2908.24	824	23.6127
BL09203_evm0	1775	1585.24	8	0.420575
BL09208_evm0	2300	2110.24	385.904	15.2404
BL09209_evm1	3501	3311.24	470.955	11.8532
BL12125_cuf0	3516	3326.24	64	1.60352
BL12124_evm0	4709	4519.24	514	9.47865
BL12127_cuf0	2242	2052.24	14	0.568524
BL12121_cuf0	666	476.492	21.5833	3.77496
BL12120_cuf0	1768	1578.24	33	1.74257
BL12123_cuf0	829	639.3	48.0526	6.26413
BL12122_cuf0	3021	2831.24	1996	58.7534
BL12129_evm0	2139	1949.24	823	35.1871
BL12128_evm3	3083	2893.24	1541.95	44.4155
BL13654_cuf0	3748	3558.24	1114	26.0915
BL13655_evm0	1580	1390.24	359	21.5206
BL13656_cuf0	2326	2136.24	38.5669	1.50457
BL13657_cuf1	256	90.951	0	0
BL13650_cuf5	3170	2980.24	844.987	23.6291
BL13651_cuf0	1268	1078.24	1	0.0772919
BL19276_evm18	873	683.291	112	13.6603
BL13653_cuf0	1477	1287.24	0	0
BL19278_evm0	258	92.3676	0.361509	0.326173
BL13658_cuf0	163	34.9949	1	2.38146
BL13659_evm0	3078	2888.24	1491.69	43.0421
BL26939_evm0	422	235.433	4	1.41593
BL28959_evm0	675	485.457	1	0.171671
BL26289_evm0	258	92.3676	9.74874	8.79584
BL26288_evm0	7877	7687.24	8.37865	0.0908348
BL26283_evm0	1287	1097.24	2.74648	0.208605
BL26282_evm0	1085	895.238	2.2249	0.207119
BL26281_evm0	444	256.702	0	0
BL26280_evm0	1056	866.238	0	0
BL26287_evm0	375	191.29	0	0
BL26286_evm0	306	130.202	0	0
BL26285_evm0	207	58.4269	1.52262	2.17184
BL26284_evm0	901	711.271	5.01494	0.587596
BL25956_evm0	441	253.79	1.10759	0.363707
BL25957_evm0	2055	1865.24	0	0
BL25954_evm0	270	101.437	2	1.64316
BL25955_evm0	402	216.494	0	0
BL25952_evm0	303	127.674	0	0
BL25953_evm0	552	362.862	2	0.459343
BL25950_evm0	1290	1100.24	0	0
BL20829_cuf0	1316	1126.24	224	16.5755
BL25958_evm0	243	81.6622	0	0
BL25959_evm0	537	347.963	48	11.4963
BL60005_cuf0	1407	1217.24	31	2.12244
BL21392_evm0	1191	1001.24	47	3.91209
BL21393_cuf0	7086	6896.24	75.9169	0.917434
BL21394_cuf3	1643	1453.24	2381	136.544
BL21395_cuf1	1295	1105.24	111.375	8.39808
BL21396_evm7	2878	2688.24	3584	111.109
BL21398_cuf1	5644	5454.24	171.062	2.61378
BL21399_cuf0	2975	2785.24	221.282	6.62113
BL03046_evm1	1044	854.238	0	0
BL02957_cuf0	2710	2520.24	2	0.0661358
BL03047_evm0	6367	6177.24	0	0
BL02951_cuf8	2687	2497.24	370	12.3478
BL23507_evm0	3265	3075.24	6	0.1626
BL23506_cuf0	2684	2494.24	17.1248	0.572184
BL23505_cuf0	248	85.1328	0	0
BL23504_evm1	3706	3516.24	271	6.42302
BL23503_cuf1	1278	1088.24	3.70859	0.28401
BL23502_evm0	1068	878.238	174	16.5115
BL23501_cuf0	2997	2807.24	803.386	23.8503
