target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3071.67	8.5341	0.0689359
BL20828_cuf0	402	201.998	1	0.122833
BL20825_cuf0	589	382.399	69	4.47708
BL20824_cuf0	216	60.9928	4	1.62721
BL20827_cuf0	5602	5394.67	816.514	3.75545
BL20826_evm0	1244	1036.67	3	0.071803
BL20821_evm1	874	666.692	0	0
BL20820_evm0	1221	1013.67	39.5067	0.967023
BL20822_cuf1	2019	1811.67	7.04841	0.0965327
BL09205_cuf1	351	156.875	11	1.73981
BL09206_cuf9	4026	3818.67	1284.78	8.34792
BL09207_evm0	1189	981.672	2060.24	52.0731
BL09200_evm0	681	473.906	1.0261	0.0537232
BL09201_cuf0	3942	3734.67	34	0.225886
BL09202_evm3	3098	2890.67	7169.38	61.5383
BL09203_evm0	1775	1567.67	8	0.126619
BL09208_evm0	2300	2092.67	1845.72	21.8841
BL09209_evm1	3501	3293.67	1402.44	10.5649
BL12125_cuf0	3516	3308.67	719	5.39185
BL12124_evm0	4709	4501.67	5355.75	29.5195
BL12127_cuf0	2242	2034.67	103	1.25605
BL12121_cuf0	666	458.953	62	3.35186
BL12120_cuf0	1768	1560.67	33	0.524644
BL12123_cuf0	829	621.72	88.4637	3.53047
BL12122_cuf0	3021	2813.67	20058	176.879
BL12129_evm0	2139	1931.67	2348	30.1597
BL12128_evm3	3083	2875.67	1691.6	14.5956
BL13654_cuf0	3748	3540.67	14556	102.004
BL13655_evm0	1580	1372.67	4114	74.3636
BL13656_cuf0	2326	2118.67	52.6829	0.616977
BL13657_cuf1	256	85.0461	11	3.20923
BL13650_cuf5	3170	2962.67	3155	26.4228
BL13651_cuf0	1268	1060.67	1	0.0233928
BL19276_evm18	873	665.692	547	20.3881
BL13653_cuf0	1477	1269.67	1	0.0195421
BL19278_evm0	258	86.3939	0.437841	0.125746
BL13658_cuf0	163	35.51	1	0.698734
BL13659_evm0	3078	2870.67	8117.35	70.1606
BL26939_evm0	422	220.382	0	0
BL28959_evm0	675	467.94	0	0
BL26289_evm0	258	86.3939	52.3074	15.0225
BL26288_evm0	7877	7669.67	19.0799	0.0617252
BL26283_evm0	1287	1079.67	1	0.0229811
BL26282_evm0	1085	877.672	328.918	9.29863
BL26281_evm0	444	241.035	0	0
BL26280_evm0	1056	848.672	12	0.350836
BL26287_evm0	375	177.738	1	0.139599
BL26286_evm0	306	120.55	0	0
BL26285_evm0	207	56.1813	16	7.06628
BL26284_evm0	901	693.683	28.9467	1.03538
BL25956_evm0	441	238.211	0	0
BL25957_evm0	2055	1847.67	0	0
BL25954_evm0	270	94.4595	0	0
BL25955_evm0	402	201.998	0	0
BL25952_evm0	303	118.289	0	0
BL25953_evm0	552	345.782	3	0.215269
BL25950_evm0	1290	1082.67	0	0
BL20829_cuf0	1316	1108.67	1208.47	27.0456
BL25958_evm0	243	76.8488	0	0
BL25959_evm0	537	331	24	1.79906
BL60005_cuf0	1407	1199.67	9	0.186141
BL21392_evm0	1191	983.672	205	5.1709
BL21393_cuf0	7086	6878.67	132.191	0.476826
BL21394_cuf3	1643	1435.67	1858	32.111
BL21395_cuf1	1295	1087.67	493.826	11.2652
BL21396_evm7	2878	2670.67	25242	234.512
BL21398_cuf1	5644	5436.67	571.8	2.6096
BL21399_cuf0	2975	2767.67	364.698	3.2695
BL03046_evm1	1044	836.672	0	0
BL02957_cuf0	2710	2502.67	101	1.00134
BL03047_evm0	6367	6159.67	0	0
BL02951_cuf8	2687	2479.67	767.918	7.68393
BL23507_evm0	3265	3057.67	5	0.0405734
BL23506_cuf0	2684	2476.67	3	0.0300549
BL23505_cuf0	248	79.9221	0	0
BL23504_evm1	3706	3498.67	439.725	3.11846
BL23503_cuf1	1278	1070.67	0	0
BL23502_evm0	1068	860.672	38	1.09549
BL23501_cuf0	2997	2789.67	675.366	6.00688
BL23500_cuf4	4772	4564.67	3075	16.7147
BL23509_cuf5	4710	4502.67	1468	8.08944
BL23508_cuf0	1000	792.672	27.6029	0.86402
BL11458_cuf6	8723	8515.67	2630.25	7.66375
BL84988_cuf0	1466	1258.67	22.5764	0.445046
BL07349_cuf7	3533	3325.67	689.973	5.14773
BL07348_cuf0	1570	1362.67	889	16.1873
BL07347_evm2	1942	1734.67	101.959	1.45838
BL07346_cuf0	4685	4477.67	6576	36.4395
BL07345_evm0	1686	1478.67	1751	29.3817
BL07344_cuf0	1970	1762.67	0	0
BL07343_cuf5	3249	3041.67	5008.76	40.8583
BL07342_cuf2	4526	4318.67	99	0.568784
BL07340_cuf0	2085	1877.67	20.937	0.276667
BL23594_evm1	1551	1343.67	9261.97	171.03
BL23595_cuf3	1248	1040.67	422	10.0615
BL23596_cuf0	4468	4260.67	652.083	3.79741
BL23590_cuf1	3984	3776.67	4.05732	0.0266558
BL23591_cuf0	2773	2565.67	4.07178	0.0393773
BL23592_cuf3	423	221.327	457	51.2323
BL71308_cuf0	2289	2081.67	92.1537	1.09841
BL27578_evm0	918	710.683	3	0.104739
BL27579_evm0	294	111.53	0	0
BL27576_evm0	288	107.11	2	0.463302
BL27577_evm0	747	539.778	21.7061	0.997766
BL27574_evm0	921	713.683	2.02439	0.0703803
BL27575_evm0	492	287.044	0	0
BL27573_evm0	426	224.078	1.30906	0.144951
BL27570_evm0	363	167.202	9	1.33556
BL27571_evm0	249	80.5594	1	0.307997
BL33326_cuf0	13387	13179.7	2840.08	5.34674
BL45779_cuf0	3104	2896.67	12.203	0.104528
BL34678_cuf0	1883	1675.67	226.959	3.36063
BL36292_cuf0	696	488.865	0	0
BL19270_evm0	183	44.3256	32	17.9126
BL19271_evm0	569	362.58	56	3.83219
BL19272_evm0	2527	2319.67	93	0.994762
BL19273_cuf0	9883	9675.67	9727.67	24.9454
BL80723_cuf1	5023	4815.67	1997.55	10.2921
BL19274_evm1	4845	4637.67	19145.2	102.429
BL19275_cuf8	374	176.844	0	0
BL19277_evm0	639	432.048	0	0
BL00636_evm0	1983	1775.67	191.213	2.67188
BL00637_cuf2	232	70.1832	3	1.0606
BL00634_evm1	2352	2144.67	4	0.0462766
BL00635_evm5	2616	2408.67	5	0.0515057
BL00632_cuf3	3900	3692.67	870.198	5.8471
BL00633_cuf3	3199	2991.67	5103	42.3228
BL00630_evm1	3364	3156.67	114.346	0.898785
BL00631_cuf1	3107	2899.67	5800	49.6297
BL00638_cuf0	1178	970.672	0	0
BL00639_evm0	1419	1211.67	31	0.634804
BL29259_evm0	294	111.53	0	0
BL29258_evm0	1215	1007.67	0	0
BL29250_evm0	261	88.3613	4.5099	1.26639
BL29253_evm0	255	84.405	1.5113	0.444268
BL29252_evm0	426	224.078	0	0
BL29255_evm0	1113	905.672	0	0
BL29254_evm0	345	151.769	0	0
BL29257_evm0	465	261.026	0	0
BL15707_cuf0	237	73.1505	142	48.1653
BL97249_cuf8	2748	2540.67	13	0.126957
BL97248_cuf7	782	574.746	2	0.0863409
BL97247_cuf6	429	226.882	0	0
BL97246_cuf5	529	323.136	0	0
BL97245_cuf4	827	619.729	0	0
BL97244_cuf3	337	145.066	0	0
BL97243_cuf1	880	672.692	20	0.737694
BL97242_cuf0	670	462.953	0	0
BL97241_cuf5	2298	2090.67	14.7279	0.17479
BL97240_cuf2	456	252.437	0	0
BL02671_cuf0	2378	2170.67	9	0.102875
BL02672_cuf0	2771	2563.67	689	6.66837
BL02674_cuf0	2372	2164.67	109866	1259.31
BL02675_cuf0	582	375.453	0	0
BL02676_evm0	745	537.785	34.7239	1.60207
BL02677_evm2	5549	5341.67	40	0.1858
BL02678_evm0	3207	2999.67	17	0.140617
BL02679_evm0	500	294.814	2	0.168323
BL27671_evm0	1680	1472.67	14	0.235877
BL19543_cuf0	738	530.793	10656	498.117
BL27673_evm0	894	686.683	1	0.0361332
BL02094_evm0	462	258.146	291.688	28.036
BL02095_cuf0	1266	1058.67	298.554	6.99721
BL02096_cuf0	1122	914.672	585.425	15.8807
BL02097_cuf0	282	102.813	0	0
BL02090_cuf1	1786	1578.67	24	0.377209
BL02091_cuf0	388	189.354	0	0
BL02092_cuf0	2074	1866.67	4494.06	59.7357
BL02093_evm0	3657	3449.67	909	6.53806
BL19546_cuf1	263	89.6601	9	2.49061
BL02098_cuf19	6188	5980.67	5913	24.5313
BL02099_cuf4	1707	1499.67	82	1.35669
BL19547_cuf0	2501	2293.67	1.54954	0.0167624
BL58790_cuf0	2639	2431.67	232	2.36726
BL58791_cuf0	1974	1766.67	45	0.632003
BL58795_cuf0	734	526.793	1	0.0471002
BL58796_cuf0	995	787.672	4	0.126002
BL81442_cuf0	847	639.711	21	0.814513
BL35156_cuf0	2303	2095.67	1707.03	20.2107
BL35150_cuf0	1010	802.672	17.1978	0.531617
BL09323_evm0	1349	1141.67	2	0.0434662
BL09322_cuf1	2158	1950.67	2257.14	28.7102
BL09320_cuf0	1771	1563.67	15	0.238017
BL09327_cuf0	1102	894.672	759	21.0495
BL09326_cuf1	2501	2293.67	31.7936	0.343931
BL09325_cuf0	840	632.72	106.497	4.17626
BL09324_evm5	1284	1076.67	1	0.0230451
BL09329_cuf0	6015	5807.67	1098.1	4.6914
BL09328_cuf0	1705	1497.67	12	0.198805
BL96554_cuf2	495	289.97	1	0.0855677
BL96555_cuf0	1036	828.672	2.43829	0.073007
BL51212_cuf0	359	163.751	0	0
BL51211_cuf0	626	419.115	9	0.53281
BL90567_cuf0	3832	3624.67	304.308	2.08309
BL90560_cuf0	2345	2137.67	0	0
BL20894_cuf0	2387	2179.67	2616.55	29.7852
BL27884_evm0	2562	2354.67	120	1.26448
BL20895_cuf1	4035	3827.67	99	0.641746
BL22243_cuf1	1820	1612.67	133.055	2.04714
BL27885_evm0	447	243.845	0	0
BL56978_cuf0	1060	852.672	23.2621	0.676907
BL22240_cuf0	3458	3250.67	4374	33.3863
BL96558_cuf1	528	322.173	0	0
BL27881_evm0	642	435.029	8.46018	0.48253
BL22244_cuf0	573	366.538	0	0
BL10019_cuf6	7180	6972.67	6243.86	22.2186
BL10018_cuf0	3269	3061.67	271.91	2.20358
BL10013_cuf0	876	668.692	8.7076	0.323099
BL10012_evm0	405	204.727	0	0
BL10011_cuf0	8219	8011.67	3030	9.38387
BL10010_cuf0	9775	9567.67	2591.24	6.71993
