target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3093.38	6	0.214986
BL20828_cuf0	402	220.529	4	2.01042
BL20825_cuf0	589	403.664	10	2.74582
BL20824_cuf0	216	66.193	11	18.4193
BL20827_cuf0	5602	5416.38	330.93	6.77203
BL20826_evm0	1244	1058.38	0	0
BL20821_evm1	874	688.384	0	0
BL20820_evm0	1221	1035.38	2.31513	0.247837
BL20822_cuf1	2019	1833.38	29	1.75322
BL09205_cuf1	351	173.301	0	0
BL09206_cuf9	4026	3840.38	335.334	9.67822
BL09207_evm0	1189	1003.38	463.568	51.2081
BL09200_evm0	681	495.471	2.41924	0.541194
BL09201_cuf0	3942	3756.38	110	3.24575
BL09202_evm3	3098	2912.38	590	22.4541
BL09203_evm0	1775	1589.38	14	0.976318
BL09208_evm0	2300	2114.38	287.157	15.0532
BL09209_evm1	3501	3315.38	395.971	13.238
BL12125_cuf0	3516	3330.38	39	1.29796
BL12124_evm0	4709	4523.38	396	9.7034
BL12127_cuf0	2242	2056.38	18.2495	0.983645
BL12121_cuf0	666	480.504	19.5122	4.50093
BL12120_cuf0	1768	1582.38	24	1.68109
BL12123_cuf0	829	643.395	41.8804	7.21481
BL12122_cuf0	3021	2835.38	1549	60.5525
BL12129_evm0	2139	1953.38	555	31.4918
BL12128_evm3	3083	2897.38	1020.72	39.0475
BL13654_cuf0	3748	3562.38	843	26.2288
BL13655_evm0	1580	1394.38	252	20.0314
BL13656_cuf0	2326	2140.38	16.8066	0.870322
BL13657_cuf1	256	94.0229	1	1.17885
BL13650_cuf5	3170	2984.38	517	19.2012
BL13651_cuf0	1268	1082.38	0	0
BL19276_evm18	873	687.384	69	11.1261
BL13653_cuf0	1477	1291.38	0	0
BL19278_evm0	258	95.5449	0.359801	0.417395
BL13658_cuf0	163	36.2645	1	3.0564
BL13659_evm0	3078	2892.38	1081.89	41.459
BL26939_evm0	422	239.562	2.11988	0.980811
BL28959_evm0	675	489.479	0	0
BL26289_evm0	258	95.5449	8	9.28058
BL26288_evm0	7877	7691.38	5.27172	0.0759697
BL26283_evm0	1287	1101.38	1	0.100636
BL26282_evm0	1085	899.384	6.72891	0.829262
BL26281_evm0	444	260.732	0	0
BL26280_evm0	1056	870.384	0	0
BL26287_evm0	375	195.193	0	0
BL26286_evm0	306	133.938	0	0
BL26285_evm0	207	60.6387	1	1.82786
BL26284_evm0	901	715.384	7	1.08455
BL25956_evm0	441	257.824	2.30854	0.992448
BL25957_evm0	2055	1869.38	0	0
BL25954_evm0	270	104.679	0	0
BL25955_evm0	402	220.529	0	0
BL25952_evm0	303	131.384	0	0
BL25953_evm0	552	366.845	0	0
BL25950_evm0	1290	1104.38	1	0.100363
BL20829_cuf0	1316	1130.38	165	16.1789
BL25958_evm0	243	84.6032	0	0
BL25959_evm0	537	352.024	34	10.7053
BL60005_cuf0	1407	1221.38	20	1.81497
BL21392_evm0	1191	1005.38	28	3.08687
BL21393_cuf0	7086	6900.38	59.3025	0.95256
BL21394_cuf3	1643	1457.38	1773	134.843
BL21395_cuf1	1295	1109.38	76.1196	7.60513
BL21396_evm7	2878	2692.38	2615	107.653
BL21398_cuf1	5644	5458.38	153.048	3.10781
BL21399_cuf0	2975	2789.38	131.892	5.24085
BL03046_evm1	1044	858.384	0	0
BL02957_cuf0	2710	2524.38	2	0.0878146
BL03047_evm0	6367	6181.38	2	0.0358622
BL02951_cuf8	2687	2501.38	298	13.2047
BL23507_evm0	3265	3079.38	3	0.107982
BL23506_cuf0	2684	2498.38	21.6972	0.96258
BL23505_cuf0	248	88.2108	1.85572	2.33175
BL23504_evm1	3706	3520.38	216.004	6.80085
BL23503_cuf1	1278	1092.38	1.25589	0.127429
BL23502_evm0	1068	882.384	117	14.6967
BL23501_cuf0	2997	2811.38	640.381	25.247
