target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3102.45	2	0.0387252
BL20828_cuf0	402	229.159	0	0
BL20825_cuf0	589	412.809	8	1.16415
BL20824_cuf0	216	71.5733	26.3546	22.1194
BL20827_cuf0	5602	5425.45	792.548	8.77523
BL20826_evm0	1244	1067.45	0	0
BL20821_evm1	874	697.476	0	0
BL20820_evm0	1221	1044.45	10.1019	0.581014
BL20822_cuf1	2019	1842.45	0	0
BL09205_cuf1	351	181.614	1	0.330765
BL09206_cuf9	4026	3849.45	1372.27	21.4146
BL09207_evm0	1189	1012.45	209.399	12.4243
BL09200_evm0	681	504.559	3.87193	0.460983
BL09201_cuf0	3942	3765.45	110	1.75487
BL09202_evm3	3098	2921.45	2344.68	48.2119
BL09203_evm0	1775	1598.45	31	1.16502
BL09208_evm0	2300	2123.45	318.95	9.02298
BL09209_evm1	3501	3324.45	583.024	10.535
BL12125_cuf0	3516	3339.45	666	11.9803
BL12124_evm0	4709	4532.45	1062.72	14.0849
BL12127_cuf0	2242	2065.45	129	3.75184
BL12121_cuf0	666	489.608	27.4942	3.37335
BL12120_cuf0	1768	1591.45	132	4.98253
BL12123_cuf0	829	652.501	338.705	31.1824
BL12122_cuf0	3021	2844.45	3318	70.0724
BL12129_evm0	2139	1962.45	467	14.2951
BL12128_evm3	3083	2906.45	1221.88	25.2542
BL13654_cuf0	3748	3571.45	5449	91.6518
BL13655_evm0	1580	1403.45	3111	133.16
BL13656_cuf0	2326	2149.45	131.647	3.67919
BL13657_cuf1	256	100.665	0	0
BL13650_cuf5	3170	2993.45	1269	25.4659
BL13651_cuf0	1268	1091.45	0	0
BL19276_evm18	873	696.476	83	7.1588
BL13653_cuf0	1477	1300.45	0	0
BL19278_evm0	258	102.218	0.784005	0.460745
BL13658_cuf0	163	39.5567	0	0
BL13659_evm0	3078	2901.45	6604.33	136.736
BL26939_evm0	422	248.291	3.28429	0.794599
BL28959_evm0	675	498.577	1	0.120486
BL26289_evm0	258	102.218	12.2912	7.2233
BL26288_evm0	7877	7700.45	1.08514	0.00846524
BL26283_evm0	1287	1110.45	0	0
BL26282_evm0	1085	908.448	159.955	10.5771
BL26281_evm0	444	269.658	0	0
BL26280_evm0	1056	879.448	0	0
BL26287_evm0	375	203.686	0	0
BL26286_evm0	306	141.549	0	0
BL26285_evm0	207	65.6366	2	1.83043
BL26284_evm0	901	724.476	1.10195	0.0913705
BL25956_evm0	441	266.739	0	0
BL25957_evm0	2055	1878.45	0	0
BL25954_evm0	270	111.669	0	0
BL25955_evm0	402	229.159	0	0
BL25952_evm0	303	138.982	0	0
BL25953_evm0	552	376.04	1	0.159748
BL25950_evm0	1290	1113.45	0	0
BL20829_cuf0	1316	1139.45	454.308	23.951
BL25958_evm0	243	90.8645	0	0
BL25959_evm0	537	361.118	5	0.831743
BL60005_cuf0	1407	1230.45	8	0.390567
BL21392_evm0	1191	1014.45	129	7.63886
BL21393_cuf0	7086	6909.45	72.8413	0.633291
BL21394_cuf3	1643	1466.45	16660	682.459
BL21395_cuf1	1295	1118.45	109.095	5.85946
BL21396_evm7	2878	2701.45	1505	33.4664
BL21398_cuf1	5644	5467.45	686.568	7.54341
BL21399_cuf0	2975	2798.45	287.029	6.16138
BL03046_evm1	1044	867.448	42	2.90854
BL02957_cuf0	2710	2533.45	98	2.32371
BL03047_evm0	6367	6190.45	0	0
BL02951_cuf8	2687	2510.45	366.509	8.77004
BL23507_evm0	3265	3088.45	39	0.758565
BL23506_cuf0	2684	2507.45	4.2204	0.101109
BL23505_cuf0	248	94.5959	0	0
BL23504_evm1	3706	3529.45	216.685	3.688
BL23503_cuf1	1278	1101.45	7.88922	0.430268
BL23502_evm0	1068	891.448	20	1.34773
BL23501_cuf0	2997	2820.45	341.604	7.27568
BL23500_cuf4	4772	4595.45	1205	15.7517
BL23509_cuf5	4710	4533.45	801.892	10.6257
BL23508_cuf0	1000	823.448	32.552	2.37471
BL11458_cuf6	8723	8546.45	1022.14	7.18443
BL84988_cuf0	1466	1289.45	18	0.838566
BL07349_cuf7	3533	3356.45	315.592	5.64825
BL07348_cuf0	1570	1393.45	404	17.4164
BL07347_evm2	1942	1765.45	96.5367	3.28478
BL07346_cuf0	4685	4508.45	2949	39.2931
BL07345_evm0	1686	1509.45	98	3.90011
BL07344_cuf0	1970	1793.45	0	0
BL07343_cuf5	3249	3072.45	2346.67	45.8814
BL07342_cuf2	4526	4349.45	1149	15.8692
BL07340_cuf0	2085	1908.45	11.5184	0.362562
BL23594_evm1	1551	1374.45	2484.87	108.604
BL23595_cuf3	1248	1071.45	711	39.8627
BL23596_cuf0	4468	4291.45	94.7923	1.3269
BL23590_cuf1	3984	3807.45	21.3235	0.336428
BL23591_cuf0	2773	2596.45	56.4748	1.3066
BL23592_cuf3	423	249.276	97	23.3755
BL71308_cuf0	2289	2112.45	32.058	0.91163
BL27578_evm0	918	741.467	0	0
BL27579_evm0	294	131.42	0	0
BL27576_evm0	288	126.398	7	3.32679
BL27577_evm0	747	570.532	179.585	18.9086
