#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_01_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_01_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_01_promoters/0.348157893707143.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_01_promoters/target.clean..pos
BGTCONS_00025843	Scaffold_1_1_contigs	62067220	62067619	-	0.000	0.000	TCONS_00025843
BGTCONS_00025889	Scaffold_20_1_contigs	559421	559820	+	0.000	0.000	TCONS_00026940
BGTCONS_00025908	Scaffold_20_1_contigs	852614	853013	+	0.000	0.000	TCONS_00025908
BGTCONS_00025934	Scaffold_20_1_contigs	1394410	1394809	+	0.000	0.000	TCONS_00025934
BGTCONS_00025971	Scaffold_20_1_contigs	2967452	2967851	+	0.000	0.000	TCONS_00025971
BGTCONS_00026004	Scaffold_20_1_contigs	4297771	4298170	+	0.000	0.000	TCONS_00026004
BGTCONS_00026050	Scaffold_20_1_contigs	5437970	5438369	+	0.000	0.000	TCONS_00026050
BGTCONS_00026051	Scaffold_20_1_contigs	5468272	5468671	+	0.000	0.000	TCONS_00026051
BGTCONS_00026069	Scaffold_20_1_contigs	6157559	6157958	+	0.000	0.000	TCONS_00026069
BGTCONS_00026099	Scaffold_20_1_contigs	6725974	6726373	+	0.000	0.000	TCONS_00026099
BGTCONS_00026110	Scaffold_20_1_contigs	7577456	7577855	+	0.000	0.000	TCONS_00026110
BGTCONS_00026112	Scaffold_20_1_contigs	7764549	7764948	+	0.000	0.000	TCONS_00026112
BGTCONS_00026138	Scaffold_20_1_contigs	8466314	8466713	+	0.000	0.000	TCONS_00026138
BGTCONS_00026177	Scaffold_20_1_contigs	9449876	9450275	+	0.000	0.000	TCONS_00026177
BGTCONS_00026178	Scaffold_20_1_contigs	9454982	9455381	+	0.000	0.000	TCONS_00026178
BGTCONS_00026181	Scaffold_20_1_contigs	9680879	9681278	+	0.000	0.000	TCONS_00026181
BGTCONS_00026192	Scaffold_20_1_contigs	9887821	9888220	+	0.000	0.000	TCONS_00026192
BGTCONS_00026289	Scaffold_20_1_contigs	14102076	14102475	+	0.000	0.000	TCONS_00026289
BGTCONS_00026295	Scaffold_20_1_contigs	14241001	14241400	+	0.000	0.000	TCONS_00026295
BGTCONS_00026367	Scaffold_20_1_contigs	16382006	16382405	+	0.000	0.000	TCONS_00026367
BGTCONS_00026380	Scaffold_20_1_contigs	17543453	17543852	+	0.000	0.000	TCONS_00026380
BGTCONS_00026401	Scaffold_20_1_contigs	18045232	18045631	+	0.000	0.000	TCONS_00026401
BGTCONS_00026402	Scaffold_20_1_contigs	18174895	18175294	+	0.000	0.000	TCONS_00026402
BGTCONS_00026415	Scaffold_20_1_contigs	18927195	18927594	+	0.000	0.000	TCONS_00026415
BGTCONS_00026433	Scaffold_20_1_contigs	19501863	19502262	+	0.000	0.000	TCONS_00026433
BGTCONS_00026434	Scaffold_20_1_contigs	19554071	19554470	+	0.000	0.000	TCONS_00026434
BGTCONS_00026444	Scaffold_20_1_contigs	19872835	19873234	+	0.000	0.000	TCONS_00026444
BGTCONS_00026446	Scaffold_20_1_contigs	19918025	19918424	+	0.000	0.000	TCONS_00026446
BGTCONS_00026464	Scaffold_20_1_contigs	20014985	20015384	+	0.000	0.000	TCONS_00026464
BGTCONS_00026496	Scaffold_20_1_contigs	21396009	21396408	+	0.000	0.000	TCONS_00026496
BGTCONS_00026561	Scaffold_20_1_contigs	23912426	23912825	+	0.000	0.000	TCONS_00027476,TCONS_00026561
BGTCONS_00026567	Scaffold_20_1_contigs	24194138	24194537	+	0.000	0.000	TCONS_00026567
BGTCONS_00026576	Scaffold_20_1_contigs	24402179	24402578	+	0.000	0.000	TCONS_00026576
BGTCONS_00026582	Scaffold_20_1_contigs	24736814	24737213	+	0.000	0.000	TCONS_00027499
BGTCONS_00026616	Scaffold_20_1_contigs	26009786	26010185	+	0.000	0.000	TCONS_00027531
BGTCONS_00026618	Scaffold_20_1_contigs	26033712	26034111	+	0.000	0.000	TCONS_00026618
BGTCONS_00026629	Scaffold_20_1_contigs	26751482	26751881	+	0.000	0.000	TCONS_00026629
BGTCONS_00026658	Scaffold_20_1_contigs	28275260	28275659	+	0.000	0.000	TCONS_00026658
BGTCONS_00026672	Scaffold_20_1_contigs	28856904	28857303	+	0.000	0.000	TCONS_00026672
BGTCONS_00026686	Scaffold_20_1_contigs	29157448	29157847	+	0.000	0.000	TCONS_00026686
BGTCONS_00026708	Scaffold_20_1_contigs	29551919	29552318	+	0.000	0.000	TCONS_00026708
BGTCONS_00026709	Scaffold_20_1_contigs	29629497	29629896	+	0.000	0.000	TCONS_00026709
BGTCONS_00026788	Scaffold_20_1_contigs	31979499	31979898	+	0.000	0.000	TCONS_00026788
BGTCONS_00026791	Scaffold_20_1_contigs	32040117	32040516	+	0.000	0.000	TCONS_00026791
BGTCONS_00026868	Scaffold_20_1_contigs	35117389	35117788	+	0.000	0.000	TCONS_00026868
BGTCONS_00026875	Scaffold_20_1_contigs	35297191	35297590	+	0.000	0.000	TCONS_00026875
BGTCONS_00026897	Scaffold_20_1_contigs	36452949	36453348	+	0.000	0.000	TCONS_00026897
BGTCONS_00026913	Scaffold_20_1_contigs	37523008	37523407	+	0.000	0.000	TCONS_00026913
BGTCONS_00026940	Scaffold_20_1_contigs	559587	559986	-	0.000	0.000	TCONS_00026940
BGTCONS_00026984	Scaffold_20_1_contigs	1578244	1578643	-	0.000	0.000	TCONS_00026984
BGTCONS_00027010	Scaffold_20_1_contigs	3010471	3010870	-	0.000	0.000	TCONS_00027010
BGTCONS_00027035	Scaffold_20_1_contigs	3923686	3924085	-	0.000	0.000	TCONS_00027035
BGTCONS_00027045	Scaffold_20_1_contigs	4773446	4773845	-	0.000	0.000	TCONS_00027045
BGTCONS_00027049	Scaffold_20_1_contigs	5049620	5050019	-	0.000	0.000	TCONS_00027049
BGTCONS_00027060	Scaffold_20_1_contigs	5820357	5820756	-	0.000	0.000	TCONS_00027060
BGTCONS_00027072	Scaffold_20_1_contigs	6521903	6522302	-	0.000	0.000	TCONS_00027072
BGTCONS_00027073	Scaffold_20_1_contigs	6650342	6650741	-	0.000	0.000	TCONS_00027073
BGTCONS_00027095	Scaffold_20_1_contigs	7814761	7815160	-	0.000	0.000	TCONS_00027095
BGTCONS_00027096	Scaffold_20_1_contigs	7830882	7831281	-	0.000	0.000	TCONS_00027096
BGTCONS_00027115	Scaffold_20_1_contigs	8452518	8452917	-	0.000	0.000	TCONS_00027115
BGTCONS_00027124	Scaffold_20_1_contigs	8864930	8865329	-	0.000	0.000	TCONS_00027124
BGTCONS_00027125	Scaffold_20_1_contigs	8902762	8903161	-	0.000	0.000	TCONS_00027125
BGTCONS_00027126	Scaffold_20_1_contigs	8959032	8959431	-	0.000	0.000	TCONS_00027126
BGTCONS_00027135	Scaffold_20_1_contigs	9204608	9205007	-	0.000	0.000	TCONS_00027135
BGTCONS_00027136	Scaffold_20_1_contigs	9215864	9216263	-	0.000	0.000	TCONS_00027136
BGTCONS_00027137	Scaffold_20_1_contigs	9237142	9237541	-	0.000	0.000	TCONS_00027137
BGTCONS_00027173	Scaffold_20_1_contigs	10502567	10502966	-	0.000	0.000	TCONS_00027173
BGTCONS_00027175	Scaffold_20_1_contigs	10554299	10554698	-	0.000	0.000	TCONS_00027175
BGTCONS_00027256	Scaffold_20_1_contigs	14101901	14102300	-	0.000	0.000	TCONS_00026289
BGTCONS_00027259	Scaffold_20_1_contigs	14236872	14237271	-	0.000	0.000	TCONS_00027259
BGTCONS_00027290	Scaffold_20_1_contigs	16137370	16137769	-	0.000	0.000	TCONS_00027290
BGTCONS_00027339	Scaffold_20_1_contigs	18045209	18045608	-	0.000	0.000	TCONS_00026401
BGTCONS_00027368	Scaffold_20_1_contigs	19284556	19284955	-	0.000	0.000	TCONS_00027368
BGTCONS_00027398	Scaffold_20_1_contigs	19937261	19937660	-	0.000	0.000	TCONS_00027398
BGTCONS_00027399	Scaffold_20_1_contigs	19966418	19966817	-	0.000	0.000	TCONS_00027399
BGTCONS_00027430	Scaffold_20_1_contigs	21394005	21394404	-	0.000	0.000	TCONS_00027430
BGTCONS_00027451	Scaffold_20_1_contigs	22620666	22621065	-	0.000	0.000	TCONS_00027451
BGTCONS_00027453	Scaffold_20_1_contigs	22645394	22645793	-	0.000	0.000	TCONS_00027453
BGTCONS_00027454	Scaffold_20_1_contigs	22724273	22724672	-	0.000	0.000	TCONS_00027454
BGTCONS_00027476	Scaffold_20_1_contigs	23912413	23912812	-	0.000	0.000	TCONS_00027476,TCONS_00026561
BGTCONS_00027497	Scaffold_20_1_contigs	24675203	24675602	-	0.000	0.000	TCONS_00027497
BGTCONS_00027499	Scaffold_20_1_contigs	24736954	24737353	-	0.000	0.000	TCONS_00027499
BGTCONS_00027515	Scaffold_20_1_contigs	25495637	25496036	-	0.000	0.000	TCONS_00027515
BGTCONS_00027531	Scaffold_20_1_contigs	26009704	26010103	-	0.000	0.000	TCONS_00027531
BGTCONS_00027571	Scaffold_20_1_contigs	27074959	27075358	-	0.000	0.000	TCONS_00027571
BGTCONS_00027573	Scaffold_20_1_contigs	27103264	27103663	-	0.000	0.000	TCONS_00027573
BGTCONS_00027633	Scaffold_20_1_contigs	29029043	29029442	-	0.000	0.000	TCONS_00027633
BGTCONS_00027693	Scaffold_20_1_contigs	31615938	31616337	-	0.000	0.000	TCONS_00027693
BGTCONS_00027730	Scaffold_20_1_contigs	33291067	33291466	-	0.000	0.000	TCONS_00027730
BGTCONS_00027771	Scaffold_20_1_contigs	34972556	34972955	-	0.000	0.000	TCONS_00027771
BGTCONS_00027802	Scaffold_20_1_contigs	35953430	35953829	-	0.000	0.000	TCONS_00027802
BGTCONS_00027811	Scaffold_20_1_contigs	36400528	36400927	-	0.000	0.000	TCONS_00027811
BGTCONS_00027825	Scaffold_20_1_contigs	36980266	36980665	-	0.000	0.000	TCONS_00027825
BGTCONS_00027858	Scaffold_21_1_contigs	517828	518227	+	0.000	0.000	TCONS_00027858
BGTCONS_00027894	Scaffold_21_1_contigs	1107152	1107551	+	0.000	0.000	TCONS_00028926
BGTCONS_00027985	Scaffold_21_1_contigs	4323388	4323787	+	0.000	0.000	TCONS_00027985
BGTCONS_00010046	Scaffold_14_1_contigs	17831505	17831904	+	0.000	0.000	TCONS_00011399
BGTCONS_00010051	Scaffold_14_1_contigs	17857059	17857458	+	0.000	0.000	TCONS_00010051
BGTCONS_00010109	Scaffold_14_1_contigs	19873850	19874249	+	0.000	0.000	TCONS_00010109
BGTCONS_00010120	Scaffold_14_1_contigs	20290901	20291300	+	0.000	0.000	TCONS_00010120
BGTCONS_00010129	Scaffold_14_1_contigs	20748195	20748594	+	0.000	0.000	TCONS_00010129
BGTCONS_00010138	Scaffold_14_1_contigs	21322928	21323327	+	0.000	0.000	TCONS_00011526
BGTCONS_00010176	Scaffold_14_1_contigs	22415514	22415913	+	0.000	0.000	TCONS_00010176
BGTCONS_00010177	Scaffold_14_1_contigs	22493437	22493836	+	0.000	0.000	TCONS_00011575,TCONS_00010177
BGTCONS_00010203	Scaffold_14_1_contigs	23232939	23233338	+	0.000	0.000	TCONS_00010203
BGTCONS_00010234	Scaffold_14_1_contigs	24372116	24372515	+	0.000	0.000	TCONS_00010234
BGTCONS_00010302	Scaffold_14_1_contigs	26300384	26300783	+	0.000	0.000	TCONS_00010302
BGTCONS_00010379	Scaffold_14_1_contigs	27577868	27578267	+	0.000	0.000	TCONS_00010379
BGTCONS_00010434	Scaffold_14_1_contigs	29215783	29216182	+	0.000	0.000	TCONS_00011766
BGTCONS_00010472	Scaffold_14_1_contigs	30515225	30515624	+	0.000	0.000	TCONS_00010472
BGTCONS_00010489	Scaffold_14_1_contigs	30967949	30968348	+	0.000	0.000	TCONS_00010489
BGTCONS_00010502	Scaffold_14_1_contigs	31649328	31649727	+	0.000	0.000	TCONS_00010502
BGTCONS_00010525	Scaffold_14_1_contigs	32490071	32490470	+	0.000	0.000	TCONS_00010525
BGTCONS_00010554	Scaffold_14_1_contigs	33250273	33250672	+	0.000	0.000	TCONS_00010554
BGTCONS_00010555	Scaffold_14_1_contigs	33283784	33284183	+	0.000	0.000	TCONS_00010555
BGTCONS_00010561	Scaffold_14_1_contigs	33465166	33465565	+	0.000	0.000	TCONS_00010561
BGTCONS_00010575	Scaffold_14_1_contigs	34274672	34275071	+	0.000	0.000	TCONS_00010575
BGTCONS_00010577	Scaffold_14_1_contigs	34390449	34390848	+	0.000	0.000	TCONS_00010577
