target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3096.57	67.1577	0.830817
BL20828_cuf0	402	221.065	0	0
BL20825_cuf0	589	406.62	14	1.31895
BL20824_cuf0	216	64.4106	0	0
BL20827_cuf0	5602	5419.57	1897.3	13.411
BL20826_evm0	1244	1061.57	0	0
BL20821_evm1	874	691.565	1	0.0553932
BL20820_evm0	1221	1038.57	1.11047	0.0409601
BL20822_cuf1	2019	1836.57	11	0.229444
BL09205_cuf1	351	172.273	0	0
BL09206_cuf9	4026	3843.57	1013.21	10.0985
BL09207_evm0	1189	1006.57	2053.9	78.1675
BL09200_evm0	681	498.584	0	0
BL09201_cuf0	3942	3759.57	3037	30.9455
BL09202_evm3	3098	2915.57	5383.98	70.7409
BL09203_evm0	1775	1592.57	72	1.73191
BL09208_evm0	2300	2117.57	4412.19	79.8191
BL09209_evm1	3501	3318.57	887	10.2391
BL12125_cuf0	3516	3333.57	1503	17.2719
BL12124_evm0	4709	4526.57	4209.23	35.6224
BL12127_cuf0	2242	2059.57	328	6.10082
BL12121_cuf0	666	483.584	11	0.871386
BL12120_cuf0	1768	1585.57	206	4.97706
BL12123_cuf0	829	646.565	2.12287	0.125777
BL12122_cuf0	3021	2838.57	2518	33.9818
BL12129_evm0	2139	1956.57	15086	295.372
BL12128_evm3	3083	2900.57	6539.55	86.3685
BL13654_cuf0	3748	3565.57	5740	61.6699
BL13655_evm0	1580	1397.57	1621	44.4325
BL13656_cuf0	2326	2143.57	26.8636	0.480085
BL13657_cuf1	256	91.6048	0	0
BL13650_cuf5	3170	2987.57	5883	75.4347
BL13651_cuf0	1268	1085.57	0	0
BL19276_evm18	873	690.565	886	49.1495
BL13653_cuf0	1477	1294.57	0	0
BL19278_evm0	258	93.0781	0.421951	0.173662
BL13658_cuf0	163	36.1782	0	0
BL13659_evm0	3078	2895.57	67.565	0.893878
BL26939_evm0	422	240.555	5	0.796241
BL28959_evm0	675	492.584	0	0
BL26289_evm0	258	93.0781	19	7.81981
