target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3085.17	0	0
BL20828_cuf0	402	210.971	0	0
BL20825_cuf0	589	395.349	6	1.09279
BL20824_cuf0	216	61.4227	24.3792	28.5798
BL20827_cuf0	5602	5408.17	587.994	7.8287
BL20826_evm0	1244	1050.17	0	0
BL20821_evm1	874	680.216	0	0
BL20820_evm0	1221	1027.17	6.6987	0.469585
BL20822_cuf1	2019	1825.17	2	0.0789029
BL09205_cuf1	351	163.407	1	0.440653
BL09206_cuf9	4026	3832.17	1439.09	27.0403
BL09207_evm0	1189	995.175	193.45	13.9971
BL09200_evm0	681	487.282	13.3961	1.97954
BL09201_cuf0	3942	3748.17	100	1.92109
BL09202_evm3	3098	2904.17	1798.64	44.5954
BL09203_evm0	1775	1581.17	14	0.637552
BL09208_evm0	2300	2106.17	199.773	6.82982
BL09209_evm1	3501	3307.17	529.334	11.525
BL12125_cuf0	3516	3322.17	544	11.7908
BL12124_evm0	4709	4515.17	861	13.7308
BL12127_cuf0	2242	2048.17	98.2618	3.4545
BL12121_cuf0	666	472.289	33.6155	5.12506
BL12120_cuf0	1768	1574.17	116	5.30607
BL12123_cuf0	829	635.225	296.56	33.6165
BL12122_cuf0	3021	2827.17	2674	68.1046
BL12129_evm0	2139	1945.17	350	12.9562
BL12128_evm3	3083	2889.17	944.379	23.5364
BL13654_cuf0	3748	3554.17	4547	92.12
BL13655_evm0	1580	1386.17	2382	123.735
BL13656_cuf0	2326	2132.17	129.478	4.37261
BL13657_cuf1	256	86.5101	0	0
BL13650_cuf5	3170	2976.17	1023	24.7505
BL13651_cuf0	1268	1074.17	0	0
BL19276_evm18	873	679.216	58	6.14876
BL13653_cuf0	1477	1283.17	0	0
BL19278_evm0	258	87.8322	1.28482	1.05331
BL13658_cuf0	163	35.2488	0	0
BL13659_evm0	3078	2884.17	5932.75	148.116
BL26939_evm0	422	230.165	6.41259	2.00614
BL28959_evm0	675	481.289	0	0
BL26289_evm0	258	87.8322	13	10.6575
BL26288_evm0	7877	7683.17	0	0
BL26283_evm0	1287	1093.17	0	0
BL26282_evm0	1085	891.175	105.165	8.49723
BL26281_evm0	444	251.492	0	0
BL26280_evm0	1056	862.175	0	0
BL26287_evm0	375	185.436	0	0
BL26286_evm0	306	124.437	0	0
