target_id	length	eff_length	est_counts	tpm
rna-XM_035809314.1	4367	4168	32	0.216102
rna-XM_035809311.1	7960	7761	275	0.997361
rna-XM_035809312.1	2231	2032	1755	24.3103
rna-XM_035809927.1	1635	1436	10	0.196012
rna-XM_035843980.1	1957	1758	135.507	2.1696
rna-XM_035843291.1	2870	2671	3376	35.5767
rna-XM_035843288.1	8290	8091	11655	40.5459
rna-XM_035842700.1	6972	6773	3239	13.4607
rna-XM_035844125.1	7002	6803	7694.58	31.8362
rna-XR_004833096.1	2378	2179	232.832	3.00762
rna-XM_035844220.1	1276	1077	18	0.470429
rna-XR_004833035.1	888	689	33.7145	1.37732
rna-XM_035843555.1	7535	7336	2858	10.9658
rna-XM_035843558.1	1785	1586	1066.84	18.9336
rna-XR_004833034.1	1816	1617	620.796	10.8063
rna-XM_035844186.1	2399	2200	7	0.0895597
rna-XM_035843121.1	9611	9412	5377.37	16.0814
rna-XM_035843648.1	681	482	0	0
rna-XM_035844039.1	1277	1078	3	0.0783321
rna-XM_035843054.1	2787	2588	1891.58	20.573
rna-XM_035843051.1	4058	3859	594	4.3326
rna-XM_035842353.1	3636	3437	26165	214.278
rna-XM_035842345.1	2562	2363	1537.35	18.3125
rna-XM_035842347.1	2561	2362	3714.98	44.2704
rna-XR_004832958.1	1734	1535	186.427	3.41851
rna-XR_004832955.1	2424	2225	37.9693	0.48033
rna-Trnad-guc-16	72	3.52559	0	0
rna-XM_035844096.1	1046	847	6	0.199391
rna-XM_035843374.1	8247	8048	3317	11.601
rna-XM_035843375.1	7869	7670	346	1.26975
rna-XM_035843378.1	5092	4893	2208	12.7017
rna-XM_035843376.1	1108	909	82	2.53914
rna-XM_035844147.1	4071	3872	1393.2	10.1278
rna-XM_035844146.1	5380	5181	8444	45.8746
rna-XR_004833092.1	1294	1095	16.1726	0.415722
rna-XR_004833093.1	941	742	1	0.0379344
rna-XM_035843651.1	2352	2153	135.685	1.77388
rna-XM_035843693.1	1602	1403	253	5.07575
rna-XM_035843699.1	1894	1695	479.842	7.9683
rna-XM_035843654.1	519	320	46.623	4.10098
rna-XR_004833074.1	339	140	48	9.65051
rna-XM_035843941.1	1880	1681	295.28	4.94428
rna-XR_004833047.1	1692	1493	1	0.0188529
rna-XM_035843767.1	721	522	0	0
rna-XM_035843655.1	1210	1011	0	0
rna-XM_035843037.1	997	798	0	0
rna-XM_035843038.1	487	288	0	0
gene-LOC118432129	2806	2607	0	0
rna-XM_035843033.1	1491	1292	0	0
rna-XM_035843036.1	844	645	0	0
rna-XM_035843039.1	476	277	1.86008	0.189012
rna-XM_035843032.1	789	590	0	0
rna-XM_035843034.1	931	732	8.22041	0.316097
rna-XM_035843035.1	906	707	0	0
rna-XM_035843041.1	487	288	0	0
rna-XM_035844128.1	2060	1861	238.63	3.60923
rna-XM_035843657.1	1111	912	34.0189	1.04993
rna-XM_035843624.1	2698	2499	212.947	2.39851
rna-XM_035844189.1	1731	1532	13	0.238848
rna-XM_035843659.1	2798	2599	30	0.324902
rna-XM_035844048.1	3748	3549	34	0.269656
rna-XM_035844265.1	409	210	0	0
rna-XM_035844256.1	799	600	0	0
rna-XM_035844245.1	1615	1416	2.37584	0.0472271
rna-XM_035844269.1	405	206	4.95382	0.676878
rna-XM_035844248.1	719	520	2.13992	0.115833
rna-XM_035844262.1	841	642	0	0
rna-XM_035843660.1	1019	820	3.62416	0.124403
rna-XR_004833110.1	1293	1094	1	0.0257288
rna-XM_035844231.1	2144	1945	309.28	4.47579
rna-XM_035843661.1	2803	2604	838.535	9.06395
rna-XM_035844249.1	1418	1219	1238.15	28.5894
rna-XM_035843662.1	5465	5266	520.794	2.7837
rna-XR_004833109.1	363	164	1	0.17163
rna-XM_035844246.1	2248	2049	1114.58	15.3111
rna-XM_035844230.1	4579	4380	9023	57.9848
rna-XR_004833108.1	1249	1050	2835.71	76.0169
rna-XM_035844234.1	2145	1946	1213	17.5451
rna-XM_035844235.1	2197	1998	698	9.83325
rna-XM_035844236.1	2061	1862	2702.29	40.8497
rna-XM_035844229.1	2417	2218	59	0.748734
rna-XM_035844247.1	1181	982	1547.23	44.3486
rna-XM_035844228.1	4695	4496	1726.68	10.8099
rna-XM_035844232.1	2074	1875	354.449	5.32096
rna-Trnaa-agc-3	73	3.5471	0	0
rna-XM_035844243.1	812	613	0	0
rna-XM_035843667.1	1246	1047	28.0993	0.755417
rna-XM_035844259.1	823	624	0	0
rna-XM_035844258.1	894	695	8.35926	0.338548
rna-XM_035844266.1	416	217	0	0
rna-XM_035843668.1	2536	2337	2.44827	0.0294874
gene-LOC118432614	1378	1179	0	0
rna-XM_035844238.1	905	706	0	0
rna-XM_035844237.1	1349	1150	41.6064	1.01836
rna-XM_035843669.1	949	750	74.9445	2.81265
rna-Trnaa-agc-4	73	3.5471	0	0
rna-XM_035844241.1	1241	1042	1	0.0270128
rna-XM_035844253.1	966	767	2.4176	0.0887209
rna-XM_035844261.1	502	303	1.30852	0.121555
rna-XM_035844267.1	606	407	0	0
rna-XM_035844270.1	1373	1174	0	0
rna-XM_035844240.1	1400	1201	0	0
rna-XM_035844257.1	841	642	0	0
rna-XM_035844268.1	603	404	0	0
rna-XM_035844242.1	1362	1163	0	0
rna-XM_035844252.1	965	766	6.81177	0.250304
rna-XM_035844260.1	894	695	8.35926	0.338548
rna-XM_035844263.1	602	403	0	0
rna-XM_035843670.1	2044	1845	0	0
rna-XM_035844239.1	1379	1180	0	0
gene-LOC118432631	619	420	0	0
rna-XM_035844255.1	793	594	0	0
rna-XM_035844029.1	560	361	0	0
rna-XM_035843671.1	3400	3201	3.1002	0.027261
rna-XR_004833040.1	873	674	65.9625	2.7547
rna-XM_035843643.1	2059	1860	0	0
rna-XM_035843672.1	735	536	0	0
rna-XM_035844288.1	1096	897	29.7933	0.934897
rna-XM_035843674.1	501	302	0	0
rna-XM_035842344.1	826	627	52.3449	2.34987
rna-XM_035843568.1	1595	1396	5.21269	0.105103
rna-XM_035843566.1	1992	1793	123.639	1.94094
rna-XR_004833113.1	1795	1596	0	0
rna-XR_004833111.1	154	7.38779	6.8	25.9079
rna-XR_004833114.1	3891	3692	16.7161	0.127441
rna-XM_035843563.1	3856	3657	172.94	1.33109
rna-XM_035843565.1	2398	2199	41.5658	0.532044
rna-XM_035843569.1	2245	2046	35.1458	0.48351
rna-XM_035844043.1	928	729	16.782	0.647966
rna-XM_035844073.1	1785	1586	112.84	2.00262
rna-XR_004832965.1	870	671	0	0
rna-XM_035843340.1	2045	1846	1886.03	28.7578
rna-XM_035844184.1	1632	1433	0	0
rna-XM_035842343.1	5554	5355	17.2513	0.0906775
rna-XM_035844127.1	7039	6840	22.0206	0.090617
rna-XM_035843637.1	3606	3407	0	0
rna-XM_035843642.1	1130	931	0	0
rna-XM_035843639.1	1743	1544	3	0.0546904
rna-XM_035842412.1	1090	891	0	0
rna-XR_004832964.1	471	272	2	0.206966
rna-XM_035842427.1	1472	1273	14.1653	0.313209
rna-XM_035843675.1	1038	839	2	0.0670973
rna-XM_035843676.1	3452	3253	7	0.0605691
rna-XM_035843895.1	1922	1723	298.209	4.87162
rna-XR_004833062.1	984	785	13.1804	0.472604
rna-XR_004833054.1	760	561	0	0
rna-XM_035843678.1	927	728	3	0.115992
rna-XM_035843680.1	1143	944	4	0.119268
rna-XM_035843890.1	1915	1716	143642	2356.13
rna-XM_035843886.1	937	738	2281.95	87.0335
rna-XM_035843869.1	1049	850	422	13.9743
rna-XM_035843681.1	7270	7071	1668	6.63976
rna-XM_035843682.1	1344	1145	34	0.835816
rna-XM_035843683.1	10252	10053	244.705	0.685147
rna-XM_035843684.1	1136	937	0	0
rna-XM_035843856.1	2402	2203	9.29547	0.118767
rna-XM_035843685.1	1665	1466	4	0.0768004
rna-XM_035843686.1	3033	2834	3	0.029796
rna-XM_035843688.1	2386	2187	79	1.01675
rna-Trnas-aga-4	82	3.75521	0	0
rna-XM_035843689.1	2448	2249	15	0.187732
rna-XM_035843690.1	5148	4949	1623	9.23078
rna-XM_035843882.1	4833	4634	3281.22	19.9304
rna-XR_004833064.1	2504	2305	58.7762	0.71774
rna-XM_035843868.1	1557	1358	683.513	14.1672
rna-XM_035843860.1	1779	1580	524.642	9.34638
rna-XR_004833059.1	2173	1974	17.174	0.244884
rna-XM_035843691.1	6438	6239	1841.36	8.3073
rna-XM_035843881.1	1137	938	952	28.5674
rna-XM_035843853.1	4413	4214	614	4.1012
rna-XM_035843692.1	2610	2411	0	0
rna-XM_035843694.1	2010	1811	28.3354	0.440401
rna-XR_004833066.1	1044	845	17.3756	0.578789
rna-XM_035843878.1	1019	820	1	0.034326
rna-XM_035843888.1	664	465	17266.9	1045.2
rna-XR_004833057.1	1137	938	126.689	3.80167
rna-XM_035843865.1	2966	2767	223.293	2.27145
rna-XR_004833056.1	1838	1639	94.4206	1.62153
rna-XR_004833071.1	986	787	57.5275	2.05749
rna-XM_035843892.1	628	429	24.6667	1.61842
rna-XR_004833051.1	1094	895	177.055	5.56831
rna-XM_035843695.1	1102	903	160.725	5.00994
rna-XM_035843696.1	2580	2381	0	0
rna-XM_035843893.1	535	336	1.03526	0.086726
rna-XM_035843875.1	1192	993	22.5925	0.640402
rna-XM_035843697.1	360	161	0	0
rna-XM_035843700.1	747	548	0	0
rna-XM_035843701.1	1397	1198	1	0.0234953
rna-XM_035843702.1	471	272	0	0
rna-XM_035843703.1	1061	862	0	0
rna-XR_004833055.1	735	536	27.8242	1.46115
rna-XM_035843857.1	2817	2618	4523.36	48.6328
rna-XM_035843704.1	1527	1328	501.67	10.633
rna-XM_035843705.1	1692	1493	6	0.113117
rna-XM_035843706.1	1302	1103	0	0
rna-XM_035843707.1	813	614	0	0
rna-XM_035843709.1	1236	1037	14	0.380003
rna-XM_035843711.1	588	389	0	0
rna-XM_035843887.1	1243	1044	1	0.026961
rna-XM_035843712.1	693	494	0	0
rna-XM_035843889.1	673	474	0	0
rna-XM_035843713.1	1779	1580	93	1.65677
rna-XM_035843861.1	1943	1744	4.04981	0.065362
rna-XM_035843870.1	1772	1573	48.739	0.872139
rna-XM_035843714.1	734	535	17.6189	0.92696
rna-XM_035843715.1	1104	905	0	0
rna-XR_004833063.1	373	174	0	0
rna-XM_035843716.1	3573	3374	0	0
rna-XM_035843859.1	2068	1869	33	0.496983
rna-XM_035843880.1	1623	1424	37.6792	0.744781
rna-XM_035843717.1	1735	1536	0	0
rna-XM_035843867.1	2601	2402	2.12289	0.0248767
rna-XR_004833067.1	738	539	1	0.0522214
rna-XM_035843719.1	636	437	0	0
rna-XM_035843894.1	569	370	0	0
rna-XM_035843722.1	2325	2126	3	0.0397187
rna-XM_035843723.1	628	429	0	0
rna-XM_035843885.1	3020	2821	793.333	7.9157
rna-XM_035843724.1	711	512	32.8052	1.80348
rna-XM_035843725.1	861	662	0	0
rna-XM_035843726.1	1170	971	0	0
gene-LOC118432198	1634	1435	36	0.706135
rna-XM_035843727.1	1182	983	3.02686	0.0866714
rna-XM_035843729.1	1338	1139	1.38601	0.0342514
rna-XM_035843730.1	4421	4222	35.4152	0.236107
rna-XM_035843731.1	1038	839	2.72276	0.091345
rna-XM_035843732.1	1008	809	166	5.7756
rna-XR_004833070.1	3087	2888	50.2495	0.489747
rna-XM_035843864.1	2689	2490	330.924	3.74081
rna-XR_004833058.1	366	167	0	0
rna-XR_004833061.1	325	126	3.02824	0.676483
rna-XM_035843851.1	6043	5844	3	0.0144493
rna-XM_035843733.1	1840	1641	1	0.0171525
