target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3086.39	16.8346	0.715398
BL20828_cuf0	402	213.3	0	0
BL20825_cuf0	589	396.73	14	4.6284
BL20824_cuf0	216	61.6311	0	0
BL20827_cuf0	5602	5409.39	444.511	10.7778
BL20826_evm0	1244	1051.39	0	0
BL20821_evm1	874	681.456	0	0
BL20820_evm0	1221	1028.39	1	0.127538
BL20822_cuf1	2019	1826.39	2	0.143626
BL09205_cuf1	351	166.144	0	0
BL09206_cuf9	4026	3833.39	279.988	9.57974
BL09207_evm0	1189	996.394	544.563	71.6827
BL09200_evm0	681	488.557	0	0
BL09201_cuf0	3942	3749.39	945	33.0574
BL09202_evm3	3098	2905.39	1769.85	79.8969
BL09203_evm0	1775	1582.39	25	2.07216
BL09208_evm0	2300	2107.39	943.516	58.722
BL09209_evm1	3501	3308.39	297	11.7743
BL12125_cuf0	3516	3323.39	384	15.1547
BL12124_evm0	4709	4516.39	1473	42.7768
BL12127_cuf0	2242	2049.39	65	4.15992
BL12121_cuf0	666	473.573	3	0.830868
BL12120_cuf0	1768	1575.39	62	5.16179
BL12123_cuf0	829	636.478	0	0
BL12122_cuf0	3021	2828.39	906	42.0132
BL12129_evm0	2139	1946.39	3708	249.866
BL12128_evm3	3083	2890.39	1787.49	81.1118
BL13654_cuf0	3748	3555.39	1609	59.3562
BL13655_evm0	1580	1387.39	481	45.4719
BL13656_cuf0	2326	2133.39	17.7285	1.08993
BL13657_cuf1	256	88.4204	0	0
BL13650_cuf5	3170	2977.39	1549	68.2359
BL13651_cuf0	1268	1075.39	0	0
BL19276_evm18	873	680.467	265	51.0783
BL13653_cuf0	1477	1284.39	0	0
BL19278_evm0	258	89.8677	0	0
BL13658_cuf0	163	33.5015	0	0
BL13659_evm0	3078	2885.39	17.2247	0.78297
BL26939_evm0	422	232.379	3	1.69325
BL28959_evm0	675	482.557	0	0
BL26289_evm0	258	89.8677	4.6331	6.76186
BL26288_evm0	7877	7684.39	0	0
BL26283_evm0	1287	1094.39	0	0
BL26282_evm0	1085	892.394	0.000126164	1.85429e-05
BL26281_evm0	444	253.583	0.5	0.258612
BL26280_evm0	1056	863.394	0	0
BL26287_evm0	375	187.935	0	0
BL26286_evm0	306	127.252	0	0
BL26285_evm0	207	56.3319	1	2.32832
BL26284_evm0	901	708.444	3	0.555409
BL25956_evm0	441	250.68	0	0
BL25957_evm0	2055	1862.39	0	0
BL25954_evm0	270	98.6455	0	0
BL25955_evm0	402	213.3	0	0
BL25952_evm0	303	124.814	0	0
BL25953_evm0	552	359.887	1	0.364444
BL25950_evm0	1290	1097.39	2	0.239037
BL20829_cuf0	1316	1123.39	239	27.9038
BL25958_evm0	243	79.3213	0	0
BL25959_evm0	537	345.005	21.7465	8.26727
BL60005_cuf0	1407	1214.39	2	0.216007
BL21392_evm0	1191	998.394	142	18.6545
BL21393_cuf0	7086	6893.39	47.5229	0.904206
BL21394_cuf3	1643	1450.39	21	1.89903
BL21395_cuf1	1295	1102.39	81	9.63709
BL21396_evm7	2878	2685.39	2	0.0976831
BL21398_cuf1	5644	5451.39	68.8766	1.65715
BL21399_cuf0	2975	2782.39	725.357	34.1925
BL03046_evm1	1044	851.394	3	0.462156
BL02957_cuf0	2710	2517.39	1	0.052101
BL03047_evm0	6367	6174.39	0	0
BL02951_cuf8	2687	2494.39	106.353	5.59218
BL23507_evm0	3265	3072.39	0	0
BL23506_cuf0	2684	2491.39	29.4606	1.55095
BL23505_cuf0	248	82.706	0	0
BL23504_evm1	3706	3513.39	702	26.2064
BL23503_cuf1	1278	1085.39	0	0
BL23502_evm0	1068	875.394	0	0
BL23501_cuf0	2997	2804.39	1.59038	0.0743805
BL23500_cuf4	4772	4579.39	3280	93.9428
BL23509_cuf5	4710	4517.39	763	22.1531
BL23508_cuf0	1000	807.394	8.32958	1.35312
BL11458_cuf6	8723	8530.39	1476.16	22.6967
BL84988_cuf0	1466	1273.39	1	0.102999
BL07349_cuf7	3533	3340.39	1070	42.013
BL07348_cuf0	1570	1377.39	1580	150.451
BL07347_evm2	1942	1749.39	2.05123	0.153789
BL07346_cuf0	4685	4492.39	1645	48.027
BL07345_evm0	1686	1493.39	137	12.0322
BL07344_cuf0	1970	1777.39	0	0
BL07343_cuf5	3249	3056.39	1227	52.6542
BL07342_cuf2	4526	4333.39	0	0
BL07340_cuf0	2085	1892.39	0	0
BL23594_evm1	1551	1358.39	3122	301.443
BL23595_cuf3	1248	1055.39	1248	155.095
BL23596_cuf0	4468	4275.39	18.6908	0.573388
BL23590_cuf1	3984	3791.39	0	0
BL23591_cuf0	2773	2580.39	110.609	5.62215
BL23592_cuf3	423	233.344	516	290.035
BL71308_cuf0	2289	2096.39	2.5669	0.160596
BL27578_evm0	918	725.444	0	0
BL27579_evm0	294	117.511	0	0
BL27576_evm0	288	112.617	0	0
BL27577_evm0	747	554.506	24.7386	5.85148
BL27574_evm0	921	728.42	0	0
BL27575_evm0	492	300.523	0	0
BL27573_evm0	426	236.233	0	0
BL27570_evm0	363	176.924	1	0.741327
BL27571_evm0	249	83.414	0	0
BL33326_cuf0	13387	13194.4	784.324	7.79657
BL45779_cuf0	3104	2911.39	1.31721	0.0593404
BL34678_cuf0	1883	1690.39	1.68209	0.130514
BL36292_cuf0	696	503.541	0	0
BL19270_evm0	183	43.1117	14	42.5922
BL19271_evm0	569	376.807	24	8.35391
BL19272_evm0	2527	2334.39	0	0
BL19273_cuf0	9883	9690.39	538.274	7.28551
BL80723_cuf1	5023	4830.39	13.917	0.377886
BL19274_evm1	4845	4652.39	757	21.3411
BL19275_cuf8	374	187.008	2.16053	1.5153
BL19277_evm0	639	446.619	0	0
BL00636_evm0	1983	1790.39	0	0
BL00637_cuf2	232	71.9142	1	1.82382
BL00634_evm1	2352	2159.39	2	0.121477
BL00635_evm5	2616	2423.39	0	0
BL00632_cuf3	3900	3707.39	201.544	7.13016
BL00633_cuf3	3199	3006.39	3667	159.979
BL00630_evm1	3364	3171.39	6.2745	0.259493
BL00631_cuf1	3107	2914.39	603	27.1373
BL00638_cuf0	1178	985.394	0	0
BL00639_evm0	1419	1226.39	3	0.32084
BL29259_evm0	294	117.511	0	0
BL29258_evm0	1215	1022.39	0	0
BL29250_evm0	261	92.0927	0	0
BL29253_evm0	255	87.6824	0	0
BL29252_evm0	426	236.233	0	0
BL29255_evm0	1113	920.394	0	0
BL29254_evm0	345	160.753	0	0
BL29257_evm0	465	274.029	0	0
BL15707_cuf0	237	75.2957	10	17.4192
BL97249_cuf8	2748	2555.39	1	0.0513263
BL97248_cuf7	782	589.478	0	0
BL97247_cuf6	429	239.098	0	0
BL97246_cuf5	529	337.078	0	0
BL97245_cuf4	827	634.478	0	0
BL97244_cuf3	337	153.703	0	0
BL97243_cuf1	880	687.444	0	0
BL97242_cuf0	670	477.565	0	0
BL97241_cuf5	2298	2105.39	6	0.373779
BL97240_cuf2	456	265.24	0	0
BL02671_cuf0	2378	2185.39	73	4.38118
BL02672_cuf0	2771	2578.39	1010	51.3771
BL02674_cuf0	2372	2179.39	15.0874	0.907983
BL02675_cuf0	582	389.763	0	0
BL02676_evm0	745	552.506	0	0
BL02677_evm2	5549	5356.39	14	0.34281
BL02678_evm0	3207	3014.39	0	0
BL02679_evm0	500	308.422	0	0
BL27671_evm0	1680	1487.39	0	0
BL19543_cuf0	738	545.506	39	9.37697
BL27673_evm0	894	701.444	2	0.373968
BL02094_evm0	462	271.097	19	9.19235
BL02095_cuf0	1266	1073.39	82.2305	10.0478
