target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3088.9	7	0.219918
BL20828_cuf0	402	216.317	0	0
BL20825_cuf0	589	399.227	24	5.83389
BL20824_cuf0	216	64.7009	1	1.49988
BL20827_cuf0	5602	5411.9	212.202	3.8051
BL20826_evm0	1244	1053.9	1	0.0920801
BL20821_evm1	874	683.966	0	0
BL20820_evm0	1221	1030.9	16.6221	1.56471
BL20822_cuf1	2019	1828.9	3.05213	0.161949
BL09205_cuf1	351	169.602	2	1.14437
BL09206_cuf9	4026	3835.9	302.053	7.64155
BL09207_evm0	1189	998.903	480.192	46.6507
BL09200_evm0	681	491.055	1.04239	0.206
BL09201_cuf0	3942	3751.9	7	0.181056
BL09202_evm3	3098	2907.9	1980	66.0772
BL09203_evm0	1775	1584.9	1	0.06123
BL09208_evm0	2300	2109.9	413.223	19.0059
BL09209_evm1	3501	3310.9	315.827	9.25698
BL12125_cuf0	3516	3325.9	159	4.63932
BL12124_evm0	4709	4518.9	1638	35.1761
BL12127_cuf0	2242	2051.9	22	1.04048
BL12121_cuf0	666	476.069	17.9584	3.66071
BL12120_cuf0	1768	1577.9	11	0.676517
BL12123_cuf0	829	638.975	29.4775	4.47685
BL12122_cuf0	3021	2830.9	6469	221.758
BL12129_evm0	2139	1948.9	553	27.536
BL12128_evm3	3083	2892.9	420.312	14.0995
BL13654_cuf0	3748	3557.9	3270	89.1908
BL13655_evm0	1580	1389.9	1018	71.0771
BL13656_cuf0	2326	2135.9	37.8845	1.72126
BL13657_cuf1	256	91.9272	4	4.22263
BL13650_cuf5	3170	2979.9	770	25.0758
BL13651_cuf0	1268	1077.9	0	0
BL19276_evm18	873	682.966	191	27.1394
BL13653_cuf0	1477	1286.9	0	0
BL19278_evm0	258	93.4045	0	0
BL13658_cuf0	163	35.8753	0	0
BL13659_evm0	3078	2887.9	2309.94	77.6219
BL26939_evm0	422	235.219	0	0
BL28959_evm0	675	485.069	0	0
BL26289_evm0	258	93.4045	24.0524	24.9894
BL26288_evm0	7877	7686.9	5.11254	0.0645434
BL26283_evm0	1287	1096.9	0	0
BL26282_evm0	1085	894.903	161.644	17.5287
BL26281_evm0	444	256.366	0	0
