target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3103.08	1	0.0273722
BL20828_cuf0	402	228.481	2	0.743502
BL20825_cuf0	589	413.358	17	3.49321
BL20824_cuf0	216	69.0757	4.22728	5.19803
BL20827_cuf0	5602	5426.08	293.607	4.59603
BL20826_evm0	1244	1068.08	1	0.0795242
BL20821_evm1	874	698.128	0	0
BL20820_evm0	1221	1045.08	0	0
BL20822_cuf1	2019	1843.08	11	0.506934
BL09205_cuf1	351	180.286	10	4.71131
BL09206_cuf9	4026	3850.08	875.43	19.3132
BL09207_evm0	1189	1013.08	457	38.3156
BL09200_evm0	681	505.266	0	0
BL09201_cuf0	3942	3766.08	14	0.315749
BL09202_evm3	3098	2922.08	2941.57	85.5048
BL09203_evm0	1775	1599.08	1	0.0531169
BL09208_evm0	2300	2124.08	210.105	8.40173
BL09209_evm1	3501	3325.08	531.339	13.5729
BL12125_cuf0	3516	3340.08	215	5.46745
BL12124_evm0	4709	4533.08	1736	32.5281
BL12127_cuf0	2242	2066.08	30	1.23332
BL12121_cuf0	666	490.274	216.809	37.5614
BL12120_cuf0	1768	1592.08	2	0.106701
BL12123_cuf0	829	653.15	72.1801	9.38657
BL12122_cuf0	3021	2845.08	3343	99.8033
BL12129_evm0	2139	1963.08	583	25.2251
BL12128_evm3	3083	2907.08	870.053	25.4209
BL13654_cuf0	3748	3572.08	4287	101.938
BL13655_evm0	1580	1404.08	1471	88.9865
BL13656_cuf0	2326	2150.08	67.8763	2.68143
BL13657_cuf1	256	98.3297	0	0
BL13650_cuf5	3170	2994.08	798	22.6382
BL13651_cuf0	1268	1092.08	0	0
BL19276_evm18	873	697.128	29	3.53336
BL13653_cuf0	1477	1301.08	0	0
BL19278_evm0	258	99.9022	0	0
BL13658_cuf0	163	37.1429	0	0
BL13659_evm0	3078	2902.08	5305	155.267
BL26939_evm0	422	247.904	0	0
BL28959_evm0	675	499.274	0	0
BL26289_evm0	258	99.9022	17.2998	14.7085
BL26288_evm0	7877	7701.08	6.09321	0.0672043
BL26283_evm0	1287	1111.08	3	0.22934
BL26282_evm0	1085	909.079	10.9649	1.02449
BL26281_evm0	444	269.45	0	0
BL26280_evm0	1056	880.079	24	2.31629
BL26287_evm0	375	202.758	0	0
BL26286_evm0	306	139.74	0	0
BL26285_evm0	207	63.0673	2	2.69357
BL26284_evm0	901	725.116	3	0.351412
BL25956_evm0	441	266.522	0	0
BL25957_evm0	2055	1879.08	0	0
