#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_17_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_17_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_17_promoters/0.75757168636574.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_17_promoters/target.clean..pos
BGpeak38462	Scaffold_19_1_contigs	25202958	25203642	+	0.000	0.000	TCONS_00022559
BGpeak38477	Scaffold_19_1_contigs	25294523	25294978	+	0.000	0.000	TCONS_00021424
BGpeak73243	Scaffold_7_1_contigs	23495887	23496403	+	0.000	0.000	TCONS_00050591
BGpeak73267	Scaffold_7_1_contigs	23926460	23926779	+	0.000	0.000	TCONS_00050598
BGpeak73302	Scaffold_7_1_contigs	25474856	25475271	+	0.000	0.000	TCONS_00051703
BGpeak2452	Scaffold_10_1_contigs	34850541	34850734	+	0.000	0.000	TCONS_00002151
BGpeak39147	Scaffold_19_1_contigs	32419787	32420145	+	0.000	0.000	TCONS_00022791
BGpeak39709	Scaffold_19_1_contigs	37309779	37310069	+	0.000	0.000	TCONS_00021791
BGpeak74199	Scaffold_7_1_contigs	37302854	37303184	+	0.000	0.000	TCONS_00051996
BGpeak39918	Scaffold_19_1_contigs	38959089	38959461	+	0.000	0.000	TCONS_00022933
BGpeak74675	Scaffold_7_1_contigs	42995014	42995401	+	0.000	0.000	TCONS_00051037
BGpeak22851	Scaffold_15_1_contigs	6890448	6891053	+	0.000	0.000	TCONS_00012409
BGpeak75012	Scaffold_79_1_contigs	557011	557198	+	0.000	0.000	TCONS_00050030
BGpeak4080	Scaffold_11_1_contigs	8064310	8064488	+	0.000	0.000	TCONS_00003675
BGpeak4556	Scaffold_11_1_contigs	13898709	13899148	+	0.000	0.000	TCONS_00002857
BGpeak23864	Scaffold_15_1_contigs	17613271	17613490	+	0.000	0.000	TCONS_00012735
BGpeak76417	Scaffold_8_1_contigs	14738860	14739184	+	0.000	0.000	TCONS_00053955
BGpeak5162	Scaffold_11_1_contigs	20104267	20104568	+	0.000	0.000	TCONS_00003001
BGpeak24978	Scaffold_15_1_contigs	29394108	29394404	+	0.000	0.000	TCONS_00014275
BGpeak77961	Scaffold_8_1_contigs	35111355	35111772	+	0.000	0.000	TCONS_00053369
BGpeak7132	Scaffold_1_1_contigs	8384650	8384846	+	0.000	0.000	TCONS_00023166
BGpeak7154	Scaffold_1_1_contigs	9491073	9491352	+	0.000	0.000	TCONS_00023193
BGpeak26004	Scaffold_15_1_contigs	40808518	40808739	+	0.000	0.000	TCONS_00014599
BGpeak26113	Scaffold_16_1_contigs	675329	675868	+	0.000	0.000	TCONS_00014646
BGpeak26770	Scaffold_16_1_contigs	6808920	6809204	+	0.000	0.000	TCONS_00015860
BGpeak8398	Scaffold_1_1_contigs	38327386	38327673	+	0.000	0.000	TCONS_00023871
BGpeak27134	Scaffold_16_1_contigs	9964707	9964965	+	0.000	0.000	TCONS_00014893
BGpeak27146	Scaffold_16_1_contigs	10153071	10153423	+	0.000	0.000	TCONS_00014899
BGpeak27571	Scaffold_16_1_contigs	14688017	14688789	+	0.000	0.000	TCONS_00014997
BGpeak27575	Scaffold_16_1_contigs	14720689	14721000	+	0.000	0.000	TCONS_00014998
BGpeak62185	Scaffold_4_1_contigs	35417220	35417612	+	0.000	0.000	TCONS_00042514
BGpeak10514	Scaffold_12_1_contigs	7688288	7688563	+	0.000	0.000	TCONS_00006106
BGpeak10933	Scaffold_12_1_contigs	12039591	12039904	+	0.000	0.000	TCONS_00006218
BGpeak9545	Scaffold_1_1_contigs	54031348	54031613	+	0.000	0.000	TCONS_00024265
BGpeak28633	Scaffold_16_1_contigs	26067267	26067606	+	0.000	0.000	TCONS_00016406
BGpeak28764	Scaffold_16_1_contigs	28036990	28037400	+	0.000	0.000	TCONS_00016455
BGpeak28892	Scaffold_16_1_contigs	30237045	30237269	+	0.000	0.000	TCONS_00015425
BGpeak11543	Scaffold_12_1_contigs	17673975	17674622	+	0.000	0.000	TCONS_00005144
BGpeak64768	Scaffold_5_1_contigs	12032682	12032994	+	0.000	0.000	TCONS_00046002
BGpeak66060	Scaffold_5_1_contigs	30229893	30230261	+	0.000	0.000	TCONS_00046389
BGpeak66334	Scaffold_5_1_contigs	32761960	32762292	+	0.000	0.000	TCONS_00045362
BGpeak67619	Scaffold_6_1_contigs	757636	758365	+	0.000	0.000	TCONS_00048549
BGpeak15720	Scaffold_13_1_contigs	24329834	24330511	+	0.000	0.000	TCONS_00008964
BGpeak50773	Scaffold_22_1_contigs	4636894	4637309	+	0.000	0.000	TCONS_00029950
BGpeak68529	Scaffold_6_1_contigs	11944214	11944736	+	0.000	0.000	TCONS_00047517
BGpeak16172	Scaffold_13_1_contigs	29824607	29824921	+	0.000	0.000	TCONS_00007905
BGpeak51313	Scaffold_22_1_contigs	10227520	10227716	+	0.000	0.000	TCONS_00030867
BGpeak52627	Scaffold_22_1_contigs	24845037	24845312	+	0.000	0.000	TCONS_00030417
BGpeak18930	Scaffold_14_1_contigs	12601344	12601933	+	0.000	0.000	TCONS_00009893
BGpeak53369	Scaffold_22_1_contigs	32914384	32914785	+	0.000	0.000	TCONS_00030562
BGpeak53418	Scaffold_22_1_contigs	33292377	33292782	+	0.000	0.000	TCONS_00030573
BGpeak55891	Scaffold_25_1_contigs	6692716	6692990	+	0.000	0.000	TCONS_00033864
BGpeak55988	Scaffold_25_1_contigs	7048625	7049047	+	0.000	0.000	TCONS_00034226
BGpeak56243	Scaffold_25_1_contigs	10363837	10364191	+	0.000	0.000	TCONS_00034315
BGpeak56440	Scaffold_26_1_contigs	4983006	4983336	+	0.000	0.000	TCONS_00034471
BGpeak57972	Scaffold_3_1_contigs	17045428	17045730	+	0.000	0.000	TCONS_00040477
BGpeak40587	Scaffold_20_1_contigs	5656584	5656769	+	0.000	0.000	TCONS_00026055
BGpeak58737	Scaffold_3_1_contigs	40381661	40381935	+	0.000	0.000	TCONS_00039990
BGpeak41955	Scaffold_20_1_contigs	18750280	18750901	+	0.000	0.000	TCONS_00026413
BGpeak59396	Scaffold_39_1_contigs	493028	493480	+	0.000	0.000	TCONS_00039109
BGpeak43176	Scaffold_20_1_contigs	29679530	29679786	+	0.000	0.000	TCONS_00026711
BGpeak43404	Scaffold_20_1_contigs	33055185	33055480	+	0.000	0.000	TCONS_00026819
BGpeak43927	Scaffold_21_1_contigs	99036	99215	+	0.000	0.000	TCONS_00028896
BGpeak45216	Scaffold_21_1_contigs	10483818	10483980	+	0.000	0.000	TCONS_00028192
BGpeak46728	Scaffold_21_1_contigs	25763253	25763550	+	0.000	0.000	TCONS_00029624
BGpeak81615	Scaffold_9_1_contigs	34686936	34687182	+	0.000	0.000	TCONS_00055793
BGpeak47823	Scaffold_2_1_contigs	1723957	1724156	+	0.000	0.000	TCONS_00037101
BGpeak47824	Scaffold_2_1_contigs	1724264	1724408	+	0.000	0.000	TCONS_00037101
BGpeak82219	Scaffold_9_1_contigs	40180409	40180613	+	0.000	0.000	TCONS_00057145
BGpeak82373	Scaffold_9_1_contigs	41259219	41260530	+	0.000	0.000	TCONS_00055968
BGpeak82577	Scaffold_9_1_contigs	43303201	43303707	+	0.000	0.000	TCONS_00056023
BGpeak30700	Scaffold_17_1_contigs	11158888	11159327	+	0.000	0.000	TCONS_00018157
BGpeak48291	Scaffold_2_1_contigs	11122214	11122494	+	0.000	0.000	TCONS_00036179
BGpeak48888	Scaffold_2_1_contigs	24176942	24177223	+	0.000	0.000	TCONS_00036467
BGpeak31426	Scaffold_17_1_contigs	18010170	18010422	+	0.000	0.000	TCONS_00017301
BGpeak49052	Scaffold_2_1_contigs	26787956	26788378	+	0.000	0.000	TCONS_00036519
BGpeak49459	Scaffold_2_1_contigs	33929324	33929808	+	0.000	0.000	TCONS_00036695
BGpeak49849	Scaffold_2_1_contigs	42005372	42005569	+	0.000	0.000	TCONS_00036874
BGpeak49949	Scaffold_2_1_contigs	43018946	43019397	+	0.000	0.000	TCONS_00036889
BGpeak33295	Scaffold_18_1_contigs	3457787	3458033	+	0.000	0.000	TCONS_00019931
BGpeak33324	Scaffold_18_1_contigs	4028786	4029152	+	0.000	0.000	TCONS_00019943
