target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3084.16	2	0.0491305
BL20828_cuf0	402	211.515	0	0
BL20825_cuf0	589	394.565	19	3.64832
BL20824_cuf0	216	60.6472	8.37352	10.4605
BL20827_cuf0	5602	5407.16	315.755	4.42424
BL20826_evm0	1244	1049.16	0	0
BL20821_evm1	874	679.215	0	0
BL20820_evm0	1221	1026.16	3.15269	0.232769
BL20822_cuf1	2019	1824.16	8	0.332266
BL09205_cuf1	351	164.513	10.8905	5.01539
BL09206_cuf9	4026	3831.16	1124.74	22.2423
BL09207_evm0	1189	994.157	418.601	31.9009
BL09200_evm0	681	486.315	0	0
BL09201_cuf0	3942	3747.16	15	0.303282
BL09202_evm3	3098	2903.16	3345	87.2938
BL09203_evm0	1775	1580.16	8	0.383572
BL09208_evm0	2300	2105.16	214.045	7.70333
BL09209_evm1	3501	3306.16	610.808	13.9971
BL12125_cuf0	3516	3321.16	189	4.31152
BL12124_evm0	4709	4514.16	1889.38	31.7104
BL12127_cuf0	2242	2047.16	19.0383	0.704588
BL12121_cuf0	666	471.331	159.746	25.678
BL12120_cuf0	1768	1573.16	5	0.2408
BL12123_cuf0	829	634.215	65.1439	7.78206
BL12122_cuf0	3021	2826.16	4140	110.984
BL12129_evm0	2139	1944.16	548	21.3554
BL12128_evm3	3083	2888.16	987.915	25.9153
BL13654_cuf0	3748	3553.16	5055	107.787
BL13655_evm0	1580	1385.16	1444	78.9816
BL13656_cuf0	2326	2131.16	60.0502	2.1348
BL13657_cuf1	256	86.9877	0	0
BL13650_cuf5	3170	2975.16	789	20.0921
BL13651_cuf0	1268	1073.16	0	0
BL19276_evm18	873	678.215	37	4.13325
BL13653_cuf0	1477	1282.16	1	0.0590903
BL19278_evm0	258	88.3755	0	0
BL13658_cuf0	163	33.5619	0	0
BL13659_evm0	3078	2883.16	6178.94	162.369
BL26939_evm0	422	230.482	0	0
BL28959_evm0	675	480.323	0	0
BL26289_evm0	258	88.3755	24.5964	21.0861
BL26288_evm0	7877	7682.16	2.09805	0.0206914
BL26283_evm0	1287	1092.16	6	0.416221
BL26282_evm0	1085	890.157	16.2719	1.38493
BL26281_evm0	444	251.633	0	0
BL26280_evm0	1056	861.157	38	3.34317
BL26287_evm0	375	186.27	0	0
BL26286_evm0	306	125.508	0	0
BL26285_evm0	207	55.4019	3	4.10255
BL26284_evm0	901	706.181	5	0.536428
BL25956_evm0	441	248.759	0	0
BL25957_evm0	2055	1860.16	0	0
BL25954_evm0	270	97.2451	0	0
BL25955_evm0	402	211.515	0	0
BL25952_evm0	303	123.104	0	0
BL25953_evm0	552	357.802	0	0
BL25950_evm0	1290	1095.16	0	0
BL20829_cuf0	1316	1121.16	601	40.6131
BL25958_evm0	243	77.972	0	0
BL25959_evm0	537	342.925	2	0.441864
BL60005_cuf0	1407	1212.16	3	0.187508
BL21392_evm0	1191	996.157	76	5.78021
BL21393_cuf0	7086	6891.16	50.6527	0.556888
BL21394_cuf3	1643	1448.16	998	52.2123
BL21395_cuf1	1295	1100.16	89.6234	6.17198
BL21396_evm7	2878	2683.16	5998	169.363
BL21398_cuf1	5644	5449.16	203.199	2.82521
BL21399_cuf0	2975	2780.16	141.914	3.86735
BL03046_evm1	1044	849.157	0	0
BL02957_cuf0	2710	2515.16	22	0.662697
BL03047_evm0	6367	6172.16	0	0
BL02951_cuf8	2687	2492.16	261	7.93456
BL23507_evm0	3265	3070.16	2	0.0493545
BL23506_cuf0	2684	2489.16	3	0.0913117
BL23505_cuf0	248	81.4253	1.2199	1.13507
BL23504_evm1	3706	3511.16	97.7959	2.11022
BL23503_cuf1	1278	1083.16	44	3.07765
BL23502_evm0	1068	873.157	4	0.347077
BL23501_cuf0	2997	2802.16	261.771	7.07762
BL23500_cuf4	4772	4577.16	1034	17.1152
BL23509_cuf5	4710	4515.16	245	4.11103
BL23508_cuf0	1000	805.157	24.6534	2.31982
BL11458_cuf6	8723	8528.16	1029.59	9.14675
BL84988_cuf0	1466	1271.16	9	0.536415
BL07349_cuf7	3533	3338.16	399.065	9.05721
BL07348_cuf0	1570	1375.16	262	14.4347
BL07347_evm2	1942	1747.16	38.0541	1.65016
BL07346_cuf0	4685	4490.16	2384	40.2256
BL07345_evm0	1686	1491.16	288	14.6328
BL07344_cuf0	1970	1775.16	3	0.128039
BL07343_cuf5	3249	3054.16	1997.64	49.5545
BL07342_cuf2	4526	4331.16	8	0.139941
BL07340_cuf0	2085	1890.16	4.14783	0.166257
BL23594_evm1	1551	1356.16	4003	223.632
BL23595_cuf3	1248	1053.16	189	13.5965
BL23596_cuf0	4468	4273.16	278.334	4.93486
BL23590_cuf1	3984	3789.16	21.1557	0.423003
BL23591_cuf0	2773	2578.16	0	0
BL23592_cuf3	423	231.436	169	55.3241
BL71308_cuf0	2289	2094.16	80.3998	2.90873
BL27578_evm0	918	723.181	0	0
BL27579_evm0	294	115.808	0	0
BL27576_evm0	288	111.065	0	0
BL27577_evm0	747	552.254	4	0.548755
BL27574_evm0	921	726.169	2.31001	0.24101
BL27575_evm0	492	298.463	0	0
BL27573_evm0	426	234.31	2.12203	0.686148
BL27570_evm0	363	175.239	7	3.02639
BL27571_evm0	249	82.1452	0	0
BL33326_cuf0	13387	13192.2	4232.37	24.3067
BL45779_cuf0	3104	2909.16	7.80296	0.203212
BL34678_cuf0	1883	1688.16	165.106	7.40982
BL36292_cuf0	696	501.299	1	0.151134
BL19270_evm0	183	42.6981	25	44.3597
BL19271_evm0	569	374.687	22.3416	4.51755
BL19272_evm0	2527	2332.16	10	0.324863
BL19273_cuf0	9883	9688.16	2380.33	18.6146
BL80723_cuf1	5023	4828.16	1349.85	21.1818
BL19274_evm1	4845	4650.16	4480.64	73.0011
BL19275_cuf8	374	185.365	0.643253	0.262913
BL19277_evm0	639	444.392	0	0
BL00636_evm0	1983	1788.16	87.8178	3.72078
BL00637_cuf2	232	70.6678	0	0
BL00634_evm1	2352	2157.16	9	0.316096
BL00635_evm5	2616	2421.16	4	0.125168
BL00632_cuf3	3900	3705.16	569.516	11.6455
BL00633_cuf3	3199	3004.16	2442.44	61.597
BL00630_evm1	3364	3169.16	39.4182	0.942346
BL00631_cuf1	3107	2912.16	2404	62.5428
BL00638_cuf0	1178	983.157	0	0
BL00639_evm0	1419	1224.16	12.7562	0.78948
BL29259_evm0	294	115.808	0	0
BL29258_evm0	1215	1020.16	0	0
BL29250_evm0	261	90.5608	0	0
BL29253_evm0	255	86.2979	0	0
BL29252_evm0	426	234.31	0	0
BL29255_evm0	1113	918.157	1	0.0825165
BL29254_evm0	345	159.156	0	0
BL29257_evm0	465	272.034	1	0.278506
BL15707_cuf0	237	73.9006	9	9.22682
BL97249_cuf8	2748	2553.16	5	0.148371
BL97248_cuf7	782	587.225	0	0
BL97247_cuf6	429	237.211	0	0
BL97246_cuf5	529	334.987	0	0
BL97245_cuf4	827	632.215	0	0
BL97244_cuf3	337	152.061	0	0
BL97243_cuf1	880	685.193	1	0.110572
BL97242_cuf0	670	475.323	0	0
BL97241_cuf5	2298	2103.16	3.31241	0.119325
BL97240_cuf2	456	263.275	0	0
BL02671_cuf0	2378	2183.16	6	0.208221
BL02672_cuf0	2771	2576.16	169	4.97018
BL02674_cuf0	2372	2177.16	21198.5	737.689
BL02675_cuf0	582	387.611	0	0
BL02676_evm0	745	550.254	7.77741	1.07085
BL02677_evm2	5549	5354.16	34	0.481111
BL02678_evm0	3207	3012.16	0	0
BL02679_evm0	500	306.347	0	0
BL27671_evm0	1680	1485.16	4	0.204054
BL19543_cuf0	738	543.254	4778	666.347
BL27673_evm0	894	699.181	0	0
BL02094_evm0	462	269.093	109.585	30.8538
BL02095_cuf0	1266	1071.16	48.622	3.43904
BL02096_cuf0	1122	927.157	159.634	13.0446
BL02097_cuf0	282	106.368	0	0
BL02090_cuf1	1786	1591.16	11	0.523766
BL02091_cuf0	388	198.405	0	0
BL02092_cuf0	2074	1879.16	796.665	32.1196
BL02093_evm0	3657	3462.16	504	11.0291
BL19546_cuf1	263	91.9518	20	16.4789
BL02098_cuf19	6188	5993.16	2506	31.6798
BL02099_cuf4	1707	1512.16	149	7.4653
