target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3086.69	11.6973	0.389197
BL20828_cuf0	402	213.603	0	0
BL20825_cuf0	589	396.971	12	3.10455
BL20824_cuf0	216	60.7168	3	5.07444
BL20827_cuf0	5602	5409.69	215.485	4.09091
BL20826_evm0	1244	1051.69	0	0
BL20821_evm1	874	681.715	0	0
BL20820_evm0	1221	1028.69	8.38568	0.837201
BL20822_cuf1	2019	1826.69	3	0.168668
BL09205_cuf1	351	166.277	0	0
BL09206_cuf9	4026	3833.69	2734.77	73.2621
BL09207_evm0	1189	996.691	228.212	23.5155
BL09200_evm0	681	488.821	8.87022	1.86363
BL09201_cuf0	3942	3749.69	29	0.794289
BL09202_evm3	3098	2905.69	1085	38.3492
BL09203_evm0	1775	1582.69	1	0.0648903
BL09208_evm0	2300	2107.69	621.607	30.289
BL09209_evm1	3501	3308.69	302.35	9.38492
BL12125_cuf0	3516	3323.69	56	1.73039
BL12124_evm0	4709	4516.69	1335	30.3555
BL12127_cuf0	2242	2049.69	14	0.701481
BL12121_cuf0	666	473.837	67	14.5218
BL12120_cuf0	1768	1575.69	3	0.195536
BL12123_cuf0	829	636.727	5.17297	0.834378
BL12122_cuf0	3021	2828.69	6577	238.791
BL12129_evm0	2139	1946.69	387	20.4169
BL12128_evm3	3083	2890.69	332.25	11.8043
BL13654_cuf0	3748	3555.69	2322	67.0679
BL13655_evm0	1580	1387.69	977	72.3066
BL13656_cuf0	2326	2133.69	41.3948	1.99247
BL13657_cuf1	256	87.6891	18.1282	21.2317
BL13650_cuf5	3170	2977.69	324	11.1748
BL13651_cuf0	1268	1075.69	0	0
BL19276_evm18	873	680.727	53	7.99612
BL13653_cuf0	1477	1284.69	0	0
BL19278_evm0	258	89.1367	0	0
BL13658_cuf0	163	33.5867	0	0
BL13659_evm0	3078	2885.69	1857.99	66.1255
BL26939_evm0	422	232.613	4	1.76604
BL28959_evm0	675	482.821	1	0.212711
BL26289_evm0	258	89.1367	12.2352	14.0971
BL26288_evm0	7877	7684.69	16.4585	0.219958
BL26283_evm0	1287	1094.69	0	0
BL26282_evm0	1085	892.691	19.7343	2.27037
BL26281_evm0	444	253.852	0	0
BL26280_evm0	1056	863.691	13	1.54583
BL26287_evm0	375	188.191	0	0
BL26286_evm0	306	127.102	0	0
BL26285_evm0	207	55.4181	0	0
BL26284_evm0	901	708.704	5	0.724572
BL25956_evm0	441	250.937	0	0
BL25957_evm0	2055	1862.69	0	0
BL25954_evm0	270	98.2429	1.93738	2.0253
BL25955_evm0	402	213.603	0	0
BL25952_evm0	303	124.616	0	0
BL25953_evm0	552	360.203	1	0.285121
BL25950_evm0	1290	1097.69	0	0
BL20829_cuf0	1316	1123.69	241	22.0265
BL25958_evm0	243	78.4062	0	0
BL25959_evm0	537	345.309	4	1.18967
BL60005_cuf0	1407	1214.69	25.1284	2.12459
BL21392_evm0	1191	998.691	38	3.90777
BL21393_cuf0	7086	6893.69	88.2165	1.31424
BL21394_cuf3	1643	1450.69	1297	91.8208
BL21395_cuf1	1295	1102.69	100.227	9.33489
BL21396_evm7	2878	2685.69	3954	151.202
BL21398_cuf1	5644	5451.69	125.821	2.37027
BL21399_cuf0	2975	2782.69	212.993	7.86099
BL03046_evm1	1044	851.691	0	0
BL02957_cuf0	2710	2517.69	41	1.67247
BL03047_evm0	6367	6174.69	0	0
BL02951_cuf8	2687	2494.69	178.632	7.3539
BL23507_evm0	3265	3072.69	4	0.133696
BL23506_cuf0	2684	2491.69	11.75	0.484305
BL23505_cuf0	248	81.9092	6.26013	7.84922
BL23504_evm1	3706	3513.69	53.2101	1.55527
BL23503_cuf1	1278	1085.69	0	0
BL23502_evm0	1068	875.691	35	4.10481
BL23501_cuf0	2997	2804.69	371.876	13.6173
BL23500_cuf4	4772	4579.69	795	17.8282
BL23509_cuf5	4710	4517.69	678	15.4131
BL23508_cuf0	1000	807.691	5	0.635771
BL11458_cuf6	8723	8530.69	665.04	8.00645
BL84988_cuf0	1466	1273.69	5.63975	0.45475
BL07349_cuf7	3533	3340.69	93.9142	2.88716
BL07348_cuf0	1570	1377.69	80	5.96368
BL07347_evm2	1942	1749.69	17.4859	1.02637
BL07346_cuf0	4685	4492.69	2060	47.0909
BL07345_evm0	1686	1493.69	244	16.7766
BL07344_cuf0	1970	1777.69	0	0
BL07343_cuf5	3249	3056.69	586	19.6889
BL07342_cuf2	4526	4333.69	74	1.75368
BL07340_cuf0	2085	1892.69	4.26223	0.231278
BL23594_evm1	1551	1358.69	1879	142.031
BL23595_cuf3	1248	1055.69	26	2.52937
BL23596_cuf0	4468	4275.69	411.287	9.87903
BL23590_cuf1	3984	3791.69	8.07005	0.218585
BL23591_cuf0	2773	2580.69	7.65692	0.304715
BL23592_cuf3	423	233.59	99	43.5269
BL71308_cuf0	2289	2096.69	8.35876	0.409434
BL27578_evm0	918	725.704	4	0.566079
BL27579_evm0	294	117.168	0	0
BL27576_evm0	288	112.25	0	0
BL27577_evm0	747	554.787	22.6581	4.19443
BL27574_evm0	921	728.704	2.01342	0.283765
BL27575_evm0	492	300.802	0	0
BL27573_evm0	426	236.475	0	0
BL27570_evm0	363	177.137	0	0
BL27571_evm0	249	82.5992	1.67604	2.08393
BL33326_cuf0	13387	13194.7	1039.38	8.09005
BL45779_cuf0	3104	2911.69	7.46378	0.263263
BL34678_cuf0	1883	1690.69	57.8095	3.51165
BL36292_cuf0	696	503.805	0	0
BL19270_evm0	183	42.614	6	14.4602
BL19271_evm0	569	377.081	2.02606	0.551816
BL19272_evm0	2527	2334.69	29	1.27569
BL19273_cuf0	9883	9690.69	3321.35	35.1995
BL80723_cuf1	5023	4830.69	850.069	18.0726
BL19274_evm1	4845	4652.69	5230.64	115.459
BL19275_cuf8	374	187.255	0	0
BL19277_evm0	639	446.875	1	0.229821
BL00636_evm0	1983	1790.69	71.0839	4.07687
BL00637_cuf2	232	71.0237	2	2.89203
BL00634_evm1	2352	2159.69	6	0.285322
BL00635_evm5	2616	2423.69	9.49809	0.402472
BL00632_cuf3	3900	3707.69	202.717	5.61518
BL00633_cuf3	3199	3006.69	326	11.1354
BL00630_evm1	3364	3171.69	65.6387	2.12542
BL00631_cuf1	3107	2914.69	1196	42.142
BL00638_cuf0	1178	985.691	0	0
BL00639_evm0	1419	1226.69	18.8938	1.58184
BL29259_evm0	294	117.168	0	0
BL29258_evm0	1215	1022.69	1	0.100423
BL29250_evm0	261	91.3241	0	0
BL29253_evm0	255	86.9416	0	0
