target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3089.61	3	0.0729786
BL20828_cuf0	402	215.231	0	0
BL20825_cuf0	589	399.779	10	1.88
BL20824_cuf0	216	60.7409	9	11.1363
BL20827_cuf0	5602	5412.61	680.429	9.4483
BL20826_evm0	1244	1054.61	0	0
BL20821_evm1	874	684.61	0	0
BL20820_evm0	1221	1031.61	2.14771	0.156473
BL20822_cuf1	2019	1829.61	2.01211	0.0826554
BL09205_cuf1	351	167.35	3	1.34733
BL09206_cuf9	4026	3836.61	1107.8	21.7016
BL09207_evm0	1189	999.61	295.005	22.1808
BL09200_evm0	681	491.66	3.02197	0.461959
BL09201_cuf0	3942	3752.61	12	0.24034
BL09202_evm3	3098	2908.61	2593	67.0031
BL09203_evm0	1775	1585.61	13.5243	0.641056
BL09208_evm0	2300	2110.61	340.552	12.127
BL09209_evm1	3501	3311.61	718.618	16.3094
BL12125_cuf0	3516	3326.61	557	12.5844
BL12124_evm0	4709	4519.61	1285.75	21.3813
BL12127_cuf0	2242	2052.61	103	3.77145
BL12121_cuf0	666	476.66	43.6309	6.87961
BL12120_cuf0	1768	1578.61	4	0.190442
BL12123_cuf0	829	639.632	179.523	21.0945
BL12122_cuf0	3021	2831.61	2381	63.1981
BL12129_evm0	2139	1949.61	558	21.5112
BL12128_evm3	3083	2893.61	981.593	25.4958
BL13654_cuf0	3748	3558.61	4503	95.1042
BL13655_evm0	1580	1390.61	1891	102.203
BL13656_cuf0	2326	2136.61	139.624	4.9115
BL13657_cuf1	256	87.7598	1	0.856411
BL13650_cuf5	3170	2980.61	1705	42.9929
BL13651_cuf0	1268	1078.61	0	0
BL19276_evm18	873	683.61	32	3.51819
BL13653_cuf0	1477	1287.61	0	0
BL19278_evm0	258	89.2269	1.72433	1.45246
BL13658_cuf0	163	33.4956	0	0
BL13659_evm0	3078	2888.61	7308.97	190.171
BL26939_evm0	422	234.522	3.20848	1.02824
BL28959_evm0	675	485.66	0	0
BL26289_evm0	258	89.2269	31	26.1122
BL26288_evm0	7877	7687.61	1	0.00977657
BL26283_evm0	1287	1097.61	1	0.0684747
BL26282_evm0	1085	895.61	57.3096	4.80935
BL26281_evm0	444	255.996	0	0
BL26280_evm0	1056	866.61	5	0.433635
BL26287_evm0	375	189.666	0	0
BL26286_evm0	306	127.545	1	0.589272
BL26285_evm0	207	55.4949	1	1.35433
BL26284_evm0	901	711.61	1.10485	0.116692
BL25956_evm0	441	253.038	0	0
BL25957_evm0	2055	1865.61	0	0
BL25954_evm0	270	98.1896	0	0
BL25955_evm0	402	215.231	0	0
BL25952_evm0	303	124.98	0	0
BL25953_evm0	552	362.874	0	0
BL25950_evm0	1290	1100.61	0	0
BL20829_cuf0	1316	1126.61	376	25.0837
BL25958_evm0	243	78.4156	0	0
BL25959_evm0	537	347.945	5	1.08003
BL60005_cuf0	1407	1217.61	5	0.308631
BL21392_evm0	1191	1001.61	125	9.37971
BL21393_cuf0	7086	6896.61	55.14	0.60091
BL21394_cuf3	1643	1453.61	4381	226.518
BL21395_cuf1	1295	1105.61	115.545	7.85468
BL21396_evm7	2878	2688.61	2117	59.1795
BL21398_cuf1	5644	5454.61	409.831	5.64702
BL21399_cuf0	2975	2785.61	239.552	6.46335
BL03046_evm1	1044	854.61	9	0.791503
BL02957_cuf0	2710	2520.61	23	0.685804
BL03047_evm0	6367	6177.61	0	0
BL02951_cuf8	2687	2497.61	206.675	6.21931
BL23507_evm0	3265	3075.61	6	0.146622
BL23506_cuf0	2684	2494.61	4	0.120513
BL23505_cuf0	248	81.891	0	0
BL23504_evm1	3706	3516.61	222.285	4.75078
BL23503_cuf1	1278	1088.61	0	0
BL23502_evm0	1068	878.61	13	1.11205
BL23501_cuf0	2997	2807.61	239.914	6.42238
BL23500_cuf4	4772	4582.61	1161	19.0413
BL23509_cuf5	4710	4520.61	294	4.88797
BL23508_cuf0	1000	810.61	10	0.927184
BL11458_cuf6	8723	8533.61	664.195	5.84979
BL84988_cuf0	1466	1276.61	4.58711	0.270059
BL07349_cuf7	3533	3343.61	158.345	3.55933
BL07348_cuf0	1570	1380.61	338	18.4002
BL07347_evm2	1942	1752.61	135.046	5.7913
BL07346_cuf0	4685	4495.61	2611	43.6512
BL07345_evm0	1686	1496.61	164	8.23594
BL07344_cuf0	1970	1780.61	0	0
BL07343_cuf5	3249	3059.61	2143	52.6422
BL07342_cuf2	4526	4336.61	370	6.41253
BL07340_cuf0	2085	1895.61	5.23938	0.207735
BL23594_evm1	1551	1361.61	2962.99	163.552
