target_id	length	eff_length	est_counts	tpm
rna-XM_035809314.1	4367	4168	106	1.19247
rna-XM_035809311.1	7960	7761	457	2.76101
rna-XM_035809312.1	2231	2032	16205	373.934
rna-XM_035809927.1	1635	1436	32	1.04488
rna-XM_035843980.1	1957	1758	62.1279	1.65706
rna-XM_035843291.1	2870	2671	838	14.7109
rna-XM_035843288.1	8290	8091	11575	67.0793
rna-XM_035842700.1	6972	6773	1846	12.7797
rna-XM_035844125.1	7002	6803	3769.71	25.9823
rna-XR_004833096.1	2378	2179	40.6721	0.875204
rna-XM_035844220.1	1276	1077	36	1.56732
rna-XR_004833035.1	888	689	37	2.51798
rna-XM_035843555.1	7535	7336	3668	23.4444
rna-XM_035843558.1	1785	1586	1023.22	30.2506
rna-XR_004833034.1	1816	1617	740.348	21.4682
rna-XM_035844186.1	2399	2200	2	0.0426262
rna-XM_035843121.1	9611	9412	1678.76	8.36328
rna-XM_035843648.1	681	482	0	0
rna-XM_035844039.1	1277	1078	1	0.0434962
rna-XM_035843054.1	2787	2588	1178.44	21.3508
rna-XM_035843051.1	4058	3859	378	4.5929
rna-XM_035842353.1	3636	3437	42008	573.089
rna-XM_035842345.1	2562	2363	1077.07	21.3722
rna-XM_035842347.1	2561	2362	2283	45.3206
rna-XR_004832958.1	1734	1535	62.625	1.91297
rna-XR_004832955.1	2424	2225	99.7821	2.10277
rna-Trnad-guc-16	72	3.52559	0	0
rna-XM_035844096.1	1046	847	1	0.0553587
rna-XM_035843374.1	8247	8048	2269	13.2195
rna-XM_035843375.1	7869	7670	90	0.550195
rna-XM_035843378.1	5092	4893	1831	17.5462
rna-XM_035843376.1	1108	909	318	16.4034
rna-XM_035844147.1	4071	3872	533.456	6.46
rna-XM_035844146.1	5380	5181	7295	66.0209
rna-XR_004833092.1	1294	1095	62.6299	2.68186
rna-XR_004833093.1	941	742	0	0
rna-XM_035843651.1	2352	2153	328.137	7.14629
rna-XM_035843693.1	1602	1403	440	14.705
rna-XM_035843699.1	1894	1695	320.017	8.85266
rna-XM_035843654.1	519	320	34.1132	4.99853
rna-XR_004833074.1	339	140	40	13.3968
rna-XM_035843941.1	1880	1681	251.52	7.01575
rna-XR_004833047.1	1692	1493	0	0
rna-XM_035843767.1	721	522	0	0
rna-XM_035843655.1	1210	1011	2.41588	0.112045
rna-XM_035843037.1	997	798	0	0
rna-XM_035843038.1	487	288	0	0
gene-LOC118432129	2806	2607	3.47837	0.0625612
rna-XM_035843033.1	1491	1292	5.71144	0.207278
rna-XM_035843036.1	844	645	1.45044	0.105441
rna-XM_035843039.1	476	277	2.17368	0.367947
rna-XM_035843032.1	789	590	0	0
rna-XM_035843034.1	931	732	9.6259	0.616595
rna-XM_035843035.1	906	707	0	0
rna-XM_035843041.1	487	288	0	0
rna-XM_035844128.1	2060	1861	117.983	2.97264
rna-XM_035843657.1	1111	912	26.8828	1.38213
rna-XM_035843624.1	2698	2499	221.608	4.15805
rna-XM_035844189.1	1731	1532	8	0.24485
rna-XM_035843659.1	2798	2599	6	0.108247
rna-XM_035844048.1	3748	3549	9	0.118907
rna-XM_035844265.1	409	210	0	0
rna-XM_035844256.1	799	600	0	0
rna-XM_035844245.1	1615	1416	0	0
rna-XM_035844269.1	405	206	10.3617	2.35849
rna-XM_035844248.1	719	520	9.82632	0.886048
rna-XM_035844262.1	841	642	46.6464	3.40684
rna-XM_035843660.1	1019	820	1.33271	0.0762066
rna-XR_004833110.1	1293	1094	0	0
rna-XM_035844231.1	2144	1945	196.262	4.73136
rna-XM_035843661.1	2803	2604	719.869	12.9623
rna-XM_035844249.1	1418	1219	594.524	22.8684
rna-XM_035843662.1	5465	5266	810.205	7.21413
rna-XR_004833109.1	363	164	14	4.00271
rna-XM_035844246.1	2248	2049	901.214	20.6232
rna-XM_035844230.1	4579	4380	6511	69.7017
rna-XR_004833108.1	1249	1050	1205.27	53.8225
rna-XM_035844234.1	2145	1946	0	0
rna-XM_035844235.1	2197	1998	22	0.516294
rna-XM_035844236.1	2061	1862	1778.69	44.791
rna-XM_035844229.1	2417	2218	3	0.0634204
rna-XM_035844247.1	1181	982	18540.6	885.282
rna-XM_035844228.1	4695	4496	3158.08	32.9357
rna-XM_035844232.1	2074	1875	445.765	11.1474
rna-Trnaa-agc-3	73	3.5471	0	0
rna-XM_035844243.1	812	613	0	0
rna-XM_035843667.1	1246	1047	0	0
rna-XM_035844259.1	823	624	0	0
rna-XM_035844258.1	894	695	29.8561	2.01427
rna-XM_035844266.1	416	217	0	0
rna-XM_035843668.1	2536	2337	10.1494	0.203634
gene-LOC118432614	1378	1179	0	0
rna-XM_035844238.1	905	706	4.02262	0.267161
rna-XM_035844237.1	1349	1150	99.2617	4.04719
rna-XM_035843669.1	949	750	88.9731	5.56246
rna-Trnaa-agc-4	73	3.5471	0	0
rna-XM_035844241.1	1241	1042	0	0
rna-XM_035844253.1	966	767	3.80267	0.232468
rna-XM_035844261.1	502	303	2.50886	0.388242
rna-XM_035844267.1	606	407	0.00117047	0.000134845
rna-XM_035844270.1	1373	1174	11.6614	0.465748
rna-XM_035844240.1	1400	1201	5.37354	0.209791
rna-XM_035844257.1	841	642	0	0
rna-XM_035844268.1	603	404	8.21057	0.952931
rna-XM_035844242.1	1362	1163	0	0
rna-XM_035844252.1	965	766	18.126	1.10954
rna-XM_035844260.1	894	695	2.67688	0.180598
rna-XM_035844263.1	602	403	0	0
rna-XM_035843670.1	2044	1845	3.55312	0.0902991
rna-XM_035844239.1	1379	1180	0	0
gene-LOC118432631	619	420	1.49289	0.166667
rna-XM_035844255.1	793	594	1.52229	0.120166
rna-XM_035844029.1	560	361	0	0
rna-XM_035843671.1	3400	3201	18.0127	0.263854
rna-XR_004833040.1	873	674	0	0
