target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3070.33	0	0
BL20828_cuf0	402	197.702	0	0
BL20825_cuf0	589	380.663	5	1.1733
BL20824_cuf0	216	57.5367	17	26.3926
BL20827_cuf0	5602	5393.33	501.9	8.31263
BL20826_evm0	1244	1035.33	0	0
BL20821_evm1	874	665.415	1.59508	0.214125
BL20820_evm0	1221	1012.33	9.29951	0.820569
BL20822_cuf1	2019	1810.33	5.02648	0.248018
BL09205_cuf1	351	151.638	0	0
BL09206_cuf9	4026	3817.33	1148.14	26.8667
BL09207_evm0	1189	980.334	67.2826	6.13066
BL09200_evm0	681	472.487	14.0546	2.6571
BL09201_cuf0	3942	3733.33	113	2.70371
BL09202_evm3	3098	2889.33	1195	36.9444
BL09203_evm0	1775	1566.33	12.3299	0.703157
BL09208_evm0	2300	2091.33	101.917	4.35313
BL09209_evm1	3501	3292.33	327.864	8.89545
BL12125_cuf0	3516	3307.33	379	10.2362
BL12124_evm0	4709	4500.33	663	13.1597
BL12127_cuf0	2242	2033.33	76	3.33875
BL12121_cuf0	666	457.507	31.9124	6.23076
BL12120_cuf0	1768	1559.33	165	9.45199
BL12123_cuf0	829	620.434	1737.69	250.182
BL12122_cuf0	3021	2812.33	2357	74.8637
BL12129_evm0	2139	1930.33	249	11.5225
BL12128_evm3	3083	2874.33	878.443	27.2995
BL13654_cuf0	3748	3539.33	3982	100.498
BL13655_evm0	1580	1371.33	2170	141.35
BL13656_cuf0	2326	2117.33	61.6182	2.59955
BL13657_cuf1	256	79.4688	0	0
BL13650_cuf5	3170	2961.33	789	23.7995
BL13651_cuf0	1268	1059.33	0	0
BL19276_evm18	873	664.415	104	13.9821
BL13653_cuf0	1477	1268.33	1.02765	0.0723755
BL19278_evm0	258	80.7471	1.34886	1.49218
BL13658_cuf0	163	33.7776	0	0
BL13659_evm0	3078	2869.33	5100.98	158.8
BL26939_evm0	422	216.425	5	2.06367
BL28959_evm0	675	466.494	1	0.191484
BL26289_evm0	258	80.7471	7.55781	8.36079
BL26288_evm0	7877	7668.33	0	0
BL26283_evm0	1287	1078.33	0	0
BL26282_evm0	1085	876.334	67.638	6.89445
BL26281_evm0	444	237.589	0	0
BL26280_evm0	1056	847.334	1	0.10542
BL26287_evm0	375	172.792	0	0
BL26286_evm0	306	114.623	0	0
BL26285_evm0	207	53.0534	0	0
BL26284_evm0	901	692.386	0	0
BL25956_evm0	441	234.691	0	0
BL25957_evm0	2055	1846.33	0	0
BL25954_evm0	270	88.5778	0	0
BL25955_evm0	402	197.702	3	1.35547
BL25952_evm0	303	112.323	0	0
BL25953_evm0	552	343.812	0	0
BL25950_evm0	1290	1081.33	0	0
BL20829_cuf0	1316	1107.33	243.141	19.6137
BL25958_evm0	243	71.8339	0	0
BL25959_evm0	537	328.936	3	0.814682
BL60005_cuf0	1407	1198.33	2	0.149084
BL21392_evm0	1191	982.334	99	9.00232
BL21393_cuf0	7086	6877.33	74.5464	0.968245
BL21394_cuf3	1643	1434.33	6417	399.632
BL21395_cuf1	1295	1086.33	112.281	9.23257
BL21396_evm7	2878	2669.33	624	20.8814
BL21398_cuf1	5644	5435.33	226.864	3.72836
BL21399_cuf0	2975	2766.33	263.423	8.50605
BL03046_evm1	1044	835.334	37	3.95658
BL02957_cuf0	2710	2501.33	35	1.2499
BL03047_evm0	6367	6158.33	0	0
BL02951_cuf8	2687	2478.33	208.859	7.52788
BL23507_evm0	3265	3056.33	21	0.613758
BL23506_cuf0	2684	2475.33	4.23337	0.152767
BL23505_cuf0	248	74.7676	0	0
BL23504_evm1	3706	3497.33	96.7478	2.47106
BL23503_cuf1	1278	1069.33	2.89193	0.241575
BL23502_evm0	1068	859.334	157	16.3199
BL23501_cuf0	2997	2788.33	229.308	7.34603
BL23500_cuf4	4772	4563.33	901	17.6369
BL23509_cuf5	4710	4501.33	551	10.9343
BL23508_cuf0	1000	791.334	23.3109	2.63134
BL11458_cuf6	8723	8514.33	521.028	5.46624
BL84988_cuf0	1466	1257.33	3	0.213132
BL07349_cuf7	3533	3324.33	278.557	7.48493
BL07348_cuf0	1570	1361.33	277	18.1758
BL07347_evm2	1942	1733.33	33.1145	1.70653
BL07346_cuf0	4685	4476.33	1908	38.0745
BL07345_evm0	1686	1477.33	53	3.20461
BL07344_cuf0	1970	1761.33	2	0.10143
BL07343_cuf5	3249	3040.33	1510	44.3644
BL07342_cuf2	4526	4317.33	746	15.4348
BL07340_cuf0	2085	1876.33	4.31257	0.205308
BL23594_evm1	1551	1342.33	1317.88	87.6991
BL23595_cuf3	1248	1039.33	594	51.0517
BL23596_cuf0	4468	4259.33	63.3766	1.32913
BL23590_cuf1	3984	3775.33	25.5806	0.60525
BL23591_cuf0	2773	2564.33	7.63183	0.265848
BL23592_cuf3	423	217.381	53	21.7787
BL71308_cuf0	2289	2080.33	16.1832	0.694878
BL27578_evm0	918	709.366	0	0
BL27579_evm0	294	105.632	0	0
BL27576_evm0	288	101.205	0	0
BL27577_evm0	747	538.458	68.7618	11.4071
BL27574_evm0	921	712.366	1.06225	0.133199
BL27575_evm0	492	284.359	0	0
BL27573_evm0	426	220.246	1	0.405575
BL27570_evm0	363	162.1	4	2.20423
BL27571_evm0	249	75.2915	0	0
BL33326_cuf0	13387	13178.3	872.236	5.91224
BL45779_cuf0	3104	2895.33	3.16171	0.0975445
BL34678_cuf0	1883	1674.33	23.771	1.26819
BL36292_cuf0	696	487.487	0	0
BL19270_evm0	183	42.2763	7	14.7904
BL19271_evm0	569	360.721	2.03863	0.504831
BL19272_evm0	2527	2318.33	5	0.192652
BL19273_cuf0	9883	9674.33	2575.1	23.7767
BL80723_cuf1	5023	4814.33	354.757	6.58223
BL19274_evm1	4845	4636.33	11884.2	228.968
BL19275_cuf8	374	171.918	0	0
BL19277_evm0	639	430.532	0	0
BL00636_evm0	1983	1774.33	6.49914	0.327189
BL00637_cuf2	232	65.7508	0	0
BL00634_evm1	2352	2143.33	10	0.416763
BL00635_evm5	2616	2407.33	480.897	17.8441
BL00632_cuf3	3900	3691.33	169.414	4.09963
BL00633_cuf3	3199	2990.33	9955.93	297.4
BL00630_evm1	3364	3155.33	533.374	15.0996
BL00631_cuf1	3107	2898.33	3206	98.8084
BL00638_cuf0	1178	969.334	0	0
BL00639_evm0	1419	1210.33	7	0.51662
BL29259_evm0	294	105.632	0	0
BL29258_evm0	1215	1006.33	0	0
BL29250_evm0	261	82.675	4.14677	4.48037
BL29253_evm0	255	78.8291	0	0
BL29252_evm0	426	220.246	0	0
BL29255_evm0	1113	904.334	0	0
BL29254_evm0	345	146.397	0	0
BL29257_evm0	465	257.922	0	0
BL15707_cuf0	237	68.4658	14	18.2656
BL97249_cuf8	2748	2539.33	42	1.47743
