#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_02_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_02_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_02_promoters/0.520253925657929.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_02_promoters/target.clean..pos
BGTCONS_00025823	Scaffold_1_1_contigs	61050982	61051381	-	0.000	0.000	TCONS_00025823
BGTCONS_00025905	Scaffold_20_1_contigs	765181	765580	+	0.000	0.000	TCONS_00025905
BGTCONS_00025977	Scaffold_20_1_contigs	3206956	3207355	+	0.000	0.000	TCONS_00025977
BGTCONS_00026000	Scaffold_20_1_contigs	4231259	4231658	+	0.000	0.000	TCONS_00026000
BGTCONS_00026054	Scaffold_20_1_contigs	5519484	5519883	+	0.000	0.000	TCONS_00026054
BGTCONS_00026095	Scaffold_20_1_contigs	6522140	6522539	+	0.000	0.000	TCONS_00026095
BGTCONS_00026108	Scaffold_20_1_contigs	7526606	7527005	+	0.000	0.000	TCONS_00026108
BGTCONS_00026134	Scaffold_20_1_contigs	8300251	8300650	+	0.000	0.000	TCONS_00027112
BGTCONS_00026166	Scaffold_20_1_contigs	8959375	8959774	+	0.000	0.000	TCONS_00026166
BGTCONS_00026175	Scaffold_20_1_contigs	9403775	9404174	+	0.000	0.000	TCONS_00026175
BGTCONS_00026215	Scaffold_20_1_contigs	10984693	10985092	+	0.000	0.000	TCONS_00026215
BGTCONS_00026276	Scaffold_20_1_contigs	12992032	12992431	+	0.000	0.000	TCONS_00026276
BGTCONS_00026292	Scaffold_20_1_contigs	14171014	14171413	+	0.000	0.000	TCONS_00026292
BGTCONS_00026357	Scaffold_20_1_contigs	16043616	16044015	+	0.000	0.000	TCONS_00026357
BGTCONS_00026381	Scaffold_20_1_contigs	17553341	17553740	+	0.000	0.000	TCONS_00026381
BGTCONS_00026416	Scaffold_20_1_contigs	19095971	19096370	+	0.000	0.000	TCONS_00026416
BGTCONS_00026429	Scaffold_20_1_contigs	19377711	19378110	+	0.000	0.000	TCONS_00026429
BGTCONS_00026471	Scaffold_20_1_contigs	20480747	20481146	+	0.000	0.000	TCONS_00026471
BGTCONS_00026562	Scaffold_20_1_contigs	23940532	23940931	+	0.000	0.000	TCONS_00026562
BGTCONS_00026563	Scaffold_20_1_contigs	23948970	23949369	+	0.000	0.000	TCONS_00026563
BGTCONS_00026614	Scaffold_20_1_contigs	25945202	25945601	+	0.000	0.000	TCONS_00026614
BGTCONS_00026693	Scaffold_20_1_contigs	29259988	29260387	+	0.000	0.000	TCONS_00026693
BGTCONS_00026782	Scaffold_20_1_contigs	31735380	31735779	+	0.000	0.000	TCONS_00027695
BGTCONS_00026822	Scaffold_20_1_contigs	33292477	33292876	+	0.000	0.000	TCONS_00026822
BGTCONS_00026823	Scaffold_20_1_contigs	33300932	33301331	+	0.000	0.000	TCONS_00026823
BGTCONS_00026878	Scaffold_20_1_contigs	35433015	35433414	+	0.000	0.000	TCONS_00026878
BGTCONS_00026879	Scaffold_20_1_contigs	35444941	35445340	+	0.000	0.000	TCONS_00026879
BGTCONS_00026899	Scaffold_20_1_contigs	36521752	36522151	+	0.000	0.000	TCONS_00026899
BGTCONS_00026943	Scaffold_20_1_contigs	618710	619109	-	0.000	0.000	TCONS_00026943
BGTCONS_00026953	Scaffold_20_1_contigs	765273	765672	-	0.000	0.000	TCONS_00025905
BGTCONS_00027066	Scaffold_20_1_contigs	6195825	6196224	-	0.000	0.000	TCONS_00027066
BGTCONS_00027070	Scaffold_20_1_contigs	6468190	6468589	-	0.000	0.000	TCONS_00027070
BGTCONS_00027092	Scaffold_20_1_contigs	7577176	7577575	-	0.000	0.000	TCONS_00027092
BGTCONS_00027105	Scaffold_20_1_contigs	8105377	8105776	-	0.000	0.000	TCONS_00027105
BGTCONS_00027108	Scaffold_20_1_contigs	8160209	8160608	-	0.000	0.000	TCONS_00027108
BGTCONS_00027112	Scaffold_20_1_contigs	8300153	8300552	-	0.000	0.000	TCONS_00027112
BGTCONS_00027117	Scaffold_20_1_contigs	8567897	8568296	-	0.000	0.000	TCONS_00027117
BGTCONS_00027157	Scaffold_20_1_contigs	9832196	9832595	-	0.000	0.000	TCONS_00027157
BGTCONS_00027159	Scaffold_20_1_contigs	9887579	9887978	-	0.000	0.000	TCONS_00027159
BGTCONS_00027236	Scaffold_20_1_contigs	13102451	13102850	-	0.000	0.000	TCONS_00027236
BGTCONS_00027250	Scaffold_20_1_contigs	13773316	13773715	-	0.000	0.000	TCONS_00027250
BGTCONS_00027258	Scaffold_20_1_contigs	14144705	14145104	-	0.000	0.000	TCONS_00027258
BGTCONS_00027284	Scaffold_20_1_contigs	15739883	15740282	-	0.000	0.000	TCONS_00027284
BGTCONS_00027295	Scaffold_20_1_contigs	16301922	16302321	-	0.000	0.000	TCONS_00027295
BGTCONS_00027363	Scaffold_20_1_contigs	19134572	19134971	-	0.000	0.000	TCONS_00027363
BGTCONS_00027408	Scaffold_20_1_contigs	20556942	20557341	-	0.000	0.000	TCONS_00027408
BGTCONS_00027431	Scaffold_20_1_contigs	21416888	21417287	-	0.000	0.000	TCONS_00027431
BGTCONS_00027443	Scaffold_20_1_contigs	22403760	22404159	-	0.000	0.000	TCONS_00027443
BGTCONS_00027452	Scaffold_20_1_contigs	22626159	22626558	-	0.000	0.000	TCONS_00027452
BGTCONS_00027511	Scaffold_20_1_contigs	25362349	25362748	-	0.000	0.000	TCONS_00027511
BGTCONS_00027564	Scaffold_20_1_contigs	26701239	26701638	-	0.000	0.000	TCONS_00027564
BGTCONS_00027566	Scaffold_20_1_contigs	26784901	26785300	-	0.000	0.000	TCONS_00027566
BGTCONS_00027591	Scaffold_20_1_contigs	27598095	27598494	-	0.000	0.000	TCONS_00027591
BGTCONS_00027597	Scaffold_20_1_contigs	27737308	27737707	-	0.000	0.000	TCONS_00027597
BGTCONS_00027609	Scaffold_20_1_contigs	28238944	28239343	-	0.000	0.000	TCONS_00027609
BGTCONS_00027612	Scaffold_20_1_contigs	28275825	28276224	-	0.000	0.000	TCONS_00027612
BGTCONS_00027662	Scaffold_20_1_contigs	29932306	29932705	-	0.000	0.000	TCONS_00027662
BGTCONS_00027695	Scaffold_20_1_contigs	31735266	31735665	-	0.000	0.000	TCONS_00027695
BGTCONS_00027738	Scaffold_20_1_contigs	33540194	33540593	-	0.000	0.000	TCONS_00027738
BGTCONS_00027782	Scaffold_20_1_contigs	35296944	35297343	-	0.000	0.000	TCONS_00027782
BGTCONS_00027791	Scaffold_20_1_contigs	35592427	35592826	-	0.000	0.000	TCONS_00027791
BGTCONS_00027833	Scaffold_20_1_contigs	37511394	37511793	-	0.000	0.000	TCONS_00027833
BGTCONS_00027860	Scaffold_21_1_contigs	647781	648180	+	0.000	0.000	TCONS_00027860
BGTCONS_00027870	Scaffold_21_1_contigs	778608	779007	+	0.000	0.000	TCONS_00027870
BGTCONS_00027881	Scaffold_21_1_contigs	992543	992942	+	0.000	0.000	TCONS_00028923
BGTCONS_00027927	Scaffold_21_1_contigs	2368741	2369140	+	0.000	0.000	TCONS_00027927
BGTCONS_00027944	Scaffold_21_1_contigs	3052046	3052445	+	0.000	0.000	TCONS_00027944
BGTCONS_00027948	Scaffold_21_1_contigs	3131840	3132239	+	0.000	0.000	TCONS_00027948
BGTCONS_00027956	Scaffold_21_1_contigs	3455875	3456274	+	0.000	0.000	TCONS_00027956
BGTCONS_00010044	Scaffold_14_1_contigs	17805136	17805535	+	0.000	0.000	TCONS_00010044
BGTCONS_00010045	Scaffold_14_1_contigs	17811214	17811613	+	0.000	0.000	TCONS_00010045
BGTCONS_00010046	Scaffold_14_1_contigs	17831505	17831904	+	0.000	0.000	TCONS_00010046
BGTCONS_00010049	Scaffold_14_1_contigs	17843348	17843747	+	0.000	0.000	TCONS_00010049
BGTCONS_00010074	Scaffold_14_1_contigs	18554380	18554779	+	0.000	0.000	TCONS_00010074
BGTCONS_00010097	Scaffold_14_1_contigs	19519044	19519443	+	0.000	0.000	TCONS_00010097
BGTCONS_00010098	Scaffold_14_1_contigs	19529885	19530284	+	0.000	0.000	TCONS_00010098
BGTCONS_00010139	Scaffold_14_1_contigs	21428484	21428883	+	0.000	0.000	TCONS_00010139
BGTCONS_00010206	Scaffold_14_1_contigs	23430375	23430774	+	0.000	0.000	TCONS_00010206
BGTCONS_00010207	Scaffold_14_1_contigs	23442481	23442880	+	0.000	0.000	TCONS_00010207
BGTCONS_00010223	Scaffold_14_1_contigs	24050687	24051086	+	0.000	0.000	TCONS_00010223
BGTCONS_00010239	Scaffold_14_1_contigs	24546271	24546670	+	0.000	0.000	TCONS_00010239
BGTCONS_00010255	Scaffold_14_1_contigs	25261748	25262147	+	0.000	0.000	TCONS_00010255
BGTCONS_00010304	Scaffold_14_1_contigs	26330898	26331297	+	0.000	0.000	TCONS_00010304
BGTCONS_00010380	Scaffold_14_1_contigs	27630712	27631111	+	0.000	0.000	TCONS_00010380
BGTCONS_00010381	Scaffold_14_1_contigs	27689377	27689776	+	0.000	0.000	TCONS_00010381
BGTCONS_00010383	Scaffold_14_1_contigs	27730715	27731114	+	0.000	0.000	TCONS_00010383
