target_id	length	eff_length	est_counts	tpm
rna-XM_035809314.1	4367	4168	12302.3	128.935
rna-XM_035809311.1	7960	7761	26811.6	150.91
rna-XM_035809312.1	2231	2032	1529	32.8697
rna-XM_035809927.1	1635	1436	98	2.98114
rna-XM_035843980.1	1957	1758	98.3776	2.44449
rna-XM_035843291.1	2870	2671	3561	58.2384
rna-XM_035843288.1	8290	8091	9045	48.8335
rna-XM_035842700.1	6972	6773	2025	13.0604
rna-XM_035844125.1	7002	6803	5169.65	33.1949
rna-XR_004833096.1	2378	2179	295.343	5.9208
rna-XM_035844220.1	1276	1077	218	8.84203
rna-XR_004833035.1	888	689	47	2.97982
rna-XM_035843555.1	7535	7336	2061	12.2724
rna-XM_035843558.1	1785	1586	643.868	17.7339
rna-XR_004833034.1	1816	1617	603.261	16.297
rna-XM_035844186.1	2399	2200	17	0.33755
rna-XM_035843121.1	9611	9412	13012.2	60.3919
rna-XM_035843648.1	681	482	0	0
rna-XM_035844039.1	1277	1078	1	0.0405222
rna-XM_035843054.1	2787	2588	2125.2	35.8712
rna-XM_035843051.1	4058	3859	700	7.92382
rna-XM_035842353.1	3636	3437	12297	156.29
rna-XM_035842345.1	2562	2363	925.63	17.1114
rna-XM_035842347.1	2561	2362	3057	56.5362
rna-XR_004832958.1	1734	1535	37.6249	1.07073
rna-XR_004832955.1	2424	2225	76.7855	1.50751
rna-Trnad-guc-16	72	3.52559	0	0
rna-XM_035844096.1	1046	847	1720	88.7067
rna-XM_035843374.1	8247	8048	3384	18.3677
rna-XM_035843375.1	7869	7670	221	1.25866
rna-XM_035843378.1	5092	4893	1259	11.2399
rna-XM_035843376.1	1108	909	402	19.3185
rna-XM_035844147.1	4071	3872	1518	17.1257
rna-XM_035844146.1	5380	5181	3864	32.5788
rna-XR_004833092.1	1294	1095	8.67067	0.345899
rna-XR_004833093.1	941	742	1	0.0588718
rna-XM_035843651.1	2352	2153	321.955	6.53225
rna-XM_035843693.1	1602	1403	471	14.6647
rna-XM_035843699.1	1894	1695	301.179	7.76187
rna-XM_035843654.1	519	320	36	4.91432
rna-XR_004833074.1	339	140	29	9.0486
rna-XM_035843941.1	1880	1681	170.101	4.42028
rna-XR_004833047.1	1692	1493	4	0.117034
rna-XM_035843767.1	721	522	0	0
rna-XM_035843655.1	1210	1011	0	0
rna-XM_035843037.1	997	798	0	0
rna-XM_035843038.1	487	288	0	0
gene-LOC118432129	2806	2607	1.12103	0.0187839
rna-XM_035843033.1	1491	1292	0	0
rna-XM_035843036.1	844	645	1.32288	0.0895923
rna-XM_035843039.1	476	277	0	0
rna-XM_035843032.1	789	590	0	0
rna-XM_035843034.1	931	732	9.86068	0.588447
rna-XM_035843035.1	906	707	0	0
rna-XM_035843041.1	487	288	0	0
rna-XM_035844128.1	2060	1861	195.636	4.59213
rna-XM_035843657.1	1111	912	30.4007	1.45613
rna-XM_035843624.1	2698	2499	149.974	2.62156
rna-XM_035844189.1	1731	1532	25	0.712841
