target_id	length	eff_length	est_counts	tpm
rna-XM_035809314.1	4367	4168	3871.44	42.2233
rna-XM_035809311.1	7960	7761	8256.53	48.3602
rna-XM_035809312.1	2231	2032	937	20.9616
rna-XM_035809927.1	1635	1436	5	0.158279
rna-XM_035843980.1	1957	1758	108.693	2.81053
rna-XM_035843291.1	2870	2671	3975	67.6505
rna-XM_035843288.1	8290	8091	7428	41.7328
rna-XM_035842700.1	6972	6773	2740	18.3898
rna-XM_035844125.1	7002	6803	4621.55	30.8813
rna-XR_004833096.1	2378	2179	225.366	4.70152
rna-XM_035844220.1	1276	1077	312	13.1688
rna-XR_004833035.1	888	689	10.0897	0.665681
rna-XM_035843555.1	7535	7336	1540	9.54265
rna-XM_035843558.1	1785	1586	321.463	9.21373
rna-XR_004833034.1	1816	1617	475.107	13.3564
rna-XM_035844186.1	2399	2200	12	0.247951
rna-XM_035843121.1	9611	9412	11311.3	54.631
rna-XM_035843648.1	681	482	0	0
rna-XM_035844039.1	1277	1078	6	0.253011
rna-XM_035843054.1	2787	2588	1458.32	25.6151
rna-XM_035843051.1	4058	3859	446	5.25373
rna-XM_035842353.1	3636	3437	15085	199.514
rna-XM_035842345.1	2562	2363	948.325	18.2432
rna-XM_035842347.1	2561	2362	3875.99	74.5951
rna-XR_004832958.1	1734	1535	108.083	3.20079
rna-XR_004832955.1	2424	2225	45.0895	0.921198
rna-Trnad-guc-16	72	3.52559	0	0
rna-XM_035844096.1	1046	847	1570	84.2605
rna-XM_035843374.1	8247	8048	2384	13.4656
rna-XM_035843375.1	7869	7670	197	1.16756
rna-XM_035843378.1	5092	4893	1052	9.77346
rna-XM_035843376.1	1108	909	582	29.1049
rna-XM_035844147.1	4071	3872	985.661	11.5718
rna-XM_035844146.1	5380	5181	3445	30.2262
rna-XR_004833092.1	1294	1095	23.4759	0.974575
rna-XR_004833093.1	941	742	1	0.0612638
rna-XM_035843651.1	2352	2153	166.698	3.51961
rna-XM_035843693.1	1602	1403	245	7.93809
rna-XM_035843699.1	1894	1695	142.833	3.8306
rna-XM_035843654.1	519	320	11.2526	1.59849
rna-XR_004833074.1	339	140	10	3.24698
rna-XM_035843941.1	1880	1681	62.1883	1.6817
rna-XR_004833047.1	1692	1493	0	0
rna-XM_035843767.1	721	522	1	0.0870837
rna-XM_035843655.1	1210	1011	0	0
rna-XM_035843037.1	997	798	0	0
rna-XM_035843038.1	487	288	0	0
gene-LOC118432129	2806	2607	0	0
rna-XM_035843033.1	1491	1292	0	0
rna-XM_035843036.1	844	645	0	0
rna-XM_035843039.1	476	277	0	0
rna-XM_035843032.1	789	590	0	0
rna-XM_035843034.1	931	732	3.13619	0.194759
rna-XM_035843035.1	906	707	0	0
rna-XM_035843041.1	487	288	0	0
rna-XM_035844128.1	2060	1861	135.801	3.31713
rna-XM_035843657.1	1111	912	10.3547	0.516121
rna-XM_035843624.1	2698	2499	80.535	1.46496
rna-XM_035844189.1	1731	1532	22	0.652787
rna-XM_035843659.1	2798	2599	167	2.92091
rna-XM_035844048.1	3748	3549	91	1.16558
rna-XM_035844265.1	409	210	0	0
rna-XM_035844256.1	799	600	0	0
rna-XM_035844245.1	1615	1416	0	0
rna-XM_035844269.1	405	206	3.53992	0.78115
rna-XM_035844248.1	719	520	0	0
rna-XM_035844262.1	841	642	0	0
rna-XM_035843660.1	1019	820	2	0.110872
rna-XR_004833110.1	1293	1094	0	0
rna-XM_035844231.1	2144	1945	151.758	3.54683
rna-XM_035843661.1	2803	2604	270.914	4.72932
rna-XM_035844249.1	1418	1219	414.976	15.4749
rna-XM_035843662.1	5465	5266	592.822	5.11742
rna-XR_004833109.1	363	164	14	3.88054
rna-XM_035844246.1	2248	2049	965.607	21.4223
rna-XM_035844230.1	4579	4380	5344	55.4626
rna-XR_004833108.1	1249	1050	2518.8	109.047
rna-XM_035844234.1	2145	1946	883	20.6265
rna-XM_035844235.1	2197	1998	1413	32.148
rna-XM_035844236.1	2061	1862	382.389	9.3354
rna-XM_035844229.1	2417	2218	260	5.32868
rna-XM_035844247.1	1181	982	1999.7	92.5681
rna-XM_035844228.1	4695	4496	2393.3	24.1979
rna-XM_035844232.1	2074	1875	232.167	5.62869
rna-Trnaa-agc-3	73	3.5471	0	0
rna-XM_035844243.1	812	613	0	0
rna-XM_035843667.1	1246	1047	0	0
rna-XM_035844259.1	823	624	0	0
rna-XM_035844258.1	894	695	1.32408	0.0866035
rna-XM_035844266.1	416	217	4	0.83793
rna-XM_035843668.1	2536	2337	0	0
gene-LOC118432614	1378	1179	0.831618	0.032064
rna-XM_035844238.1	905	706	0	0
