target_id	length	eff_length	est_counts	tpm
rna-XM_035809314.1	4367	4168	141	1.23224
rna-XM_035809311.1	7960	7761	578	2.71278
rna-XM_035809312.1	2231	2032	863	15.47
rna-XM_035809927.1	1635	1436	33	0.837073
rna-XM_035843980.1	1957	1758	96.7172	2.00396
rna-XM_035843291.1	2870	2671	2908	39.6574
rna-XM_035843288.1	8290	8091	12678	57.0759
rna-XM_035842700.1	6972	6773	4109	22.0983
rna-XM_035844125.1	7002	6803	7007.52	37.5204
rna-XR_004833096.1	2378	2179	173.25	2.89615
rna-XM_035844220.1	1276	1077	188	6.35838
rna-XR_004833035.1	888	689	28.2226	1.49205
rna-XM_035843555.1	7535	7336	2789	13.8482
rna-XM_035843558.1	1785	1586	899.846	20.6666
rna-XR_004833034.1	1816	1617	520.272	11.7199
rna-XM_035844186.1	2399	2200	7	0.115899
rna-XM_035843121.1	9611	9412	14935.5	57.8019
rna-XM_035843648.1	681	482	1	0.0755713
rna-XM_035844039.1	1277	1078	1	0.0337898
rna-XM_035843054.1	2787	2588	1340	18.8601
rna-XM_035843051.1	4058	3859	521	4.91776
rna-XM_035842353.1	3636	3437	25407	269.264
rna-XM_035842345.1	2562	2363	1932.44	29.7884
rna-XM_035842347.1	2561	2362	3185	49.1172
rna-XR_004832958.1	1734	1535	26.5487	0.629997
rna-XR_004832955.1	2424	2225	121.328	1.98625
rna-Trnad-guc-16	72	3.52559	0	0
rna-XM_035844096.1	1046	847	6	0.258031
rna-XM_035843374.1	8247	8048	3521.72	15.9394
rna-XM_035843375.1	7869	7670	262	1.24426
rna-XM_035843378.1	5092	4893	1479	11.0102
rna-XM_035843376.1	1108	909	210	8.4151
rna-XM_035844147.1	4071	3872	983.002	9.24748
rna-XM_035844146.1	5380	5181	4558	32.0453
rna-XR_004833092.1	1294	1095	2.26542	0.0753598
rna-XR_004833093.1	941	742	0	0
rna-XM_035843651.1	2352	2153	212.961	3.60297
rna-XM_035843693.1	1602	1403	363	9.42439
rna-XM_035843699.1	1894	1695	306.934	6.59599
rna-XM_035843654.1	519	320	38.7051	4.40578
rna-XR_004833074.1	339	140	24	6.24435
rna-XM_035843941.1	1880	1681	170.081	3.68545
rna-XR_004833047.1	1692	1493	2	0.0487949
rna-XM_035843767.1	721	522	0	0
rna-XM_035843655.1	1210	1011	0	0
rna-XM_035843037.1	997	798	0	0
rna-XM_035843038.1	487	288	0	0
gene-LOC118432129	2806	2607	0	0
rna-XM_035843033.1	1491	1292	0	0
rna-XM_035843036.1	844	645	0	0
rna-XM_035843039.1	476	277	0	0
rna-XM_035843032.1	789	590	0	0
rna-XM_035843034.1	931	732	5.66289	0.281794
rna-XM_035843035.1	906	707	0	0
rna-XM_035843041.1	487	288	0	0
rna-XM_035844128.1	2060	1861	179.684	3.51696
rna-XM_035843657.1	1111	912	18.8954	0.754686
rna-XM_035843624.1	2698	2499	209.103	3.04789
rna-XM_035844189.1	1731	1532	40	0.951054
rna-XM_035843659.1	2798	2599	52	0.728788
rna-XM_035844048.1	3748	3549	17	0.174481
rna-XM_035844265.1	409	210	0	0
rna-XM_035844256.1	799	600	0	0
rna-XM_035844245.1	1615	1416	0	0
rna-XM_035844269.1	405	206	0	0
rna-XM_035844248.1	719	520	0	0
rna-XM_035844262.1	841	642	19.1238	1.08503
rna-XM_035843660.1	1019	820	0	0
rna-XR_004833110.1	1293	1094	0	0
rna-XM_035844231.1	2144	1945	229.313	4.2945
rna-XM_035843661.1	2803	2604	578.36	8.09024
rna-XM_035844249.1	1418	1219	802.58	23.9822
rna-XM_035843662.1	5465	5266	674.621	4.66641
rna-XR_004833109.1	363	164	13	2.88738
rna-XM_035844246.1	2248	2049	1129.49	20.0791
rna-XM_035844230.1	4579	4380	8121	67.5366
rna-XR_004833108.1	1249	1050	3008.56	104.37
rna-XM_035844234.1	2145	1946	1059	19.8224
rna-XM_035844235.1	2197	1998	1478	26.9453
rna-XM_035844236.1	2061	1862	2065.86	40.4133
rna-XM_035844229.1	2417	2218	146	2.3977
rna-XM_035844247.1	1181	982	1592.89	59.0853
rna-XM_035844228.1	4695	4496	1645.58	13.3321
rna-XM_035844232.1	2074	1875	423.832	8.23373
rna-Trnaa-agc-3	73	3.5471	0	0
rna-XM_035844243.1	812	613	0	0
rna-XM_035843667.1	1246	1047	12.8359	0.446564
rna-XM_035844259.1	823	624	0	0
rna-XM_035844258.1	894	695	9.90086	0.51891
rna-XM_035844266.1	416	217	0	0
rna-XM_035843668.1	2536	2337	5.07604	0.0791171
gene-LOC118432614	1378	1179	1.76247	0.0544519
rna-XM_035844238.1	905	706	0	0
rna-XM_035844237.1	1349	1150	66.4614	2.10511
rna-XM_035843669.1	949	750	78.7065	3.82255
rna-Trnaa-agc-4	73	3.5471	0	0
rna-XM_035844241.1	1241	1042	0	0
rna-XM_035844253.1	966	767	0	0
rna-XM_035844261.1	502	303	0	0
rna-XM_035844267.1	606	407	0.00109397	9.79074e-05
rna-XM_035844270.1	1373	1174	8.92682	0.27697
rna-XM_035844240.1	1400	1201	0	0
