target_id	length	eff_length	est_counts	tpm
rna-XM_035809314.1	4367	4168	88	1.04742
rna-XM_035809311.1	7960	7761	378	2.41624
rna-XM_035809312.1	2231	2032	80	1.95313
rna-XM_035809927.1	1635	1436	3	0.103641
rna-XM_035843980.1	1957	1758	104.721	2.95515
rna-XM_035843291.1	2870	2671	2052	38.1126
rna-XM_035843288.1	8290	8091	35564	218.059
rna-XM_035842700.1	6972	6773	5314	38.923
rna-XM_035844125.1	7002	6803	5384.64	39.2664
rna-XR_004833096.1	2378	2179	20.5801	0.46855
rna-XM_035844220.1	1276	1077	24	1.10551
rna-XR_004833035.1	888	689	0	0
rna-XM_035843555.1	7535	7336	12938	87.493
rna-XM_035843558.1	1785	1586	778.741	24.3588
rna-XR_004833034.1	1816	1617	213.154	6.53957
rna-XM_035844186.1	2399	2200	4	0.0901992
rna-XM_035843121.1	9611	9412	10	0.0527088
rna-XM_035843648.1	681	482	0	0
rna-XM_035844039.1	1277	1078	3	0.13806
rna-XM_035843054.1	2787	2588	898	17.2138
rna-XM_035843051.1	4058	3859	250	3.21389
rna-XM_035842353.1	3636	3437	5792	83.6015
rna-XM_035842345.1	2562	2363	1257.59	26.4022
rna-XM_035842347.1	2561	2362	1618.11	33.9854
rna-XR_004832958.1	1734	1535	42.9631	1.38852
rna-XR_004832955.1	2424	2225	312.816	6.97468
rna-Trnad-guc-16	72	3.52559	0	0
rna-XM_035844096.1	1046	847	0	0
rna-XM_035843374.1	8247	8048	4225	26.0438
rna-XM_035843375.1	7869	7670	4	0.025872
rna-XM_035843378.1	5092	4893	2204	22.3461
rna-XM_035843376.1	1108	909	6	0.327456
rna-XM_035844147.1	4071	3872	2784.51	35.6762
rna-XM_035844146.1	5380	5181	8638	82.7113
rna-XR_004833092.1	1294	1095	26.6568	1.2077
rna-XR_004833093.1	941	742	2.06858	0.138304
rna-XM_035843651.1	2352	2153	5.17369	0.119212
rna-XM_035843693.1	1602	1403	18	0.636473
rna-XM_035843699.1	1894	1695	1265.38	37.0354
rna-XM_035843654.1	519	320	170.089	26.3689
rna-XR_004833074.1	339	140	81	28.7027
rna-XM_035843941.1	1880	1681	567.663	16.7528
rna-XR_004833047.1	1692	1493	0	0
rna-XM_035843767.1	721	522	1	0.0950375
rna-XM_035843655.1	1210	1011	0	0
rna-XM_035843037.1	997	798	0	0
rna-XM_035843038.1	487	288	0	0
gene-LOC118432129	2806	2607	89.4748	1.70265
rna-XM_035843033.1	1491	1292	379.939	14.5887
rna-XM_035843036.1	844	645	12.7216	0.978469
rna-XM_035843039.1	476	277	14.6756	2.62834
rna-XM_035843032.1	789	590	0	0
rna-XM_035843034.1	931	732	53.9177	3.65414
rna-XM_035843035.1	906	707	0	0
rna-XM_035843041.1	487	288	0	0
rna-XM_035844128.1	2060	1861	96.482	2.57197
rna-XM_035843657.1	1111	912	146.054	7.9448
rna-XM_035843624.1	2698	2499	85.3329	1.69401
rna-XM_035844189.1	1731	1532	8	0.259058
rna-XM_035843659.1	2798	2599	1	0.0190879
rna-XM_035844048.1	3748	3549	1	0.0139785
rna-XM_035844265.1	409	210	0	0
rna-XM_035844256.1	799	600	2.60154	0.215102
rna-XM_035844245.1	1615	1416	110.044	3.85538
rna-XM_035844269.1	405	206	11.0049	2.65023
rna-XM_035844248.1	719	520	60.1529	5.73876
rna-XM_035844262.1	841	642	12.1045	0.935354
rna-XM_035843660.1	1019	820	0	0
rna-XR_004833110.1	1293	1094	3	0.136041
rna-XM_035844231.1	2144	1945	937.891	23.922
rna-XM_035843661.1	2803	2604	2428.53	46.2666
rna-XM_035844249.1	1418	1219	3941.02	160.387
rna-XM_035843662.1	5465	5266	336.926	3.17409
rna-XR_004833109.1	363	164	0	0
rna-XM_035844246.1	2248	2049	1042.6	25.2431
rna-XM_035844230.1	4579	4380	9102	103.093
rna-XR_004833108.1	1249	1050	1050.76	49.6456
rna-XM_035844234.1	2145	1946	7	0.178452
rna-XM_035844235.1	2197	1998	14	0.347614
rna-XM_035844236.1	2061	1862	2599.68	69.2636
rna-XM_035844229.1	2417	2218	21	0.469703
rna-XM_035844247.1	1181	982	3.47427	0.175516
rna-XM_035844228.1	4695	4496	2804.03	30.94
rna-XM_035844232.1	2074	1875	1851.73	48.9937
rna-Trnaa-agc-3	73	3.5471	0	0
rna-XM_035844243.1	812	613	0	0
rna-XM_035843667.1	1246	1047	47.5295	2.25207
rna-XM_035844259.1	823	624	0	0
rna-XM_035844258.1	894	695	0	0
rna-XM_035844266.1	416	217	0	0
rna-XM_035843668.1	2536	2337	135.702	2.88066
gene-LOC118432614	1378	1179	43.1872	1.81721
rna-XM_035844238.1	905	706	23.8431	1.67542
rna-XM_035844237.1	1349	1150	67.7588	2.92303
rna-XM_035843669.1	949	750	392.516	25.9634
rna-Trnaa-agc-4	73	3.5471	0	0
rna-XM_035844241.1	1241	1042	18.2742	0.870033
rna-XM_035844253.1	966	767	190.425	12.3167
rna-XM_035844261.1	502	303	0	0
rna-XM_035844267.1	606	407	0.0171207	0.00208685
rna-XM_035844270.1	1373	1174	0	0
rna-XM_035844240.1	1400	1201	51.5551	2.12958
rna-XM_035844257.1	841	642	30.2746	2.33942
rna-XM_035844268.1	603	404	50.9122	6.25181
rna-XM_035844242.1	1362	1163	0	0
rna-XM_035844252.1	965	766	0.00398785	0.000258271
rna-XM_035844260.1	894	695	0	0
rna-XM_035844263.1	602	403	0	0
rna-XM_035843670.1	2044	1845	1.59985	0.0430179
rna-XM_035844239.1	1379	1180	300.712	12.6425
gene-LOC118432631	619	420	1.05036	0.124067
rna-XM_035844255.1	793	594	30.7692	2.56978
rna-XM_035844029.1	560	361	0	0
rna-XM_035843671.1	3400	3201	0	0
rna-XR_004833040.1	873	674	0	0
rna-XM_035843643.1	2059	1860	0	0
rna-XM_035843672.1	735	536	0	0
rna-XM_035844288.1	1096	897	39.2916	2.17307
rna-XM_035843674.1	501	302	3.12183	0.512824
rna-XM_035842344.1	826	627	70.603	5.58626
rna-XM_035843568.1	1595	1396	124.754	4.43338
rna-XM_035843566.1	1992	1793	672.61	18.6101
rna-XR_004833113.1	1795	1596	0	0
rna-XR_004833111.1	154	7.38779	5	33.5754
rna-XR_004833114.1	3891	3692	14.5382	0.19535
rna-XM_035843563.1	3856	3657	826.917	11.2177
rna-XM_035843565.1	2398	2199	880.247	19.8584
rna-XM_035843569.1	2245	2046	163.072	3.95403
rna-XM_035844043.1	928	729	28.5324	1.94167
rna-XM_035844073.1	1785	1586	49.3804	1.5446
rna-XR_004832965.1	870	671	0	0
rna-XM_035843340.1	2045	1846	44.4853	1.1955
rna-XM_035844184.1	1632	1433	0	0
rna-XM_035842343.1	5554	5355	1	0.00926415
rna-XM_035844127.1	7039	6840	1	0.00725286
rna-XM_035843637.1	3606	3407	3	0.0436832
rna-XM_035843642.1	1130	931	0	0
rna-XM_035843639.1	1743	1544	1	0.0321305
rna-XM_035842412.1	1090	891	0	0
rna-XR_004832964.1	471	272	7	1.27672
rna-XM_035842427.1	1472	1273	63.9418	2.49185
rna-XM_035843675.1	1038	839	0	0
rna-XM_035843676.1	3452	3253	2	0.0305008
rna-XM_035843895.1	1922	1723	8.52377	0.245421
rna-XR_004833062.1	984	785	2.03474	0.128589
rna-XR_004833054.1	760	561	8.54863	0.75596
rna-XM_035843678.1	927	728	0	0
rna-XM_035843680.1	1143	944	1	0.0525525
rna-XM_035843890.1	1915	1716	272.86	7.88837
rna-XM_035843886.1	937	738	290.814	19.549
rna-XM_035843869.1	1049	850	1	0.0583642
rna-XM_035843681.1	7270	7071	1	0.00701592
rna-XM_035843682.1	1344	1145	0	0
rna-XM_035843683.1	10252	10053	0	0
rna-XM_035843684.1	1136	937	0	0
rna-XM_035843856.1	2402	2203	0	0
rna-XM_035843685.1	1665	1466	0	0
rna-XM_035843686.1	3033	2834	0	0
rna-XM_035843688.1	2386	2187	44	0.998089
rna-Trnas-aga-4	82	3.75521	0	0
rna-XM_035843689.1	2448	2249	0	0
rna-XM_035843690.1	5148	4949	3535	35.4354
rna-XM_035843882.1	4833	4634	704.562	7.54273
rna-XR_004833064.1	2504	2305	2183.44	46.9932
rna-XM_035843868.1	1557	1358	28.3863	1.03699
rna-XM_035843860.1	1779	1580	0	0
rna-XR_004833059.1	2173	1974	79.8068	2.00566
rna-XM_035843691.1	6438	6239	298	2.36955
rna-XM_035843881.1	1137	938	1690	89.3818
rna-XM_035843853.1	4413	4214	190	2.23679
rna-XM_035843692.1	2610	2411	0	0
rna-XM_035843694.1	2010	1811	34.9193	0.95656
rna-XR_004833066.1	1044	845	2	0.117419
rna-XM_035843878.1	1019	820	265.824	16.0822
rna-XM_035843888.1	664	465	15.0708	1.60786
rna-XR_004833057.1	1137	938	1.64068	0.0867734
rna-XM_035843865.1	2966	2767	178.431	3.19909
rna-XR_004833056.1	1838	1639	7.04482	0.213234
rna-XR_004833071.1	986	787	4.69732	0.296102
rna-XM_035843892.1	628	429	16.0622	1.85744
rna-XR_004833051.1	1094	895	5.33067	0.295477
rna-XM_035843695.1	1102	903	153.798	8.44946
rna-XM_035843696.1	2580	2381	0	0
rna-XM_035843893.1	535	336	5.95815	0.879705
rna-XM_035843875.1	1192	993	28.0981	1.40376
rna-XM_035843697.1	360	161	0	0
rna-XM_035843700.1	747	548	0	0
rna-XM_035843701.1	1397	1198	0	0
rna-XM_035843702.1	471	272	0	0
rna-XM_035843703.1	1061	862	7	0.402862
rna-XR_004833055.1	735	536	23.2419	2.15115
rna-XM_035843857.1	2817	2618	170.989	3.24014
rna-XM_035843704.1	1527	1328	7.53419	0.281452
rna-XM_035843705.1	1692	1493	0	0
rna-XM_035843706.1	1302	1103	2.07029	0.0931154
rna-XM_035843707.1	813	614	0	0
rna-XM_035843709.1	1236	1037	0	0
rna-XM_035843711.1	588	389	0	0
rna-XM_035843887.1	1243	1044	0	0
rna-XM_035843712.1	693	494	0	0
rna-XM_035843889.1	673	474	0	0
rna-XM_035843713.1	1779	1580	36	1.13034
rna-XM_035843861.1	1943	1744	11	0.312904
rna-XM_035843870.1	1772	1573	14.3487	0.452532
rna-XM_035843714.1	734	535	12	1.11274
rna-XM_035843715.1	1104	905	1	0.0548172
rna-XR_004833063.1	373	174	0.89125	0.254106
rna-XM_035843716.1	3573	3374	2.10875	0.031006
rna-XM_035843859.1	2068	1869	0	0
rna-XM_035843880.1	1623	1424	41	1.42836
rna-XM_035843717.1	1735	1536	6	0.193787
rna-XM_035843867.1	2601	2402	13.4645	0.278088
rna-XR_004833067.1	738	539	0	0
rna-XM_035843719.1	636	437	0	0
rna-XM_035843894.1	569	370	4	0.536319
rna-XM_035843722.1	2325	2126	10	0.233347
rna-XM_035843723.1	628	429	9	1.04076
rna-XM_035843885.1	3020	2821	915.733	16.1039
rna-XM_035843724.1	711	512	96.5246	9.35262
rna-XM_035843725.1	861	662	0	0
rna-XM_035843726.1	1170	971	0	0
gene-LOC118432198	1634	1435	8.00509	0.276745
rna-XM_035843727.1	1182	983	0	0
rna-XM_035843729.1	1338	1139	0	0
rna-XM_035843730.1	4421	4222	1.06006	0.012456
rna-XM_035843731.1	1038	839	3.79063	0.224138
rna-XM_035843732.1	1008	809	0	0
rna-XR_004833070.1	3087	2888	14.266	0.245058
rna-XM_035843864.1	2689	2490	54.6513	1.08885
