target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3091.42	6.2928	0.160419
BL20828_cuf0	402	217.815	0	0
BL20825_cuf0	589	401.814	24	4.70713
BL20824_cuf0	216	65.8814	1	1.19621
BL20827_cuf0	5602	5414.42	213.426	3.10646
BL20826_evm0	1244	1056.42	0	0
BL20821_evm1	874	686.416	0	0
BL20820_evm0	1221	1033.42	18.8829	1.44
BL20822_cuf1	2019	1831.42	4.09421	0.176178
BL09205_cuf1	351	170.742	2	0.923125
BL09206_cuf9	4026	3838.42	424.41	8.71372
BL09207_evm0	1189	1001.42	605	47.6114
BL09200_evm0	681	493.595	1.01576	0.162178
BL09201_cuf0	3942	3754.42	4	0.0839629
BL09202_evm3	3098	2910.42	2491.83	67.4736
BL09203_evm0	1775	1587.42	0	0
BL09208_evm0	2300	2112.42	486.23	18.1398
BL09209_evm1	3501	3313.42	484.916	11.5335
BL12125_cuf0	3516	3328.42	184	4.35663
BL12124_evm0	4709	4521.42	2073	36.1322
BL12127_cuf0	2242	2054.42	42	1.61113
BL12121_cuf0	666	478.615	19.6946	3.24288
BL12120_cuf0	1768	1580.42	5	0.249327
BL12123_cuf0	829	641.443	35.576	4.37088
BL12122_cuf0	3021	2833.42	7618	211.885
BL12129_evm0	2139	1951.42	698	28.1887
BL12128_evm3	3083	2895.42	541.14	14.7289
BL13654_cuf0	3748	3560.42	4484	99.251
BL13655_evm0	1580	1392.42	1308	74.0302
BL13656_cuf0	2326	2138.42	38.2965	1.41136
BL13657_cuf1	256	92.6	7	5.95741
BL13650_cuf5	3170	2982.42	935	24.7066
BL13651_cuf0	1268	1080.42	0	0
BL19276_evm18	873	685.416	208	23.9155
BL13653_cuf0	1477	1289.42	0	0
BL19278_evm0	258	94.0755	0	0
BL13658_cuf0	163	37.5704	0	0
BL13659_evm0	3078	2890.42	2939.72	80.1524
BL26939_evm0	422	236.906	0	0
BL28959_evm0	675	487.595	0	0
BL26289_evm0	258	94.0755	31.5788	26.4539
BL26288_evm0	7877	7689.42	8.08561	0.0828685
BL26283_evm0	1287	1099.42	0	0
BL26282_evm0	1085	897.416	174.974	15.3656
BL26281_evm0	444	258.267	0	0
BL26280_evm0	1056	868.416	1	0.090749
BL26287_evm0	375	192.667	1	0.409037
BL26286_evm0	306	131.501	0	0
BL26285_evm0	207	60.4795	1	1.30305
BL26284_evm0	901	713.416	10.707	1.18276
BL25956_evm0	441	255.329	0	0
BL25957_evm0	2055	1867.42	0	0
BL25954_evm0	270	102.8	0	0
BL25955_evm0	402	217.815	0	0
BL25952_evm0	303	129.049	0	0
BL25953_evm0	552	364.965	3	0.647799
BL25950_evm0	1290	1102.42	0	0
BL20829_cuf0	1316	1128.42	400	27.9358
BL25958_evm0	243	83.4798	0	0
BL25959_evm0	537	350.044	3	0.675412
BL60005_cuf0	1407	1219.42	4	0.25851
BL21392_evm0	1191	1003.42	49	3.84844
BL21393_cuf0	7086	6898.42	40.0259	0.457258
BL21394_cuf3	1643	1455.42	723	39.149
BL21395_cuf1	1295	1107.42	170.219	12.1134
BL21396_evm7	2878	2690.42	8530	249.862
BL21398_cuf1	5644	5456.42	177.86	2.56886
BL21399_cuf0	2975	2787.42	116.09	3.28219
BL03046_evm1	1044	856.416	0	0
BL02957_cuf0	2710	2522.42	39	1.21848
BL03047_evm0	6367	6179.42	0	0
BL02951_cuf8	2687	2499.42	218.657	6.89438
BL23507_evm0	3265	3077.42	1	0.0256085
BL23506_cuf0	2684	2496.42	2	0.0631369
BL23505_cuf0	248	86.8768	3.19252	2.89601
BL23504_evm1	3706	3518.42	113.352	2.53893
BL23503_cuf1	1278	1090.42	0	0
BL23502_evm0	1068	880.416	14	1.25317
BL23501_cuf0	2997	2809.42	202.194	5.67183
BL23500_cuf4	4772	4584.42	925	15.9011
BL23509_cuf5	4710	4522.42	504	8.78274
BL23508_cuf0	1000	812.416	13.3348	1.29353
BL11458_cuf6	8723	8535.42	774.77	7.15349
BL84988_cuf0	1466	1278.42	6	0.36987
BL07349_cuf7	3533	3345.42	196.04	4.61811
BL07348_cuf0	1570	1382.42	235	13.3967
BL07347_evm2	1942	1754.42	32.254	1.44884
BL07346_cuf0	4685	4497.42	2128	37.2888
BL07345_evm0	1686	1498.42	626	32.9239
BL07344_cuf0	1970	1782.42	0	0
BL07343_cuf5	3249	3061.42	1808.48	46.5545
BL07342_cuf2	4526	4338.42	24	0.435963
BL07340_cuf0	2085	1897.42	11.514	0.478228
BL23594_evm1	1551	1363.42	3075	177.741
BL23595_cuf3	1248	1060.42	144	10.7018
BL23596_cuf0	4468	4280.42	214.446	3.94823
BL23590_cuf1	3984	3796.42	2	0.041517
BL23591_cuf0	2773	2585.42	1.02421	0.0312196
BL23592_cuf3	423	237.868	142	47.046
BL71308_cuf0	2289	2101.42	29.2121	1.09552
BL27578_evm0	918	730.416	0	0
BL27579_evm0	294	121.563	0	0
BL27576_evm0	288	116.711	0	0
BL27577_evm0	747	559.514	7.38302	1.0399
BL27574_evm0	921	733.416	1.034	0.111106
BL27575_evm0	492	305.508	0	0
BL27573_evm0	426	240.8	0	0
BL27570_evm0	363	181.547	1	0.434092
BL27571_evm0	249	87.6208	0	0
BL33326_cuf0	13387	13199.4	946.193	5.64931
BL45779_cuf0	3104	2916.42	9.03191	0.244062
BL34678_cuf0	1883	1695.42	101.697	4.72719
BL36292_cuf0	696	508.556	0	0
BL19270_evm0	183	47.3422	10	16.6465
BL19271_evm0	569	381.868	20	4.12749
BL19272_evm0	2527	2339.42	32	1.07798
BL19273_cuf0	9883	9695.42	2885.66	23.4557
BL80723_cuf1	5023	4835.42	623.403	10.1603
BL19274_evm1	4845	4657.42	6097.9	103.182
BL19275_cuf8	374	191.71	0	0
BL19277_evm0	639	451.688	0	0
BL00636_evm0	1983	1795.42	78.2401	3.43427
BL00637_cuf2	232	76.0925	0	0
BL00634_evm1	2352	2164.42	1	0.0364107
BL00635_evm5	2616	2428.42	3	0.0973572
BL00632_cuf3	3900	3712.42	275.076	5.83936
BL00633_cuf3	3199	3011.42	1748	45.7447
BL00630_evm1	3364	3176.42	57.8776	1.43596
BL00631_cuf1	3107	2919.42	1771	47.8071
