#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_04_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_04_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_04_promoters/0.244968096100823.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_04_promoters/target.clean..pos
BGTCONS_00026098	Scaffold_20_1_contigs	6539587	6539986	+	0.000	0.000	TCONS_00026098
BGTCONS_00026169	Scaffold_20_1_contigs	9099916	9100315	+	0.000	0.000	TCONS_00026169
BGTCONS_00026195	Scaffold_20_1_contigs	10240781	10241180	+	0.000	0.000	TCONS_00026195
BGTCONS_00026197	Scaffold_20_1_contigs	10353173	10353572	+	0.000	0.000	TCONS_00026197
BGTCONS_00026200	Scaffold_20_1_contigs	10612847	10613246	+	0.000	0.000	TCONS_00026200
BGTCONS_00026216	Scaffold_20_1_contigs	11119250	11119649	+	0.000	0.000	TCONS_00026216
BGTCONS_00026245	Scaffold_20_1_contigs	11676321	11676720	+	0.000	0.000	TCONS_00026245
BGTCONS_00026248	Scaffold_20_1_contigs	11934287	11934686	+	0.000	0.000	TCONS_00026248
BGTCONS_00026250	Scaffold_20_1_contigs	11985143	11985542	+	0.000	0.000	TCONS_00026250
BGTCONS_00026256	Scaffold_20_1_contigs	12270847	12271246	+	0.000	0.000	TCONS_00026256
BGTCONS_00026297	Scaffold_20_1_contigs	14301141	14301540	+	0.000	0.000	TCONS_00026297
BGTCONS_00026368	Scaffold_20_1_contigs	16415808	16416207	+	0.000	0.000	TCONS_00026368
BGTCONS_00026443	Scaffold_20_1_contigs	19819928	19820327	+	0.000	0.000	TCONS_00026443
BGTCONS_00026482	Scaffold_20_1_contigs	20784685	20785084	+	0.000	0.000	TCONS_00026482
BGTCONS_00026499	Scaffold_20_1_contigs	21794578	21794977	+	0.000	0.000	TCONS_00026499
BGTCONS_00026539	Scaffold_20_1_contigs	23311122	23311521	+	0.000	0.000	TCONS_00026539
BGTCONS_00026638	Scaffold_20_1_contigs	27302062	27302461	+	0.000	0.000	TCONS_00026638
BGTCONS_00026652	Scaffold_20_1_contigs	27910932	27911331	+	0.000	0.000	TCONS_00026652
BGTCONS_00026685	Scaffold_20_1_contigs	29126926	29127325	+	0.000	0.000	TCONS_00026685
BGTCONS_00026690	Scaffold_20_1_contigs	29185542	29185941	+	0.000	0.000	TCONS_00026690
BGTCONS_00026710	Scaffold_20_1_contigs	29651591	29651990	+	0.000	0.000	TCONS_00026710
BGTCONS_00026794	Scaffold_20_1_contigs	32109141	32109540	+	0.000	0.000	TCONS_00026794
BGTCONS_00026839	Scaffold_20_1_contigs	33717106	33717505	+	0.000	0.000	TCONS_00026839
BGTCONS_00026883	Scaffold_20_1_contigs	36060153	36060552	+	0.000	0.000	TCONS_00026883
BGTCONS_00026884	Scaffold_20_1_contigs	36106321	36106720	+	0.000	0.000	TCONS_00026884
BGTCONS_00026898	Scaffold_20_1_contigs	36489413	36489812	+	0.000	0.000	TCONS_00026898
BGTCONS_00026957	Scaffold_20_1_contigs	878542	878941	-	0.000	0.000	TCONS_00026957
BGTCONS_00027012	Scaffold_20_1_contigs	3117969	3118368	-	0.000	0.000	TCONS_00027012
BGTCONS_00027046	Scaffold_20_1_contigs	4781245	4781644	-	0.000	0.000	TCONS_00027046
BGTCONS_00027340	Scaffold_20_1_contigs	18111465	18111864	-	0.000	0.000	TCONS_00027340
BGTCONS_00027414	Scaffold_20_1_contigs	20675087	20675486	-	0.000	0.000	TCONS_00027414
BGTCONS_00027680	Scaffold_20_1_contigs	30677426	30677825	-	0.000	0.000	TCONS_00027680
BGTCONS_00027823	Scaffold_20_1_contigs	36841723	36842122	-	0.000	0.000	TCONS_00027823
BGTCONS_00027824	Scaffold_20_1_contigs	36868051	36868450	-	0.000	0.000	TCONS_00027824
BGTCONS_00027841	Scaffold_20_1_contigs	38254673	38255072	-	0.000	0.000	TCONS_00027841
BGTCONS_00010080	Scaffold_14_1_contigs	18721208	18721607	+	0.000	0.000	TCONS_00010080
BGTCONS_00010085	Scaffold_14_1_contigs	18934294	18934693	+	0.000	0.000	TCONS_00010085
BGTCONS_00010087	Scaffold_14_1_contigs	19261058	19261457	+	0.000	0.000	TCONS_00010087
BGTCONS_00010118	Scaffold_14_1_contigs	20131493	20131892	+	0.000	0.000	TCONS_00010118
BGTCONS_00010221	Scaffold_14_1_contigs	23892938	23893337	+	0.000	0.000	TCONS_00010221
