#Name (cmd = mergePeaks /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_03_promoters/bg.clean.pos /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_03_promoters/target.clean..pos -d 200 -cobound 1 -prefix /home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_03_promoters/0.540269394246028.2.tmp)	chr	start	end	strand	stat	stat2	/home/ska/aperpos/projects/ptychodera_cisreg_development/outputs/homer/stage_specific_gene_clusters/motif_enrichments_promoters/homer_outputs//homer_output_clu_03_promoters/target.clean..pos
BGpeak2151	Scaffold_10_1_contigs	31439044	31439267	+	0.000	0.000	TCONS_00000894
BGpeak2152	Scaffold_10_1_contigs	31439359	31439613	+	0.000	0.000	TCONS_00000894
BGpeak74191	Scaffold_7_1_contigs	37158491	37158776	+	0.000	0.000	TCONS_00050911
BGpeak4800	Scaffold_11_1_contigs	16183333	16183647	+	0.000	0.000	TCONS_00003873
BGpeak76470	Scaffold_8_1_contigs	15257702	15258216	+	0.000	0.000	TCONS_00053971
BGpeak5262	Scaffold_11_1_contigs	20848510	20848711	+	0.000	0.000	TCONS_00003018
BGpeak24445	Scaffold_15_1_contigs	23903343	23903521	+	0.000	0.000	TCONS_00012912
BGpeak6061	Scaffold_11_1_contigs	34242785	34242985	+	0.000	0.000	TCONS_00004348
BGpeak60954	Scaffold_4_1_contigs	20775190	20775465	+	0.000	0.000	TCONS_00043433
BGpeak78720	Scaffold_83_1_contigs	308928	309128	+	0.000	0.000	TCONS_00052324
BGpeak7478	Scaffold_1_1_contigs	17659583	17659853	+	0.000	0.000	TCONS_00023396
BGpeak26418	Scaffold_16_1_contigs	3255395	3255675	+	0.000	0.000	TCONS_00014724
BGpeak61066	Scaffold_4_1_contigs	21460108	21460430	+	0.000	0.000	TCONS_00042098
BGpeak61474	Scaffold_4_1_contigs	26899684	26900115	+	0.000	0.000	TCONS_00043599
BGpeak79700	Scaffold_9_1_contigs	13792310	13792671	+	0.000	0.000	TCONS_00056382
BGpeak62371	Scaffold_4_1_contigs	36856608	36856825	+	0.000	0.000	TCONS_00042554
BGpeak10355	Scaffold_12_1_contigs	5932057	5932823	+	0.000	0.000	TCONS_00004747
BGpeak10474	Scaffold_12_1_contigs	7172971	7173264	+	0.000	0.000	TCONS_00006086
BGpeak10475	Scaffold_12_1_contigs	7173323	7173498	+	0.000	0.000	TCONS_00006086
BGpeak9351	Scaffold_1_1_contigs	50038526	50038976	+	0.000	0.000	TCONS_00024187
BGpeak9400	Scaffold_1_1_contigs	52023830	52024012	+	0.000	0.000	TCONS_00024224
BGpeak9619	Scaffold_1_1_contigs	55529020	55529227	+	0.000	0.000	TCONS_00025706
BGpeak28286	Scaffold_16_1_contigs	21649353	21649826	+	0.000	0.000	TCONS_00016266
BGpeak63536	Scaffold_4_1_contigs	47430428	47430777	+	0.000	0.000	TCONS_00042864
BGpeak11685	Scaffold_12_1_contigs	18609074	18609293	+	0.000	0.000	TCONS_00006412
BGpeak13983	Scaffold_13_1_contigs	5452009	5452246	+	0.000	0.000	TCONS_00007128
BGpeak66807	Scaffold_5_1_contigs	39881582	39882081	+	0.000	0.000	TCONS_00045532
BGpeak16389	Scaffold_13_1_contigs	32084541	32084996	+	0.000	0.000	TCONS_00009182
BGpeak17422	Scaffold_14_1_contigs	470850	471591	+	0.000	0.000	TCONS_00009509
BGpeak17737	Scaffold_14_1_contigs	3662248	3662941	+	0.000	0.000	TCONS_00010931
BGpeak18547	Scaffold_14_1_contigs	9348607	9349104	+	0.000	0.000	TCONS_00011117
BGpeak18799	Scaffold_14_1_contigs	11430101	11430460	+	0.000	0.000	TCONS_00009859
BGpeak55117	Scaffold_24_1_contigs	6508794	6509292	+	0.000	0.000	TCONS_00033298
BGpeak57908	Scaffold_3_1_contigs	15944769	15945181	+	0.000	0.000	TCONS_00040454
BGpeak40090	Scaffold_20_1_contigs	521184	521622	+	0.000	0.000	TCONS_00026939
BGpeak40428	Scaffold_20_1_contigs	3934825	3935021	+	0.000	0.000	TCONS_00027036
BGpeak59735	Scaffold_4_1_contigs	3408773	3409450	+	0.000	0.000	TCONS_00042981
BGpeak59810	Scaffold_4_1_contigs	4019845	4020118	+	0.000	0.000	TCONS_00043001
BGpeak45312	Scaffold_21_1_contigs	11261727	11262420	+	0.000	0.000	TCONS_00028211
BGpeak46802	Scaffold_21_1_contigs	26649359	26649725	+	0.000	0.000	TCONS_00028614
BGpeak82382	Scaffold_9_1_contigs	41328629	41328830	+	0.000	0.000	TCONS_00055969
BGpeak82406	Scaffold_9_1_contigs	41422805	41422980	+	0.000	0.000	TCONS_00057189
BGpeak31295	Scaffold_17_1_contigs	16724467	16724686	+	0.000	0.000	TCONS_00017271
BGpeak34831	Scaffold_18_1_contigs	20283361	20283534	+	0.000	0.000	TCONS_00019334
BGpeak35758	Scaffold_18_1_contigs	31242464	31242855	+	0.000	0.000	TCONS_00019596
BGpeak35844	Scaffold_18_1_contigs	32381133	32381770	+	0.000	0.000	TCONS_00020660
BGpeak36286	Scaffold_18_1_contigs	36495490	36495730	+	0.000	0.000	TCONS_00020767
