target_id	length	eff_length	est_counts	tpm
BL61971_cuf3	3279	3079.87	76.7602	0.837975
BL20828_cuf0	402	206.103	0	0
BL20825_cuf0	589	390.025	18	1.5517
BL20824_cuf0	216	59.3469	0	0
BL20827_cuf0	5602	5402.87	1966.99	12.2407
BL20826_evm0	1244	1044.87	0	0
BL20821_evm1	874	674.872	0	0
BL20820_evm0	1221	1021.87	0	0
BL20822_cuf1	2019	1819.87	10	0.184751
BL09205_cuf1	351	158.823	0	0
BL09206_cuf9	4026	3826.87	982.597	8.63295
BL09207_evm0	1189	989.872	2309.04	78.4297
BL09200_evm0	681	481.921	0	0
BL09201_cuf0	3942	3742.87	3660	32.8779
BL09202_evm3	3098	2898.87	6480.47	75.1631
BL09203_evm0	1775	1575.87	94.247	2.01082
BL09208_evm0	2300	2100.87	4524.59	72.4114
BL09209_evm1	3501	3301.87	984	10.0199
BL12125_cuf0	3516	3316.87	1534	15.5498
BL12124_evm0	4709	4509.87	5065.74	37.7665
BL12127_cuf0	2242	2042.87	286	4.70709
BL12121_cuf0	666	466.921	13	0.936111
BL12120_cuf0	1768	1568.87	179	3.83613
BL12123_cuf0	829	629.883	2	0.106757
BL12122_cuf0	3021	2821.87	2896	34.5055
BL12129_evm0	2139	1939.87	15169	262.913
BL12128_evm3	3083	2883.87	7301.48	85.126
BL13654_cuf0	3748	3548.87	6390	60.5394
BL13655_evm0	1580	1380.87	1885	45.8971
BL13656_cuf0	2326	2126.87	44.6121	0.705243
BL13657_cuf1	256	83.5549	0	0
BL13650_cuf5	3170	2970.87	6509	73.6644
BL13651_cuf0	1268	1068.87	0	0
BL19276_evm18	873	673.872	1016	50.6925
BL13653_cuf0	1477	1277.87	0	0
BL19278_evm0	258	84.826	0	0
BL13658_cuf0	163	34.9871	0	0
BL13659_evm0	3078	2878.87	69.8783	0.816108
BL26939_evm0	422	225.214	5.27258	0.787146
BL28959_evm0	675	475.921	0	0
BL26289_evm0	258	84.826	20	7.92736
BL26288_evm0	7877	7677.87	0	0
BL26283_evm0	1287	1087.87	0	0
BL26282_evm0	1085	885.872	15.5417	0.589867
BL26281_evm0	444	246.502	0	0
BL26280_evm0	1056	856.872	0	0
BL26287_evm0	375	180.738	0	0
BL26286_evm0	306	120.482	0	0
BL26285_evm0	207	54.6012	0	0
BL26284_evm0	901	701.872	11	0.526941
BL25956_evm0	441	243.576	0	0
BL25957_evm0	2055	1855.87	0	0
BL25954_evm0	270	93.215	0	0
BL25955_evm0	402	206.103	0	0
BL25952_evm0	303	118.04	0	0
BL25953_evm0	552	353.136	1	0.0952107
BL25950_evm0	1290	1090.87	1	0.0308215
BL20829_cuf0	1316	1116.87	637	19.1762
BL25958_evm0	243	75.1954	0	0
BL25959_evm0	537	338.194	87.7527	8.72413
BL60005_cuf0	1407	1207.87	24	0.668064
BL21392_evm0	1191	991.872	516	17.4913
BL21393_cuf0	7086	6886.87	136.744	0.667594
BL21394_cuf3	1643	1443.87	52	1.21088
BL21395_cuf1	1295	1095.87	372.594	11.4315
BL21396_evm7	2878	2678.87	5	0.0627546
BL21398_cuf1	5644	5444.87	333.214	2.05761
BL21399_cuf0	2975	2775.87	2996.83	36.2986
BL03046_evm1	1044	844.872	5	0.198979
BL02957_cuf0	2710	2510.87	2	0.0267814
BL03047_evm0	6367	6167.87	0	0
BL02951_cuf8	2687	2487.87	508.983	6.87865
BL23507_evm0	3265	3065.87	0	0
BL23506_cuf0	2684	2484.87	126.195	1.70752
BL23505_cuf0	248	78.2843	0	0
BL23504_evm1	3706	3506.87	2877	27.5834
BL23503_cuf1	1278	1078.87	0	0
BL23502_evm0	1068	868.872	0	0
BL23501_cuf0	2997	2797.87	2.59955	0.0312391
BL23500_cuf4	4772	4572.87	13686	100.627
BL23509_cuf5	4710	4510.87	2688	20.0353
BL23508_cuf0	1000	800.872	14.3071	0.600644
BL11458_cuf6	8723	8523.87	4493.64	17.7251
BL84988_cuf0	1466	1266.87	3	0.0796189
BL07349_cuf7	3533	3333.87	4294	43.3053
BL07348_cuf0	1570	1370.87	7073	173.474
BL07347_evm2	1942	1742.87	9.32953	0.179979
BL07346_cuf0	4685	4485.87	7004	52.4961
BL07345_evm0	1686	1486.87	606	13.7033
BL07344_cuf0	1970	1770.87	0	0
BL07343_cuf5	3249	3049.87	4094	45.133
BL07342_cuf2	4526	4326.87	5	0.0388529
BL07340_cuf0	2085	1885.87	8.20379	0.146261
BL23594_evm1	1551	1351.87	12828	319.044
BL23595_cuf3	1248	1048.87	4631	148.45
BL23596_cuf0	4468	4268.87	51.5979	0.406393
BL23590_cuf1	3984	3784.87	3	0.02665
BL23591_cuf0	2773	2573.87	410.832	5.36667
BL23592_cuf3	423	226.172	1703	253.164
