target_id	length	eff_length	est_counts	tpm
rna-XM_035809314.1	4367	4168	91	0.988803
rna-XM_035809311.1	7960	7761	495	2.88857
rna-XM_035809312.1	2231	2032	17379.9	387.365
rna-XM_035809927.1	1635	1436	44	1.3877
rna-XM_035843980.1	1957	1758	64.5395	1.66266
rna-XM_035843291.1	2870	2671	840	14.243
rna-XM_035843288.1	8290	8091	11332	63.4308
rna-XM_035842700.1	6972	6773	1749	11.6951
rna-XM_035844125.1	7002	6803	3868.08	25.7508
rna-XR_004833096.1	2378	2179	44.0561	0.915683
rna-XM_035844220.1	1276	1077	42	1.76616
rna-XR_004833035.1	888	689	47.0995	3.09595
rna-XM_035843555.1	7535	7336	3719	22.9595
rna-XM_035843558.1	1785	1586	1123.08	32.0702
rna-XR_004833034.1	1816	1617	605.196	16.9505
rna-XM_035844186.1	2399	2200	6	0.123516
rna-XM_035843121.1	9611	9412	1589.3	7.6475
rna-XM_035843648.1	681	482	1	0.0939613
rna-XM_035844039.1	1277	1078	0	0
rna-XM_035843054.1	2787	2588	1179	20.6322
rna-XM_035843051.1	4058	3859	364	4.27192
rna-XM_035842353.1	3636	3437	43293	570.472
rna-XM_035842345.1	2562	2363	1084.2	20.7797
rna-XM_035842347.1	2561	2362	2282.94	43.7735
rna-XR_004832958.1	1734	1535	66.1897	1.95289
rna-XR_004832955.1	2424	2225	134.468	2.73707
rna-Trnad-guc-16	72	3.52559	0	0
rna-XM_035844096.1	1046	847	1	0.0534703
rna-XM_035843374.1	8247	8048	2211	12.4422
rna-XM_035843375.1	7869	7670	94	0.555046
rna-XM_035843378.1	5092	4893	1982	18.3453
rna-XM_035843376.1	1108	909	297	14.7975
rna-XM_035844147.1	4071	3872	552.635	6.46397
rna-XM_035844146.1	5380	5181	7489	65.4646
rna-XR_004833092.1	1294	1095	80.7166	3.33845
rna-XR_004833093.1	941	742	1	0.0610369
rna-XM_035843651.1	2352	2153	292.02	6.14277
rna-XM_035843693.1	1602	1403	515	16.6244
rna-XM_035843699.1	1894	1695	366.919	9.80385
rna-XM_035843654.1	519	320	37.6047	5.32216
rna-XR_004833074.1	339	140	27	8.73438
rna-XM_035843941.1	1880	1681	242.354	6.52947
rna-XR_004833047.1	1692	1493	1	0.0303345
rna-XM_035843767.1	721	522	0	0
rna-XM_035843655.1	1210	1011	6.69444	0.299888
rna-XM_035843037.1	997	798	0	0
rna-XM_035843038.1	487	288	0	0
gene-LOC118432129	2806	2607	4.27433	0.0742546
rna-XM_035843033.1	1491	1292	0	0
rna-XM_035843036.1	844	645	0	0
rna-XM_035843039.1	476	277	3.62642	0.592917
rna-XM_035843032.1	789	590	0	0
rna-XM_035843034.1	931	732	10.428	0.645189
rna-XM_035843035.1	906	707	0	0
rna-XM_035843041.1	487	288	0	0
rna-XM_035844128.1	2060	1861	142.063	3.45725
rna-XM_035843657.1	1111	912	26.7668	1.32922
rna-XM_035843624.1	2698	2499	216.95	3.93178
rna-XM_035844189.1	1731	1532	7	0.206936
rna-XM_035843659.1	2798	2599	9	0.156831
rna-XM_035844048.1	3748	3549	17	0.21694
rna-XM_035844265.1	409	210	0	0
rna-XM_035844256.1	799	600	1.69608	0.128024
rna-XM_035844245.1	1615	1416	1.4784	0.047285
rna-XM_035844269.1	405	206	8.30535	1.82594
rna-XM_035844248.1	719	520	3.9417	0.343302
rna-XM_035844262.1	841	642	56.9872	4.02011
rna-XM_035843660.1	1019	820	0	0
rna-XR_004833110.1	1293	1094	0	0
rna-XM_035844231.1	2144	1945	199.942	4.65566
rna-XM_035843661.1	2803	2604	647.476	11.2611
rna-XM_035844249.1	1418	1219	604.185	22.4472
rna-XM_035843662.1	5465	5266	784.59	6.74773
rna-XR_004833109.1	363	164	21	5.79925
rna-XM_035844246.1	2248	2049	923	20.4012
rna-XM_035844230.1	4579	4380	6496	67.1689
rna-XR_004833108.1	1249	1050	1238.41	53.4161
rna-XM_035844234.1	2145	1946	1	0.023273
rna-XM_035844235.1	2197	1998	16	0.362678
rna-XM_035844236.1	2061	1862	1834.11	44.6109
rna-XM_035844229.1	2417	2218	9	0.183771
rna-XM_035844247.1	1181	982	19234.8	887.098
rna-XM_035844228.1	4695	4496	3214.69	32.3824
rna-XM_035844232.1	2074	1875	465.876	11.2529
rna-Trnaa-agc-3	73	3.5471	0	0
rna-XM_035844243.1	812	613	0	0
rna-XM_035843667.1	1246	1047	10.6237	0.45954
rna-XM_035844259.1	823	624	0	0
rna-XM_035844258.1	894	695	23.573	1.53613
rna-XM_035844266.1	416	217	0	0
rna-XM_035843668.1	2536	2337	36.2609	0.70271
gene-LOC118432614	1378	1179	0	0
rna-XM_035844238.1	905	706	0	0
rna-XM_035844237.1	1349	1150	97.0568	3.82229
rna-XM_035843669.1	949	750	98.0672	5.92187
rna-Trnaa-agc-4	73	3.5471	0	0
rna-XM_035844241.1	1241	1042	1.83981	0.0799651
rna-XM_035844253.1	966	767	3.02741	0.178761
rna-XM_035844261.1	502	303	0	0
rna-XM_035844267.1	606	407	0.000461566	5.13613e-05
